comment_id,dehumanize,confidence,index
39073,2.0,0.5545331135913336,0
13076,3.0,0.5253408491136393,1
21293,,0.0,2
43507,3.0,0.5888386194235291,3
29154,2.0,0.41640836330749836,4
43935,4.0,0.7528835962452272,5
20384,3.0,0.5687421707902384,6
15802,4.0,0.8599658332689598,7
1253,2.0,0.6623113469474483,8
20070,4.0,0.8898585985229064,9
20065,0.0,0.6315951029044933,10
12121,1.0,0.5543015613345628,11
38267,3.0,0.8622459470249867,12
809,4.0,0.9565860241590083,13
20021,4.0,0.8758176629448093,14
8369,4.0,0.907829519757887,15
20043,4.0,0.9851347968044558,16
11064,4.0,0.8549730190357775,17
20004,4.0,0.9800278301472293,18
20048,3.0,0.6866930779118152,19
19671,4.0,0.9856058867861871,20
20012,,0.0,21
42092,,0.0,22
8937,2.0,0.6548618429033163,23
19815,4.0,0.8374657477832512,24
41212,4.0,0.734051020158529,25
20007,4.0,0.9937454721898413,26
6214,3.0,0.7411457466612991,27
37970,2.0,0.44347779321964803,28
20016,4.0,0.9306542032553847,29
28621,2.0,0.6057070251332582,30
25932,4.0,0.9531501768521727,31
38787,1.0,0.40011055870489737,32
20029,4.0,0.9971853074197651,33
2009,4.0,0.9020824319564403,34
38423,,0.0,35
20062,0.0,0.6800040022074575,36
29710,4.0,0.6749074459111326,37
34899,2.0,0.5729656061053537,38
20064,0.0,0.9636351705742577,39
20028,4.0,0.989748913334751,40
13756,4.0,0.8079884636751061,41
20067,0.0,0.9499240196902142,42
19343,,0.0,43
23410,2.0,0.6597135500486545,44
20018,4.0,0.992774738245999,45
11248,1.0,0.5258823062954581,46
15312,4.0,0.5216610217745409,47
20014,4.0,0.877922460100072,48
20053,2.0,0.4972615693611855,49
42897,3.0,0.7212900389378532,50
20033,,0.0,51
26548,3.0,0.5586451730962554,52
20034,4.0,0.9950396331809577,53
4458,2.0,0.5975349714817619,54
42704,4.0,0.9424611148717202,55
43793,4.0,0.6293729941565025,56
2173,4.0,0.9239074013861376,57
49597,4.0,0.9350707989242838,58
11466,4.0,0.6961814510791616,59
20005,,0.0,60
42470,4.0,0.8638996250561946,61
