comment_id,sentiment,confidence,index
39073,3.0,0.6759742597208611,0
13076,2.0,0.4747159053925273,1
21293,,0.0,2
43507,1.0,0.6044159174516791,3
29154,3.0,0.6854021297317459,4
43935,0.0,0.9772066878742347,5
20384,,0.0,6
15802,3.0,0.27497965036773886,7
1253,3.0,0.5829679422638315,8
20070,0.0,0.9124847213364549,9
20065,3.0,0.9078191981707732,10
12121,2.0,0.5804800219042616,11
38267,3.0,0.6803886525859351,12
809,0.0,0.6929096998455823,13
20021,0.0,0.8492239641336508,14
8369,0.0,0.955638593648438,15
20043,,0.0,16
11064,0.0,0.9224940112437953,17
20004,,0.0,18
20048,3.0,0.3784785482631872,19
19671,0.0,0.8972445957865792,20
20012,,0.0,21
42092,,0.0,22
8937,3.0,0.8644368967225379,23
19815,0.0,0.6374219361878123,24
41212,0.0,0.46102559922978387,25
20007,0.0,0.9791816405019746,26
6214,3.0,0.45543979171297705,27
37970,2.0,0.6704214734198517,28
20016,,0.0,29
28621,2.0,0.4708130010785398,30
25932,0.0,0.6953365111547687,31
38787,3.0,0.7802240005585572,32
20029,0.0,0.972445774098138,33
2009,,0.0,34
38423,,0.0,35
20062,3.0,0.8315263261448178,36
29710,,0.0,37
34899,3.0,0.445738564136467,38
20064,3.0,0.7265492716387967,39
20028,,0.0,40
13756,0.0,0.42369435169414443,41
20067,2.0,0.5014145069839723,42
19343,,0.0,43
23410,3.0,0.6708634993403572,44
20018,,0.0,45
11248,3.0,0.8431105023501493,46
15312,0.0,0.928390209521089,47
20014,0.0,0.9650343092220546,48
20053,3.0,0.5804556645042284,49
42897,1.0,0.2925995693886247,50
20033,,0.0,51
26548,,0.0,52
20034,0.0,0.551041256641474,53
4458,2.0,0.5223164160258343,54
42704,,0.0,55
43793,0.0,0.9885531522796288,56
2173,,0.0,57
49597,0.0,0.5851844553490295,58
11466,0.0,0.44874872472819144,59
20005,,0.0,60
42470,0.0,0.9961444352409303,61
42646,0.0,0.9176229495872612,62
20009,,0.0,63
48425,0.0,0.9628337319247456,64
8041,0.0,0.9140743046431355,65
16493,2.0,0.6359504467532581,66
20057,,0.0,67
20055,3.0,0.8235683695374386,68
13674,0.0,0.530709930807127,69
22918,0.0,0.5884097436388506,70
20020,0.0,0.9533391990554425,71
24631,0.0,0.8256889077480146,72
6616,3.0,0.8965269414178095,73
17732,1.0,0.6532622056570027,74
10476,2.0,0.8454197453843543,75
