comment_id,hatespeech,confidence,index
47777,1.0,0.9919254071472969,0
39773,1.0,0.9958504711316142,1
47101,1.0,0.615026973347515,2
43625,1.0,0.9413092220449232,3
12538,0.0,0.9827751306674909,4
11001,1.0,0.9170650127589747,5
13168,0.0,0.9273417389799864,6
17034,0.0,0.9996992520235769,7
40171,1.0,0.9797853110814668,8
1006,0.0,0.9953849713536915,9
23643,1.0,0.9985577155868582,10
14241,1.0,0.9863204593369751,11
20583,1.0,0.9977397922950169,12
30879,1.0,0.9150809469495419,13
29527,0.0,0.9723280051834687,14
23016,0.0,0.82213892356144,15
22819,1.0,0.8235749990689194,16
36534,0.0,0.9637470994154692,17
7287,0.0,0.999973675301724,18
32074,1.0,0.9956619111477295,19
46526,1.0,0.967894340515152,20
30683,1.0,0.9031698871839364,21
15758,1.0,0.9347648760391768,22
14868,1.0,0.9986101309515804,23
11817,0.0,0.9998259253225098,24
4373,1.0,0.9794556510056794,25
1323,1.0,0.9982885307837702,26
38126,1.0,0.796670935301809,27
26362,1.0,0.9929574395627899,28
5410,1.0,0.9343109389015998,29
39276,0.0,0.9994381958760731,30
32811,0.0,0.8756654666306379,31
33729,1.0,0.9021523819217652,32
47480,0.0,0.5774377815494204,33
10694,1.0,0.9969586163962607,34
1031,1.0,0.5355162355878607,35
48834,1.0,0.9944555097510379,36
43341,0.0,0.9940863202993637,37
47870,1.0,0.8886158738134696,38
49895,1.0,0.9948540163927961,39
37291,0.0,0.9762672568691882,40
11121,0.0,0.6223734335954467,41
38307,0.0,0.9901131475338076,42
19352,1.0,0.9946559097233826,43
24301,1.0,0.986854255331295,44
23452,1.0,0.9682735202720567,45
886,0.0,0.6720395275995277,46
32374,0.0,0.9966209973783109,47
25790,0.0,0.8518779725442609,48
5611,1.0,0.9396456816375827,49
44643,1.0,0.6957639178449642,50
31537,1.0,0.6956926267635564,51
11238,0.0,0.9995038370647169,52
19943,1.0,0.9782433133484633,53
20844,0.0,0.987340036921703,54
39016,0.0,0.9998439595644134,55
42490,1.0,0.9942461040013382,56
1402,1.0,0.9899103088043261,57
41581,0.0,0.9688521408943412,58
48081,1.0,0.9900316402085363,59
12449,0.0,0.9997125472087104,60
46066,1.0,0.9369344987503886,61
37829,1.0,0.9910840341435561,62
1192,0.0,0.8028058510634636,63
44768,0.0,0.9406887388616758,64
33748,1.0,0.9982499719195653,65
13741,1.0,0.9950074039948297,66
25323,1.0,0.9504746228158634,67
6831,0.0,0.9968260965634391,68
43075,0.0,0.7488739713939855,69
48594,1.0,0.9886638839780758,70
16311,1.0,0.6957310559559662,71
48957,1.0,0.9083537116658326,72
38719,0.0,0.9921601888877897,73
17090,1.0,0.9942643081724833,74
5391,1.0,0.9956558029987388,75
35794,0.0,0.8873904104236336,76
