comment_id,genocide,confidence,index
39073,2.0,0.5281437460697098,0
13076,0.0,0.8129272770005325,1
21293,,0.0,2
43507,0.0,0.9669378054859298,3
29154,0.0,0.9911011757547676,4
43935,3.0,0.6043287048078945,5
20384,0.0,0.5193582104357325,6
15802,3.0,0.5362890866538813,7
1253,1.0,0.4283266567522952,8
20070,0.0,0.3352549350035846,9
20065,0.0,0.9969447308626548,10
12121,0.0,0.995865345358523,11
38267,2.0,0.43180369447137074,12
809,4.0,0.5067655180072821,13
20021,,0.0,14
8369,2.0,0.2474320106576587,15
20043,,0.0,16
11064,3.0,0.6647401010828987,17
20004,,0.0,18
20048,2.0,0.5370325074687506,19
19671,0.0,0.38425402717159823,20
20012,,0.0,21
42092,0.0,0.42738244120147784,22
8937,0.0,0.9172242169663034,23
19815,,0.0,24
41212,3.0,0.6891294356600879,25
20007,3.0,0.5501853672215293,26
6214,0.0,0.7315622768837313,27
37970,0.0,0.9445939180262382,28
20016,,0.0,29
28621,1.0,0.5002847518839837,30
25932,,0.0,31
38787,0.0,0.9728144279399331,32
20029,0.0,0.8332659152495642,33
2009,3.0,0.5637461760729405,34
38423,,0.0,35
20062,0.0,0.9759666450026098,36
29710,,0.0,37
34899,0.0,0.49778328352677537,38
20064,0.0,0.9993420402932057,39
20028,,0.0,40
13756,0.0,0.677645910252405,41
20067,0.0,0.9961216056464679,42
19343,,0.0,43
23410,0.0,0.47578451721809334,44
20018,,0.0,45
11248,0.0,0.9574606935112553,46
15312,0.0,0.6348881208381708,47
20014,0.0,0.640144254490768,48
20053,2.0,0.45050526554290726,49
42897,0.0,0.8674956993225422,50
20033,,0.0,51
26548,3.0,0.6448300173878405,52
20034,4.0,0.42997996208583156,53
4458,0.0,0.6535520425249165,54
42704,,0.0,55
43793,3.0,0.5108850864589377,56
2173,,0.0,57
49597,0.0,0.3756745609969752,58
11466,2.0,0.3544797243208847,59
20005,,0.0,60
42470,0.0,0.9891093829521744,61
42646,3.0,0.6496608365250587,62
20009,,0.0,63
48425,0.0,0.9079580489024665,64
8041,0.0,0.8937586766309614,65
16493,0.0,0.9992145513627415,66
20057,,0.0,67
20055,0.0,0.5265713448852275,68
13674,1.0,0.4590882709845132,69
22918,3.0,0.3946006977802122,70
20020,3.0,0.7818855880002917,71
24631,4.0,0.7724538812268564,72
6616,0.0,0.9891044850507884,73
17732,1.0,0.6983222389309082,74
10476,0.0,0.9863668306714592,75
2747,0.0,0.721920257846923,76
15026,0.0,0.8329056129079879,77
31779,0.0,0.9886308619573827,78
30261,0.0,0.6611809264537912,79
8503,1.0,0.5344358462285848,80
30061,,0.0,81
2952,0.0,0.7431638301585546,82
25918,0.0,0.6885332595746924,83
18090,0.0,0.9261082560354165,84
23301,,0.0,85
39711,0.0,0.9997923805248958,86
20052,0.0,0.48416990739655646,87
18496,0.0,0.9610992678314249,88
10031,0.0,0.9809137934545469,89
38528,0.0,0.9992208595105356,90
28547,,0.0,91
8603,,0.0,92
17157,0.0,0.9482538265708463,93
45259,2.0,0.4239770146391276,94
41924,0.0,0.9662740862805544,95
15118,,0.0,96
20010,,0.0,97
4762,0.0,0.9916361301881607,98
36873,0.0,0.44173238103562384,99
20015,,0.0,100
5212,0.0,0.9916070587154177,101
25804,,0.0,102
25862,0.0,0.48221904143330246,103
23517,0.0,0.546550190545738,104
4145,0.0,0.3492219460706304,105
21006,,0.0,106
39561,0.0,0.7705064682560911,107
1550,1.0,0.5075953095574707,108
29939,,0.0,109
20013,4.0,0.4171218751079737,110
22394,0.0,0.9419218306540628,111
34734,,0.0,112
40455,0.0,0.9290807666674236,113
20068,,0.0,114
21406,,0.0,115
30665,1.0,0.4964206197546573,116
20026,3.0,0.34282364558227574,117
20059,0.0,0.9943893614997178,118
8994,0.0,0.9884547246165448,119
20024,1.0,0.5629795330644852,120
4587,0.0,0.6778541974467849,121
26493,2.0,0.5095306832478428,122
20038,3.0,0.45880579939114835,123
43442,3.0,0.45361953154044504,124
16178,0.0,0.8073619903007009,125
47205,3.0,0.6506665095828152,126
26842,0.0,0.6832323879767158,127
21275,,0.0,128
27786,3.0,0.7811339820850334,129
32962,4.0,0.7934569727389563,130
49016,0.0,0.8735542733121238,131
20045,,0.0,132
7479,2.0,0.3534396535374052,133
20069,0.0,0.972295299347887,134
20088,,0.0,135
2088,3.0,0.5760952884552634,136
18346,1.0,0.4069502155026023,137
26170,,0.0,138
36180,0.0,0.8311648686560005,139
20008,,0.0,140
22489,,0.0,141
19431,,0.0,142
1645,,0.0,143
28525,0.0,0.9925223105434147,144
20017,3.0,0.8411346376912355,145
28203,,0.0,146
12852,0.0,0.9707707841901491,147
31411,,0.0,148
17197,0.0,0.9214005971555994,149
6827,4.0,0.9761547173058657,150
13252,1.0,0.607555766661688,151
28929,0.0,0.8030087909647292,152
24983,2.0,0.3386628930929441,153
20925,0.0,0.8144250310565493,154
9989,0.0,0.9868911111388202,155
23012,0.0,0.9093376569561032,156
