comment_id,sentiment,sentiment_confidence,index,respect,respect_confidence,insult,insult_confidence,humiliate,humiliate_confidence,status,status_confidence,dehumanize,dehumanize_confidence,violence,violence_confidence,genocide,genocide_confidence,attack_defend,attack_defend_confidence,hatespeech,hatespeech_confidence
616,0.0,0.6450960030558129,160,0.0,0.9956868564083085,4.0,0.9679511200706478,4.0,0.9860344241130998,0.0,0.7641603860562725,4.0,0.9863442152847096,4.0,0.5347888190098437,3.0,0.4150550546593342,4.0,0.8463324775819623,0.0,0.4527639701611572
809,0.0,0.5271529049426658,13,0.0,0.9946623184292684,4.0,0.9628630152922958,4.0,0.99082092383896,0.0,0.7522159675862532,4.0,0.9843873045472856,4.0,0.915246046116564,4.0,0.6761589193883157,4.0,0.8714032677539244,1.0,0.6635824954487345
1253,2.0,0.5888226151733919,8,3.0,0.6046299857940108,2.0,0.6435907245688679,2.0,0.7094587264033128,2.0,0.8681186534097852,2.0,0.5469279528077688,0.0,0.8705503164924684,0.0,0.4561586502463133,3.0,0.5370504011510476,1.0,0.9449635789949072
1550,3.0,0.4133015431929743,108,0.0,0.7354513296217039,4.0,0.7232544879463256,3.0,0.5058752966780542,3.0,0.5613539058216456,3.0,0.6126398261485294,2.0,0.468332450955668,1.0,0.4562360100061864,3.0,0.7648159135197676,1.0,0.8886872721764719
1645,,0.0,143,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.5244263428860619
1787,0.0,0.7484939905120035,184,0.0,0.9994613451566928,4.0,0.8763622682583202,4.0,0.9496922603176312,0.0,0.5858526085800564,4.0,0.9884390004820448,4.0,0.9887938932369408,0.0,0.840234234597598,4.0,0.8575069486323762,0.0,0.937930877648392
2009,0.0,0.4906524978274433,34,0.0,0.999199078661166,4.0,0.9779826476167728,4.0,0.9624070110625428,0.0,0.5317512265272514,4.0,0.9553878294783654,4.0,0.6537549308053368,3.0,0.6927153663066162,4.0,0.8916417145460553,1.0,0.4233673104470217
2088,0.0,0.4611254422168588,136,0.0,0.9986697274991768,4.0,0.9950735093811268,4.0,0.9941319888574646,4.0,0.4387425842790954,4.0,0.7414716142802433,4.0,0.628108427673787,3.0,0.5615673832787181,4.0,0.9480731306238556,2.0,0.743526038329279
2173,,0.0,57,0.0,0.9780354400133237,4.0,0.8219509597448592,4.0,0.7455148756595728,,0.0,4.0,0.5390475717280266,4.0,0.9867346269297768,4.0,0.7118344482168446,4.0,0.6514015278096338,0.0,0.845028411731683
2317,0.0,0.91206238496308,186,0.0,0.9998283680800286,4.0,0.9790251924908642,4.0,0.9890054802386634,0.0,0.8837230919643727,4.0,0.9910929783157332,4.0,0.6481122820941917,0.0,0.9733972445905932,4.0,0.9782823761158752,0.0,0.6790220686635161
2747,1.0,0.6227769252262353,76,1.0,0.6815844325287393,2.0,0.6211891602901749,2.0,0.6991623055608363,1.0,0.3694130244588757,2.0,0.6044492063887157,0.0,0.6556580493548644,0.0,0.697376492115978,3.0,0.5718828013591601,1.0,0.849431205596316
2952,3.0,0.8448649846155853,82,2.0,0.66044884822059,2.0,0.735640880353322,2.0,0.7901212838608136,2.0,0.7076418685232465,2.0,0.5192153983445992,0.0,0.8898661434530231,0.0,0.7675368361455589,2.0,0.5120807155357288,1.0,0.9281317624062608
4145,0.0,0.97616743772477,105,0.0,0.9997863033976108,4.0,0.9962148240435692,4.0,0.984944752173233,0.0,0.8772341817617902,4.0,0.9950540337844576,4.0,0.971570535592978,4.0,0.5648486891275012,4.0,0.966102596105295,0.0,0.5690131615328019
4458,2.0,0.7047480342974615,54,2.0,0.8183474541657979,2.0,0.6874091137143555,2.0,0.63849185082116,2.0,0.6377951776993318,2.0,0.6328075252185171,1.0,0.5989361369287646,0.0,0.7856223087864661,3.0,0.6116513281538436,1.0,0.9088601179726604
4587,0.0,0.9459983316947062,121,0.0,0.9994968324613628,4.0,0.980819748283048,4.0,0.9157508065408392,0.0,0.4239772673491964,4.0,0.8419659569238587,3.0,0.5511617767239865,0.0,0.6389300190617908,4.0,0.8952425581066292,2.0,0.5017419322532297
4762,2.0,0.6161027655386212,98,2.0,0.5932735230148893,2.0,0.7129520251704851,2.0,0.6622631080148611,2.0,0.7829142787225103,1.0,0.5499489433598029,0.0,0.9982946441751224,0.0,0.9982585292980256,3.0,0.5728761022475181,1.0,0.8622205973745154
5212,1.0,0.7696782751087264,101,0.0,0.4758887762027968,3.0,0.5084447641256816,3.0,0.4849778183725344,1.0,0.5023562513702895,3.0,0.5317066020608986,0.0,0.948411637404301,0.0,0.9958814241407888,3.0,0.7905238947256891,1.0,0.8259003620043134
6032,,0.0,159,0.0,0.6526339794187118,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.6141947927642104
6214,3.0,0.5325516477046298,27,1.0,0.7674066690864453,3.0,0.5970341019897736,3.0,0.5248863846041001,3.0,0.3552670898937626,3.0,0.642972718935887,2.0,0.3982898070237182,0.0,0.8150259422205949,3.0,0.8736613444766597,1.0,0.800017562553804
6616,3.0,0.9336974776815536,73,3.0,0.9599467568161814,2.0,0.4721537189295757,2.0,0.6680728781042977,2.0,0.994924568821875,1.0,0.5309181153013199,0.0,0.99402526033829,0.0,0.9980037803523716,1.0,0.5891309489850838,1.0,0.835009317846595
6827,0.0,0.9992465693267182,150,0.0,0.999961377681832,4.0,0.99840965870529,4.0,0.997199769491708,0.0,0.797730455415614,4.0,0.9978062461653678,4.0,0.997921504386262,4.0,0.9980213531754356,4.0,0.9986263335285676,2.0,0.4873793198169132
6830,4.0,0.2693967261267941,188,0.0,0.9427425482917324,4.0,0.7675814424831432,4.0,0.5673253726225402,1.0,0.3263479063404502,3.0,0.5464861806269619,3.0,0.4992456460421656,2.0,0.414359674398068,4.0,0.5903991537670762,1.0,0.5677896426659472
7479,,0.0,133,0.0,0.9088769521659656,4.0,0.7275756917563523,4.0,0.6940832382208271,3.0,0.2252877443384392,3.0,0.5572384482802997,2.0,0.4934187879994506,1.0,0.3379378667355088,3.0,0.5966381255334537,1.0,0.7503170267022549
8041,0.0,0.983876869967537,65,0.0,0.9992326430893256,4.0,0.9486546722197088,4.0,0.9826524296071156,0.0,0.4118543803858525,4.0,0.6241437482713341,3.0,0.5143094126929391,0.0,0.9735312233004187,4.0,0.886424192808158,1.0,0.7133684939961054
8369,0.0,0.9695226949698303,15,0.0,0.9984630164095648,4.0,0.9856438700061068,4.0,0.9846988342239068,0.0,0.6181019665392269,4.0,0.9597632320382964,4.0,0.8625576685946482,0.0,0.2922402411181817,4.0,0.9504744465169052,2.0,0.600718504719834
8503,2.0,0.684823913581085,80,2.0,0.6868310057236838,2.0,0.6591998510425962,2.0,0.7322878666834299,2.0,0.5313738115579959,2.0,0.5810651486725378,1.0,0.4986142374038759,1.0,0.4462735677390141,3.0,0.5466202354331805,1.0,0.9652496145946252
8603,,0.0,92,0.0,0.6432771423003559,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
8717,1.0,0.5986680589304585,196,1.0,0.850074121257572,3.0,0.8492913769214537,3.0,0.6717990573264271,2.0,0.4102720653452366,3.0,0.7592858823382126,2.0,0.5490593720707323,1.0,0.523926324443917,3.0,0.9804727297595498,1.0,0.9722369258117224
8937,3.0,0.4938003838500731,23,2.0,0.7696496717047192,2.0,0.7093646228476594,2.0,0.7913412290401681,2.0,0.6907063522332161,2.0,0.5748246079931462,0.0,0.903814511276554,0.0,0.9396896968447108,3.0,0.9381696225358794,1.0,0.9592409336710238
8994,3.0,0.9823156200845502,119,3.0,0.8067828750849169,1.0,0.5523042965740945,2.0,0.4453683057078813,2.0,0.9554534472441568,1.0,0.7008051822597793,0.0,0.9978698664345282,0.0,0.9944083401919828,1.0,0.568886567833579,1.0,0.9282660983428
9989,0.0,0.9991371931004676,155,0.0,0.9999295522652591,4.0,0.9930278821528258,4.0,0.908135764442908,0.0,0.5457376749265328,2.0,0.4720375326189874,2.0,0.5156293704631519,0.0,0.9968405959852006,4.0,0.9780316763202532,1.0,0.7188359058482507
10031,2.0,0.9058944636984244,89,2.0,0.786420911290407,2.0,0.4281128686805428,0.0,0.3606802418917051,2.0,0.930190737998154,0.0,0.7148098480012421,0.0,0.9979973684693576,0.0,0.9955582900723488,1.0,0.4091100159039308,1.0,0.8157503510482114
10043,,0.0,192,0.0,0.8074181753031048,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.9472176688900268,,0.0,0.0,0.5627338882107815
10476,2.0,0.8901386590807581,75,3.0,0.66011540552062,2.0,0.4300214314885538,2.0,0.6141483927838162,2.0,0.977755916823607,0.0,0.5388183426637665,0.0,0.9998212180561774,0.0,0.991770368346642,1.0,0.7329538631366972,1.0,0.8417049095125227
11064,0.0,0.9944901560878928,17,0.0,0.9978816177596678,4.0,0.8956406500757921,4.0,0.9503867946814232,3.0,0.2985794036191024,4.0,0.8926300664603348,3.0,0.6685393160357147,3.0,0.8649338769595707,4.0,0.9573412553257508,1.0,0.7332789043193958
11248,3.0,0.8673916456828431,46,3.0,0.8144759547954342,2.0,0.5170325887638406,2.0,0.7471416112016771,2.0,0.9578701270144612,1.0,0.4916367940839775,0.0,0.9987983855393384,0.0,0.972336548495466,1.0,0.5291436089894356,1.0,0.8901303491611202
11466,0.0,0.7335581567004997,59,0.0,0.988432827255772,4.0,0.9467358575655148,4.0,0.9677396175448648,0.0,0.3216023774376965,4.0,0.837653905518919,3.0,0.7408515284573222,2.0,0.4014877626509916,4.0,0.5214055586218251,1.0,0.5665735162751646
12121,3.0,0.5298833464328915,11,3.0,0.9002474143568565,0.0,0.4159730022906836,2.0,0.5273105664759226,2.0,0.9873558638985312,1.0,0.5031290691402234,0.0,0.9998327773344196,0.0,0.9980462888743395,1.0,0.7048792530532826,1.0,0.8476528288172073
12278,0.0,0.8826637881879549,176,0.0,0.99666353410699,4.0,0.978591080605218,4.0,0.9781803914720644,0.0,0.4550842593793909,4.0,0.9878044195385088,4.0,0.906410395995131,4.0,0.8189410331080064,4.0,0.9578958337116796,2.0,0.5627351963328888
12852,2.0,0.6397205626854692,147,2.0,0.7012057576149168,2.0,0.7394277368617364,2.0,0.771398334225437,2.0,0.834442426044082,2.0,0.5559466611823791,0.0,0.9829599827854196,0.0,0.9798135427917348,2.0,0.4963465344907608,1.0,0.8145350259521136
13076,2.0,0.493022440955546,1,1.0,0.6617197746253848,3.0,0.5733215401707318,2.0,0.4815548291102405,2.0,0.6303674567658735,2.0,0.57798235862689,0.0,0.4197627052643484,0.0,0.8439498987992685,3.0,0.8152211816463715,1.0,0.8455657153526392
13252,0.0,0.9768849768789146,151,0.0,0.9975530326815863,4.0,0.7811423627884253,4.0,0.7103286596243584,0.0,0.7713275299326051,3.0,0.5146862728172246,2.0,0.5035206656460249,1.0,0.5732704202003035,4.0,0.8999707042667872,1.0,0.6557908380004766
13674,0.0,0.9522846601523176,69,0.0,0.9945197492610656,4.0,0.8152095198972361,4.0,0.9830539786514568,0.0,0.4004343130547707,4.0,0.6425561553367554,3.0,0.637526198351254,2.0,0.4970513244112433,4.0,0.7579615074385586,1.0,0.8416567983158448
13734,0.0,0.6059038542986479,197,0.0,0.9994764685511938,4.0,0.6165526344965768,,0.0,,0.0,,0.0,4.0,0.6256262893330579,,0.0,4.0,0.6203216976155913,0.0,0.7874545011343228
13756,0.0,0.7972732655764786,41,0.0,0.9891313100403072,4.0,0.8641905676484846,4.0,0.9340023929845638,0.0,0.602125340788228,4.0,0.9477844531017688,3.0,0.5859849336460453,0.0,0.6430323732588857,4.0,0.7683624044649927,1.0,0.5693318220945994
14213,,0.0,193,0.0,0.990131039985274,4.0,0.7696365975276114,,0.0,,0.0,4.0,0.7056892873944418,4.0,0.8088151651207388,0.0,0.5335457671206328,4.0,0.5942341976001124,0.0,0.800780632093605
15026,0.0,0.9992876362601234,77,0.0,0.999948146649529,4.0,0.9981442622574672,4.0,0.9975085496694674,0.0,0.9258745810235792,4.0,0.9491251272302332,3.0,0.604173151005451,0.0,0.9130896996066092,4.0,0.994839731945895,0.0,0.4815454146495831
15118,,0.0,96,0.0,0.9970968850566848,,0.0,,0.0,,0.0,4.0,0.6798768265774755,4.0,0.763107074996013,4.0,0.578245688805917,4.0,0.8468702570394353,0.0,0.8539718268851361
15312,0.0,0.9393172070344482,47,0.0,0.9959023517102568,4.0,0.9727455052184256,4.0,0.981941798247132,0.0,0.4417963922054148,4.0,0.6532844587953858,3.0,0.7515307440774794,0.0,0.7046292926154758,4.0,0.8857131737376738,1.0,0.4653627840316534
15802,0.0,0.4021896837938333,7,0.0,0.9111095028437192,4.0,0.8958543397226855,4.0,0.9491108463762592,3.0,0.5206793323770716,4.0,0.799725284519866,3.0,0.6114569142607406,3.0,0.5583720643387204,3.0,0.6118921028202255,2.0,0.4524072368562432
16178,0.0,0.9958430014204545,125,0.0,0.9994830183349408,4.0,0.9882760875430718,4.0,0.99123866580046,0.0,0.9202538454500852,4.0,0.9067021645407936,3.0,0.6961418861030164,0.0,0.7722889539473249,4.0,0.9716359165047568,1.0,0.3456297689330359
16493,2.0,0.5355307665884325,66,3.0,0.8352491088927058,1.0,0.4185838541474034,2.0,0.5585998232693171,2.0,0.9935222029338576,0.0,0.788578961494775,0.0,0.9999368230731726,0.0,0.9995698395895364,1.0,0.8015780404209025,1.0,0.8927896754705282
17157,1.0,0.5955324138135659,93,0.0,0.9024666412302756,4.0,0.6089242431586415,4.0,0.7929769212199597,1.0,0.3210507456679871,3.0,0.6042921087854604,0.0,0.521090738372258,0.0,0.956453069824988,4.0,0.6989411177320382,1.0,0.7394564952672233
17197,2.0,0.9676388166809712,149,3.0,0.8838664888121279,1.0,0.5070418233223865,2.0,0.5384211169491521,2.0,0.9845319513044938,1.0,0.5760240759382788,0.0,0.998667587378964,0.0,0.9823264318734044,1.0,0.6135486935401239,1.0,0.9594826401789311
17732,1.0,0.6919069651778816,74,2.0,0.5075818764982973,2.0,0.6033203522966684,2.0,0.703942541932245,2.0,0.5095349047502878,2.0,0.4747766875296473,2.0,0.476432563529793,1.0,0.6967849554945703,3.0,0.8436683602823258,1.0,0.8207950943568271
17959,,0.0,175,0.0,0.9997791539800976,4.0,0.947942750838628,4.0,0.9885059750086896,0.0,0.7113923094482718,4.0,0.9848979186351438,4.0,0.8766341819119576,0.0,0.5467431777658242,4.0,0.8628889697232863,0.0,0.7547378595597473
18090,0.0,0.8344640244614264,84,0.0,0.9996679931975306,4.0,0.9876736947861948,4.0,0.9472810986914436,0.0,0.739878325539357,4.0,0.9626357338770812,4.0,0.9886743234102472,0.0,0.9667681963427311,4.0,0.9471038834716298,2.0,0.6582715589869607
18346,2.0,0.3916612301109365,137,0.0,0.5314692172318013,3.0,0.4195767992387164,3.0,0.3802797869314916,2.0,0.3376107068699246,3.0,0.6051683199643241,2.0,0.4623044135529404,2.0,0.3986585636612975,3.0,0.857359274967662,1.0,0.8197833017857173
18417,1.0,0.506805481563564,167,1.0,0.7491239111439052,3.0,0.4979442703654975,3.0,0.4727604679358486,1.0,0.4631944021267418,2.0,0.4628859518554519,0.0,0.8988162354332002,0.0,0.9911187403414956,3.0,0.8169846424811985,1.0,0.8267513774694705
18496,2.0,0.6836661732614947,88,3.0,0.683518186444878,2.0,0.6670808766733533,2.0,0.7240237947556036,2.0,0.928679214094856,1.0,0.5472309507626169,0.0,0.9940515286104126,0.0,0.9891386575613356,2.0,0.4953737133299988,1.0,0.9136436288969684
19040,2.0,0.755169239951334,181,3.0,0.8233397838487252,1.0,0.4777512098292392,2.0,0.6008989563019252,2.0,0.8823326320695055,1.0,0.5850389901548622,0.0,0.99006068939244,0.0,0.9587704863305,2.0,0.5410547492805703,1.0,0.963307507967774
19343,,0.0,43,0.0,0.9901610761044594,,0.0,,0.0,,0.0,,0.0,4.0,0.6300365645973184,,0.0,,0.0,0.0,0.7921648855276814
19431,0.0,0.9647542895990688,142,0.0,0.9986794765674444,4.0,0.993111468966722,4.0,0.9953908960948458,0.0,0.8212859407610127,4.0,0.9968916537911996,4.0,0.8593629691764862,3.0,0.344336219111597,4.0,0.9527024600458208,2.0,0.5501289979051899
19671,0.0,0.99907662384747,20,0.0,0.9999305058073672,4.0,0.9982813382545996,4.0,0.9976169763929846,0.0,0.9426464581277916,4.0,0.99298039376704,4.0,0.8277483591312406,0.0,0.5721586306447096,4.0,0.9921202646479548,0.0,0.7742072075622218
19687,2.0,0.5259484171148202,180,2.0,0.7080784687787944,2.0,0.6536285930666155,2.0,0.7610279628314542,2.0,0.7713655519494421,2.0,0.6013706996912473,1.0,0.6357451831543461,1.0,0.5819510383509886,3.0,0.8785418133141466,1.0,0.9514758709678218
19705,,0.0,191,0.0,0.9964701995914124,4.0,0.7905204079350798,,0.0,,0.0,4.0,0.7874543485925137,4.0,0.9884943264986586,4.0,0.7486626716786959,4.0,0.6524099343390233,0.0,0.9702817816567396
19815,0.0,0.9496265747831591,24,0.0,0.9994823037982984,4.0,0.8588971543228625,4.0,0.937764994122634,0.0,0.8901080526970244,4.0,0.9467097908584652,4.0,0.5286659709874864,0.0,0.541141023239413,4.0,0.9663443252329468,0.0,0.694432390319986
20004,0.0,0.8340765440531369,18,0.0,0.9997013507411288,4.0,0.9074488823583238,4.0,0.9708514514100935,0.0,0.5688643244355912,4.0,0.9724091371902644,4.0,0.9922791656601346,4.0,0.7612128986050986,4.0,0.9725343861669496,0.0,0.9089857792728412
20005,,0.0,60,0.0,0.8382481977815862,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.9341853523752962
20007,0.0,0.9805182324015456,26,0.0,0.9984637294038564,4.0,0.99465653893923,4.0,0.9960816265311856,0.0,0.5679481172351888,4.0,0.9955324149678284,4.0,0.7701945117814493,4.0,0.6524711448168845,4.0,0.9260415902079088,2.0,0.4143316433872814
20008,,0.0,140,0.0,0.984512074582065,4.0,0.5047795064711059,,0.0,,0.0,,0.0,4.0,0.689054128184706,,0.0,,0.0,0.0,0.9160919251208272
20009,,0.0,63,0.0,0.5808272259327242,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,2.0,0.6394798150462303
20010,,0.0,97,0.0,0.995397745943174,,0.0,,0.0,,0.0,,0.0,4.0,0.6487147341957711,,0.0,4.0,0.7237808287069402,2.0,0.5499813960335863
20012,,0.0,21,0.0,0.9104737565646884,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
20013,0.0,0.998303435665519,110,0.0,0.9998227672100932,4.0,0.995160629473951,4.0,0.9977467877569908,0.0,0.9285209163069488,4.0,0.9949466354801412,4.0,0.9867824493575243,4.0,0.6019765614418442,4.0,0.9807324820647306,0.0,0.5550752451936947
20014,0.0,0.9768530072046316,48,0.0,0.9994925453062724,4.0,0.9908014977933844,4.0,0.9950713843813644,0.0,0.4882737196710905,4.0,0.9283839288644916,3.0,0.6683790265554316,0.0,0.6098174026994494,4.0,0.970426800458574,2.0,0.5846855046297291
