comment_id,insult,confidence,index
39073,2.0,0.7185498374723307,0
13076,3.0,0.5125234814848594,1
21293,,0.0,2
43507,3.0,0.5475841492028698,3
29154,2.0,0.6516700493656787,4
43935,4.0,0.7102864913441757,5
20384,,0.0,6
15802,4.0,0.6499393518881502,7
1253,1.0,0.43355111687615944,8
20070,4.0,0.9763542229601475,9
20065,1.0,0.38510472662167466,10
12121,0.0,0.41641551149215356,11
38267,3.0,0.639225746377572,12
809,4.0,0.924067597728165,13
20021,4.0,0.8762226675826967,14
8369,4.0,0.971187414480317,15
20043,4.0,0.4943090972676682,16
11064,4.0,0.7778245299554979,17
20004,,0.0,18
20048,2.0,0.3852596745365523,19
19671,4.0,0.9807417693392609,20
20012,,0.0,21
42092,,0.0,22
8937,2.0,0.7290563107875552,23
19815,,0.0,24
41212,4.0,0.7361242178425849,25
20007,4.0,0.9899234088352058,26
6214,3.0,0.6123296449811353,27
37970,2.0,0.6510012325745692,28
20016,,0.0,29
28621,2.0,0.6971012905641525,30
25932,4.0,0.7536511988646294,31
38787,2.0,0.6684413368650466,32
20029,4.0,0.9936841427452525,33
2009,,0.0,34
38423,,0.0,35
20062,0.0,0.4176488181867957,36
29710,,0.0,37
34899,3.0,0.6575910283383335,38
20064,0.0,0.8966212295822252,39
20028,,0.0,40
13756,4.0,0.4849759105188683,41
20067,0.0,0.8427417237893173,42
19343,,0.0,43
23410,2.0,0.6709163636826294,44
20018,,0.0,45
11248,2.0,0.41465071618950433,46
15312,4.0,0.9611303244953449,47
20014,4.0,0.9670868440459516,48
20053,2.0,0.6921934629313271,49
42897,3.0,0.6046192103021288,50
20033,,0.0,51
26548,4.0,0.4463725040204354,52
20034,4.0,0.5331857331977703,53
4458,2.0,0.7135157136870681,54
42704,4.0,0.5837598561763925,55
43793,4.0,0.9353150805819824,56
2173,,0.0,57
49597,4.0,0.8951557045795064,58
11466,4.0,0.7866553061912103,59
20005,,0.0,60
42470,4.0,0.9768539187898452,61
42646,4.0,0.8326910498501198,62
20009,,0.0,63
48425,3.0,0.49457050422162585,64
8041,4.0,0.895622586330961,65
16493,1.0,0.4230661158184538,66
20057,,0.0,67
20055,2.0,0.5773786202724421,68
13674,4.0,0.6216132869829245,69
22918,4.0,0.8246410130322213,70
20020,4.0,0.9681641583838463,71
24631,4.0,0.7433418993254259,72
6616,1.0,0.5099897258357061,73
17732,2.0,0.6517590825987795,74
10476,1.0,0.48602575560993805,75
2747,2.0,0.6159917631604501,76
15026,4.0,0.9961527162093978,77
31779,2.0,0.43931839050700744,78
30261,3.0,0.4764365108116702,79
8503,2.0,0.5534005624025655,80
30061,,0.0,81
2952,2.0,0.7019636407499469,82
25918,4.0,0.7712551461586309,83
18090,4.0,0.8229809774908333,84
23301,,0.0,85
39711,0.0,0.9336186002586131,86
20052,3.0,0.4954825011729747,87
18496,2.0,0.6145086108595396,88
10031,1.0,0.34510483889968385,89
38528,2.0,0.6598596670882227,90
28547,,0.0,91
8603,,0.0,92
17157,3.0,0.4928388393654639,93
45259,4.0,0.9063282257637348,94
41924,2.0,0.4313231082886122,95
15118,,0.0,96
20010,,0.0,97
4762,2.0,0.6840861257618941,98
36873,2.0,0.7606013053754516,99
20015,4.0,0.8927930013774398,100
5212,3.0,0.5747757178893278,101
25804,,0.0,102
25862,4.0,0.7401800764194647,103
23517,4.0,0.910860793309807,104
4145,4.0,0.7034349673087301,105
21006,,0.0,106
39561,4.0,0.9557214498458405,107
1550,4.0,0.7214182531813776,108
29939,4.0,0.6471484344909036,109
20013,4.0,0.939246630231472,110
22394,2.0,0.4539451838627521,111
34734,,0.0,112
40455,1.0,0.4567444906096246,113
20068,,0.0,114
21406,4.0,0.6727740344072838,115
30665,2.0,0.7092619075595686,116
20026,4.0,0.5237617451785145,117
20059,2.0,0.4516621451488505,118
8994,1.0,0.636665824250195,119
20024,2.0,0.7250905343750149,120
4587,4.0,0.7742838142857142,121
26493,2.0,0.6362775045340618,122
20038,4.0,0.7149719608591948,123
43442,4.0,0.989074863259089,124
16178,4.0,0.9722909057720496,125
47205,4.0,0.9856138782040914,126
26842,2.0,0.672672106766717,127
21275,,0.0,128
27786,4.0,0.9652798308692759,129
32962,4.0,0.7390566003957355,130
49016,4.0,0.8006259652402314,131
20045,,0.0,132
7479,,0.0,133
20069,0.0,0.5856821562034131,134
20088,,0.0,135
2088,4.0,0.9887982048349414,136
18346,3.0,0.43061125241296955,137
26170,,0.0,138
36180,2.0,0.5064789481220525,139
20008,,0.0,140
22489,,0.0,141
19431,4.0,0.5476480265876992,142
1645,,0.0,143
28525,2.0,0.7234269458114332,144
20017,4.0,0.85691469549284,145
28203,,0.0,146
12852,2.0,0.712688454605037,147
31411,,0.0,148
17197,1.0,0.5579759878084083,149
6827,4.0,0.9933833719964411,150
13252,4.0,0.6092096409074206,151
28929,3.0,0.5010253547854353,152
24983,4.0,0.7934619977127246,153
20925,2.0,0.7647232644063708,154
9989,4.0,0.9752715428225348,155
23012,2.0,0.5257491381350343,156
20685,,0.0,157
20061,0.0,0.8783144208021184,158
6032,,0.0,159
616,,0.0,160
46051,2.0,0.6851065596569194,161
23093,,0.0,162
20851,4.0,0.9115531512148256,163
20025,4.0,0.6502392640520304,164
20054,3.0,0.6862478005610879,165
39129,2.0,0.6586505705182393,166
18417,2.0,0.5202490561045976,167
47401,2.0,0.7249881347456375,168
47047,1.0,0.5261125545718958,169
28486,3.0,0.6660174195099706,170
30007,,0.0,171
20998,3.0,0.6847367100108278,172
20050,2.0,0.5697936925794841,173
32127,1.0,0.6036689480644217,174
17959,4.0,0.49248188031622553,175
12278,4.0,0.8944735219243829,176
48434,2.0,0.5489241955880823,177
23725,4.0,0.9698244389083805,178
38133,3.0,0.29863760456288757,179
19687,2.0,0.7062810162381101,180
19040,1.0,0.5322744169563729,181
38354,4.0,0.7778488471809017,182
27791,,0.0,183
1787,,0.0,184
26953,4.0,0.5634708086508373,185
2317,4.0,0.5958724963373737,186
20041,3.0,0.8173529774140263,187
6830,4.0,0.5890851608815483,188
48629,3.0,0.81273533607221,189
38703,,0.0,190
19705,,0.0,191
10043,,0.0,192
14213,,0.0,193
46750,3.0,0.7505503125330131,194
39511,,0.0,195
8717,3.0,0.8432756131756977,196
13734,,0.0,197
48979,4.0,0.9353538688386686,198
28698,3.0,0.48361371448261836,199
