comment_id,respect,confidence,index
39073,3.0,0.5577925005581009,0
13076,1.0,0.6523070483438431,1
21293,,0.0,2
43507,0.0,0.5874267622507883,3
29154,3.0,0.6809857727165789,4
43935,0.0,0.9841467409813905,5
20384,0.0,0.7333857097327046,6
15802,0.0,0.731937349981845,7
1253,3.0,0.650795436202513,8
20070,0.0,0.9993046592076712,9
20065,3.0,0.9434603700918114,10
12121,3.0,0.851107306583437,11
38267,1.0,0.49507620436247446,12
809,0.0,0.9932768038654326,13
20021,0.0,0.9592896374703246,14
8369,0.0,0.9920306265419517,15
20043,0.0,0.706271986354396,16
11064,0.0,0.7255858392345472,17
20004,0.0,0.7978869051239372,18
20048,2.0,0.5151847197470762,19
19671,0.0,0.9320435406252652,20
20012,,0.0,21
42092,0.0,0.5575745424174983,22
8937,2.0,0.6569725990765984,23
19815,0.0,0.5989278547308701,24
41212,0.0,0.9492075000238942,25
20007,0.0,0.9865965266968794,26
6214,1.0,0.5969554265157346,27
37970,2.0,0.6928980531639655,28
20016,,0.0,29
28621,2.0,0.5763066773418322,30
25932,0.0,0.776650604781442,31
38787,3.0,0.5937509232593274,32
20029,0.0,0.9976296715077578,33
2009,,0.0,34
38423,,0.0,35
20062,3.0,0.8454043132987222,36
29710,,0.0,37
34899,2.0,0.5759758047641066,38
20064,3.0,0.8631603171838372,39
20028,0.0,0.5786192499252197,40
13756,,0.0,41
20067,3.0,0.8357558968460683,42
19343,,0.0,43
23410,3.0,0.6834867148560856,44
20018,,0.0,45
11248,3.0,0.8912014157798636,46
15312,0.0,0.9940574184569466,47
20014,0.0,0.9981327417457894,48
20053,2.0,0.5580953966619082,49
42897,1.0,0.6455575574859257,50
20033,,0.0,51
26548,,0.0,52
20034,,0.0,53
4458,2.0,0.6700759464287377,54
42704,0.0,0.8049854751201285,55
43793,0.0,0.9891067023223064,56
2173,,0.0,57
49597,0.0,0.6192633687381319,58
11466,0.0,0.9400405591517487,59
20005,,0.0,60
42470,0.0,0.9634796684975085,61
42646,0.0,0.9863243837286357,62
20009,,0.0,63
48425,0.0,0.9932995032743281,64
8041,0.0,0.9950700864934237,65
16493,3.0,0.8110589240017068,66
20057,,0.0,67
20055,3.0,0.8786376075285262,68
13674,0.0,0.9034131900684259,69
22918,0.0,0.8504476418203031,70
20020,0.0,0.993420193135989,71
24631,0.0,0.8020520643808735,72
6616,3.0,0.930720896031235,73
17732,2.0,0.6178589877181362,74
10476,3.0,0.6178281088276744,75
