comment_id,humiliate,confidence,index
39073,2.0,0.7400552766373114,0
13076,2.0,0.4533659875690365,1
21293,,0.0,2
43507,4.0,0.453080609424824,3
29154,2.0,0.6183734024384125,4
43935,4.0,0.8205243735616482,5
20384,,0.0,6
15802,,0.0,7
1253,2.0,0.7507801132641557,8
20070,4.0,0.9698566175363179,9
20065,2.0,0.607113421236637,10
12121,2.0,0.6226714565487039,11
38267,3.0,0.6183112815229679,12
809,4.0,0.921900839057437,13
20021,,0.0,14
8369,,0.0,15
20043,,0.0,16
11064,4.0,0.6022467312004892,17
20004,,0.0,18
20048,3.0,0.3560061225304712,19
19671,,0.0,20
20012,,0.0,21
42092,,0.0,22
8937,2.0,0.7501667074819627,23
19815,,0.0,24
41212,4.0,0.7500970919171995,25
20007,4.0,0.9520790990363894,26
6214,3.0,0.5296614871598146,27
37970,2.0,0.6931132592768207,28
20016,,0.0,29
28621,2.0,0.6634015274367866,30
25932,,0.0,31
38787,2.0,0.7451143691740685,32
20029,4.0,0.7286660142968974,33
2009,,0.0,34
38423,,0.0,35
20062,2.0,0.596852427492274,36
29710,,0.0,37
34899,2.0,0.5029568427880781,38
20064,2.0,0.5705412863779202,39
20028,,0.0,40
13756,,0.0,41
20067,2.0,0.4385165401540754,42
19343,,0.0,43
23410,3.0,0.5548274272397598,44
20018,,0.0,45
11248,2.0,0.803445468567864,46
15312,4.0,0.8815339242676491,47
20014,4.0,0.9516336685296993,48
20053,2.0,0.707928636613287,49
42897,3.0,0.496315116683623,50
20033,,0.0,51
26548,,0.0,52
20034,,0.0,53
4458,2.0,0.5992787346864918,54
42704,,0.0,55
43793,4.0,0.593541909478658,56
2173,,0.0,57
49597,,0.0,58
11466,,0.0,59
20005,,0.0,60
42470,4.0,0.7280664017441388,61
42646,4.0,0.8564248880805824,62
20009,,0.0,63
48425,4.0,0.7083748293380887,64
8041,4.0,0.8383535149347817,65
16493,2.0,0.6523770953791397,66
20057,,0.0,67
20055,2.0,0.7729268756699671,68
13674,4.0,0.6904565614738181,69
22918,4.0,0.7903168578535558,70
20020,4.0,0.8605694280488602,71
24631,,0.0,72
6616,2.0,0.7142411140247779,73
17732,2.0,0.6651882138377045,74
10476,2.0,0.6735656015325264,75
2747,2.0,0.6295310398422516,76
15026,4.0,0.9916451559183576,77
31779,2.0,0.7018511412166325,78
30261,3.0,0.5043378992628577,79
8503,2.0,0.5939021299260293,80
30061,,0.0,81
2952,2.0,0.7543987871836048,82
25918,,0.0,83
18090,,0.0,84
23301,,0.0,85
39711,2.0,0.413226709775271,86
20052,2.0,0.6325752610427129,87
18496,2.0,0.7195733628995934,88
10031,2.0,0.4546123099076375,89
38528,2.0,0.5872868305062114,90
28547,,0.0,91
8603,,0.0,92
17157,4.0,0.5978575957725325,93
45259,4.0,0.8230128628762305,94
41924,3.0,0.37511254084709994,95
15118,,0.0,96
20010,,0.0,97
4762,2.0,0.6658139600206738,98
36873,2.0,0.7072011536040075,99
20015,4.0,0.4866113187679043,100
5212,3.0,0.5086959086034755,101
25804,,0.0,102
25862,4.0,0.6206979487312553,103
23517,4.0,0.9290958917781638,104
4145,,0.0,105
21006,,0.0,106
39561,,0.0,107
1550,3.0,0.4973184204030476,108
29939,,0.0,109
20013,4.0,0.7163319888204861,110
22394,2.0,0.7781151345994501,111
34734,,0.0,112
40455,2.0,0.61217319936867,113
20068,,0.0,114
21406,,0.0,115
30665,2.0,0.714631777159147,116
20026,,0.0,117
20059,2.0,0.5625136974606233,118
8994,2.0,0.5195118066616279,119
20024,2.0,0.5559395699089089,120
4587,,0.0,121
26493,2.0,0.7329426137034546,122
20038,,0.0,123
43442,4.0,0.9264013748900557,124
16178,4.0,0.6951398603642844,125
47205,4.0,0.9656330678822778,126
26842,2.0,0.6961713054671314,127
21275,,0.0,128
27786,4.0,0.7357492138581532,129
32962,,0.0,130
49016,4.0,0.7670409883185471,131
20045,,0.0,132
7479,,0.0,133
20069,2.0,0.6452187109663516,134
20088,,0.0,135
2088,4.0,0.9342255137267674,136
18346,2.0,0.4259757192169788,137
26170,,0.0,138
36180,2.0,0.6196520524807528,139
20008,,0.0,140
22489,,0.0,141
19431,,0.0,142
1645,,0.0,143
28525,2.0,0.5442915231531856,144
20017,4.0,0.7003972377577117,145
28203,,0.0,146
12852,2.0,0.6570108973216444,147
31411,,0.0,148
17197,2.0,0.6514582752938717,149
6827,4.0,0.9232499993252729,150
13252,3.0,0.3725284613444058,151
28929,2.0,0.36536415675109807,152
24983,,0.0,153
20925,2.0,0.7069033669392099,154
9989,4.0,0.8078566367989207,155
23012,2.0,0.6188231773538014,156
20685,,0.0,157
20061,2.0,0.7232869931091765,158
6032,,0.0,159
616,,0.0,160
46051,2.0,0.6726662129183874,161
23093,,0.0,162
20851,4.0,0.8329205810230034,163
20025,,0.0,164
20054,3.0,0.5631243131032474,165
39129,2.0,0.6956880560141321,166
18417,3.0,0.5694662877321094,167
47401,2.0,0.7012222250855972,168
47047,1.0,0.4799654225691276,169
28486,3.0,0.49779939470380946,170
30007,,0.0,171
20998,3.0,0.5975016359669697,172
20050,2.0,0.510368805084052,173
32127,2.0,0.6133283236139434,174
17959,,0.0,175
12278,4.0,0.5049551560295775,176
48434,2.0,0.6513033622585584,177
23725,,0.0,178
38133,,0.0,179
19687,2.0,0.7336636471643444,180
19040,2.0,0.6953756366052349,181
38354,,0.0,182
27791,,0.0,183
1787,,0.0,184
26953,4.0,0.6687948705538194,185
2317,,0.0,186
20041,3.0,0.5849026254076435,187
6830,3.0,0.3556134368064732,188
48629,3.0,0.7587647010518314,189
38703,,0.0,190
19705,,0.0,191
10043,,0.0,192
14213,,0.0,193
46750,3.0,0.5192175956323546,194
39511,,0.0,195
8717,3.0,0.7904100754474535,196
13734,,0.0,197
48979,4.0,0.9510721999127173,198
28698,,0.0,199
