comment_id,respect,confidence,index
39073,3.0,0.7507105526398401,0
13076,1.0,0.6617197746253848,1
21293,,0.0,2
43507,0.0,0.5358901161420808,3
29154,3.0,0.7680101156835032,4
43935,0.0,0.9982476002612305,5
20384,0.0,0.9947340312712271,6
15802,0.0,0.9111095028437192,7
1253,3.0,0.6046299857940108,8
20070,0.0,0.9998822351052931,9
20065,3.0,0.9455217020206715,10
12121,3.0,0.9002474143568565,11
38267,1.0,0.5753224135930578,12
809,0.0,0.9946623184292683,13
20021,0.0,0.9983900521446808,14
8369,0.0,0.9984630164095649,15
20043,0.0,0.9997028995056523,16
11064,0.0,0.9978816177596678,17
20004,0.0,0.9997013507411288,18
20048,4.0,0.38471195405352177,19
19671,0.0,0.9999305058073672,20
20012,0.0,0.9104737565646884,21
42092,0.0,0.9810819754589057,22
8937,2.0,0.7696496717047192,23
19815,0.0,0.9994823037982984,24
41212,0.0,0.9819992710537999,25
20007,0.0,0.9984637294038565,26
6214,1.0,0.7674066690864453,27
37970,2.0,0.8048138778237167,28
20016,0.0,0.9944916884723022,29
28621,2.0,0.4995322321225696,30
25932,0.0,0.9993490643847656,31
38787,3.0,0.7833683122989239,32
20029,0.0,0.9999531529488715,33
2009,0.0,0.999199078661166,34
38423,0.0,0.9873240223452051,35
20062,3.0,0.8562477608909788,36
29710,0.0,0.9855175384799721,37
34899,2.0,0.5201365976743205,38
20064,3.0,0.764626593092029,39
20028,0.0,0.9998257463802502,40
13756,0.0,0.9891313100403073,41
20067,3.0,0.876220382657014,42
19343,0.0,0.9901610761044594,43
23410,3.0,0.8556386802361489,44
20018,0.0,0.999115653794611,45
11248,3.0,0.8144759547954342,46
15312,0.0,0.9959023517102567,47
20014,0.0,0.9994925453062724,48
20053,2.0,0.5085753680269891,49
42897,1.0,0.5497860205463402,50
20033,0.0,0.7578761709509241,51
26548,0.0,0.6750267715751354,52
20034,0.0,0.9981526945266371,53
4458,2.0,0.8183474541657979,54
42704,0.0,0.9986811410860538,55
43793,0.0,0.9973380094266588,56
2173,0.0,0.9780354400133235,57
49597,0.0,0.999753059376825,58
11466,0.0,0.9884328272557719,59
20005,0.0,0.8382481977815862,60
42470,0.0,0.9998961794972833,61
42646,0.0,0.9926340015107559,62
20009,0.0,0.5808272259327242,63
48425,0.0,0.997465493900073,64
8041,0.0,0.9992326430893256,65
16493,3.0,0.8352491088927058,66
20057,0.0,0.9850286035006137,67
20055,3.0,0.926309710933746,68
13674,0.0,0.9945197492610656,69
22918,0.0,0.9946401464539244,70
20020,0.0,0.9990999462232466,71
24631,0.0,0.9996554846747613,72
6616,3.0,0.9599467568161814,73
