comment_id,sentiment,confidence,index
39073,3.0,0.7387831590797865,0
13076,2.0,0.446044680449439,1
21293,,0.0,2
43507,1.0,0.6279166237322578,3
29154,3.0,0.5635625716462046,4
43935,0.0,0.9901163145786176,5
20384,,0.0,6
15802,,0.0,7
1253,2.0,0.4823677780343086,8
20070,0.0,0.9519169261041612,9
20065,3.0,0.945479927957621,10
12121,2.0,0.7018281331203902,11
38267,3.0,0.6791330543401322,12
809,0.0,0.4831824161575713,13
20021,0.0,0.8822838945922724,14
8369,0.0,0.9594195406547606,15
20043,0.0,0.675259428757053,16
11064,0.0,0.9912070415118872,17
20004,0.0,0.5352521445159188,18
20048,3.0,0.4543097912522502,19
19671,0.0,0.9781175453208759,20
20012,,0.0,21
42092,,0.0,22
8937,3.0,0.8585850796298633,23
19815,0.0,0.6357130125007681,24
41212,0.0,0.49460847424369736,25
20007,0.0,0.9454050140038278,26
6214,1.0,0.38792707088478234,27
37970,2.0,0.6490114700823686,28
20016,,0.0,29
28621,2.0,0.41700158329712617,30
25932,0.0,0.6678813502676305,31
38787,3.0,0.7381708433668901,32
20029,0.0,0.9909554106503512,33
2009,,0.0,34
38423,,0.0,35
20062,3.0,0.7668356679912451,36
29710,,0.0,37
34899,3.0,0.4296624360017257,38
20064,3.0,0.7948442329576297,39
20028,,0.0,40
13756,0.0,0.6480197493320217,41
20067,2.0,0.5289342602249549,42
19343,,0.0,43
23410,3.0,0.5300622656257324,44
20018,0.0,0.4994952536352942,45
11248,3.0,0.8423050881627538,46
15312,0.0,0.9633279775603024,47
20014,0.0,0.9773771288804357,48
20053,3.0,0.5014571271346991,49
42897,1.0,0.3290963686216868,50
20033,,0.0,51
26548,,0.0,52
20034,0.0,0.770991688896933,53
4458,2.0,0.6093925341987675,54
42704,,0.0,55
43793,0.0,0.9947663526765397,56
2173,,0.0,57
49597,0.0,0.977429402489107,58
11466,0.0,0.4135562458157719,59
20005,,0.0,60
42470,0.0,0.9990328377016345,61
42646,0.0,0.9565727214796532,62
20009,,0.0,63
48425,0.0,0.9500513911185772,64
8041,0.0,0.9436531023038429,65
16493,2.0,0.7541361434596469,66
20057,,0.0,67
20055,3.0,0.7013351045424893,68
13674,0.0,0.8895407883328238,69
22918,0.0,0.7187636926121225,70
20020,0.0,0.985123690792536,71
24631,0.0,0.9947110299614166,72
6616,3.0,0.9075254406288041,73
17732,1.0,0.7539484780178812,74
10476,2.0,0.8451003523446498,75
2747,3.0,0.7438598913040786,76
15026,0.0,0.9996272523299132,77
31779,2.0,0.9604770786170927,78
30261,1.0,0.31489316082910423,79
8503,2.0,0.686290689280114,80
30061,,0.0,81
2952,3.0,0.8017831288605168,82
25918,0.0,0.5254670859924527,83
18090,0.0,0.5532480266751817,84
23301,,0.0,85
39711,2.0,0.5202993865682795,86
20052,2.0,0.49963987832457624,87
18496,2.0,0.6664307614097918,88
10031,2.0,0.8344015808245782,89
38528,1.0,0.9936647207158298,90
28547,,0.0,91
8603,,0.0,92
17157,1.0,0.5260790331340458,93
45259,0.0,0.5957702878444847,94
41924,3.0,0.49284224693338247,95
15118,,0.0,96
20010,,0.0,97
4762,2.0,0.5625548718784329,98
36873,3.0,0.5922204278857616,99
20015,0.0,0.9546235060921731,100
5212,1.0,0.8096374160648415,101
25804,,0.0,102
25862,4.0,0.8107363598726809,103
23517,0.0,0.9612070825130564,104
4145,0.0,0.7059260961390921,105
21006,,0.0,106
39561,0.0,0.9228426059294659,107
1550,3.0,0.2856689032641888,108
29939,0.0,0.9614234465692734,109
20013,0.0,0.9785214478795264,110
22394,3.0,0.729598202153637,111
34734,,0.0,112
40455,2.0,0.6872601733247976,113
20068,,0.0,114
21406,0.0,0.7021672651456807,115
30665,2.0,0.7214490417515139,116
20026,0.0,0.7523397015049051,117
20059,3.0,0.7721790603458507,118
8994,3.0,0.9855292299281277,119
20024,1.0,0.5194934755175636,120
4587,0.0,0.9082749884177279,121
26493,2.0,0.3784770142488951,122
20038,0.0,0.925302764168556,123
43442,0.0,0.9377288306583118,124
16178,0.0,0.9954509008479576,125
47205,0.0,0.9973413291185049,126
26842,2.0,0.7525698033929272,127
21275,,0.0,128
27786,0.0,0.9567803363447069,129
32962,0.0,0.9168285402430778,130
49016,0.0,0.986122750794877,131
20045,,0.0,132
7479,,0.0,133
20069,3.0,0.7373676057305357,134
20088,,0.0,135
2088,0.0,0.830726568644443,136
18346,2.0,0.38501526220448706,137
26170,,0.0,138
36180,3.0,0.8772175807227808,139
20008,,0.0,140
22489,0.0,0.6830931877672018,141
19431,,0.0,142
1645,,0.0,143
28525,1.0,0.5106968418481741,144
20017,0.0,0.8763205202198368,145
28203,,0.0,146
