comment_id,sentiment,confidence,index
39073,4.0,0.4422373304191254,0
13076,2.0,0.5464369562848224,1
21293,3.0,0.30995012210131595,2
43507,1.0,0.4289405697263528,3
29154,2.0,0.5604861405276794,4
43935,0.0,0.5778432522799635,5
20384,3.0,0.5515615239953603,6
15802,3.0,0.6319093937491964,7
1253,2.0,0.7404854229005611,8
20070,3.0,0.5818290127341366,9
20065,3.0,0.7899137059687195,10
12121,2.0,0.9336405122877068,11
38267,3.0,0.7704720641124936,12
809,2.0,0.4707923194502055,13
20021,0.0,0.9880854315579772,14
8369,0.0,0.6093468020395189,15
20043,0.0,0.994758815256069,16
11064,0.0,0.8903745866406154,17
20004,0.0,0.8701038315569156,18
20048,4.0,0.41059295651843875,19
19671,0.0,0.966259290925083,20
20012,0.0,0.835518877104481,21
42092,3.0,0.36903944598897936,22
8937,3.0,0.5110700137279918,23
19815,0.0,0.6628714643808606,24
41212,1.0,0.3873486426527498,25
20007,0.0,0.9193963569522009,26
6214,1.0,0.5008596596310158,27
37970,2.0,0.6321722238612949,28
20016,0.0,0.7624949961568238,29
28621,2.0,0.4193778462133001,30
25932,0.0,0.7459161237458171,31
38787,2.0,0.573546650121982,32
20029,0.0,0.9992877992365596,33
2009,3.0,0.3207348743180005,34
38423,4.0,0.5693072865397368,35
20062,3.0,0.7122140913696788,36
29710,0.0,0.4051978508409685,37
34899,1.0,0.8631854968835431,38
20064,2.0,0.6746405490932664,39
20028,0.0,0.998085638066974,40
13756,2.0,0.3659180486918925,41
20067,2.0,0.7261264460863094,42
19343,0.0,0.6751868627823475,43
23410,3.0,0.5479844823681184,44
20018,0.0,0.9732354236279952,45
11248,3.0,0.8252966157619959,46
15312,0.0,0.6708309215395502,47
20014,3.0,0.48201311751965664,48
20053,2.0,0.6723963387095784,49
42897,3.0,0.7454459133001424,50
20033,0.0,0.9847835370960372,51
26548,4.0,0.5255777478341833,52
20034,0.0,0.9997631330771404,53
4458,2.0,0.7937980988903959,54
42704,3.0,0.29505110380457944,55
43793,0.0,0.7065979655582244,56
2173,0.0,0.9803791655124768,57
49597,0.0,0.9490747707503262,58
11466,1.0,0.5290004751790397,59
20005,0.0,0.9043476083381142,60
42470,0.0,0.9811187181660774,61
42646,0.0,0.8908952777325977,62
20009,0.0,0.8230235232695969,63
48425,0.0,0.46495923936908923,64
8041,1.0,0.32697052041363517,65
16493,2.0,0.9348879453408684,66
20057,3.0,0.44574459205596634,67
20055,2.0,0.670183905646928,68
13674,0.0,0.6624989710849932,69
22918,0.0,0.7782691506580762,70
20020,0.0,0.6754770339999591,71
24631,0.0,0.9989844057911897,72
6616,3.0,0.7046339508619551,73
17732,2.0,0.5076122253660994,74
10476,2.0,0.9927595412648249,75
2747,4.0,0.7123819376365199,76
15026,0.0,0.975923399021174,77
31779,2.0,0.9753473582778786,78
30261,3.0,0.6675295812496738,79
8503,invalid,0.0,80
30061,0.0,0.5251180922691304,81
2952,3.0,0.8693932833175079,82
25918,0.0,0.9995777254435524,83
18090,0.0,0.8564782940143019,84
23301,1.0,0.6790051424681794,85
39711,2.0,0.8861038807116444,86
20052,1.0,0.5857124710031164,87
18496,2.0,0.5911305857159462,88
10031,2.0,0.9262003911327512,89
38528,1.0,0.9577113831913493,90
28547,3.0,0.28467812961999656,91
8603,3.0,0.40835459001533053,92
17157,1.0,0.5762021121491606,93
45259,0.0,0.5515081762840374,94
41924,3.0,0.5670268419731982,95
15118,0.0,0.9678557201934226,96
20010,0.0,0.9858874694455906,97
4762,2.0,0.729810209455068,98
36873,3.0,0.7330226362009716,99
20015,3.0,0.6670063234324208,100
5212,1.0,0.8275650183128738,101
25804,0.0,0.6076776532629851,102
25862,4.0,0.9110573963956069,103
23517,0.0,0.5514809410801074,104
4145,0.0,0.9688225957642266,105
21006,0.0,0.8548624304744545,106
39561,0.0,0.9972026751498076,107
1550,2.0,0.2958964086399258,108
29939,0.0,0.6405260964007004,109
20013,0.0,0.9628579782545544,110
22394,2.0,0.5917083461697464,111
34734,3.0,0.3566514722798797,112
40455,2.0,0.6856988271740617,113
20068,0.0,0.68883974744909,114
21406,0.0,0.9932518504706466,115
30665,2.0,0.7355155977411816,116
20026,0.0,0.8798892199054641,117
20059,3.0,0.7460273705767579,118
8994,invalid,0.0,119
20024,2.0,0.6344884530402193,120
4587,0.0,0.5512946186294972,121
26493,2.0,0.557166028309282,122
20038,0.0,0.8593015138291503,123
43442,3.0,0.41959961242689686,124
16178,0.0,0.7299780176614888,125
47205,0.0,0.9990746948003103,126
26842,2.0,0.7676839191810256,127
21275,0.0,0.6343624618699503,128
27786,0.0,0.7202418795342725,129
32962,3.0,0.6017370194082752,130
49016,0.0,0.6817810274651396,131
20045,3.0,0.3205829600070792,132
7479,1.0,0.4579729279333268,133
20069,4.0,0.5566318881032485,134
20088,0.0,0.9201021603758442,135
2088,4.0,0.6514856831012003,136
18346,3.0,0.4816146171723266,137
26170,2.0,0.5880589629413524,138
36180,3.0,0.9092191705781212,139
20008,0.0,0.9995468068941982,140
22489,0.0,0.8326261651947542,141
19431,0.0,0.7560908101268334,142
1645,0.0,0.954418498591035,143
28525,2.0,0.5966114160866064,144
20017,0.0,0.7878680635242384,145
28203,0.0,0.9235070579757754,146
12852,2.0,0.600262369626914,147
31411,0.0,0.6262103691476624,148
