comment_id,sentiment,confidence,index
39073,3.0,0.6119777988716242,0
13076,2.0,0.4647764995359971,1
21293,,0.0,2
43507,1.0,0.5797491914312639,3
29154,3.0,0.6801822826577593,4
43935,0.0,0.9925443881657864,5
20384,,0.0,6
15802,,0.0,7
1253,3.0,0.43745082108767575,8
20070,0.0,0.9308773772351898,9
20065,3.0,0.9313643751442708,10
12121,3.0,0.5397688202508916,11
38267,3.0,0.679299668093008,12
809,0.0,0.5515751087440018,13
20021,0.0,0.8864883632372201,14
8369,0.0,0.9538519447366411,15
20043,,0.0,16
11064,0.0,0.8925205641960455,17
20004,,0.0,18
20048,3.0,0.46135106858338976,19
19671,0.0,0.9609465662807215,20
20012,,0.0,21
42092,,0.0,22
8937,3.0,0.43056454204265626,23
19815,,0.0,24
41212,0.0,0.5408770199165872,25
20007,0.0,0.9952672467786273,26
6214,2.0,0.3492446354302229,27
37970,2.0,0.73970044677989,28
20016,,0.0,29
28621,2.0,0.49801639748177945,30
25932,0.0,0.7904721952077518,31
38787,3.0,0.8303211136877942,32
20029,0.0,0.9643907182354153,33
2009,,0.0,34
38423,,0.0,35
20062,3.0,0.8249942243213186,36
29710,,0.0,37
34899,3.0,0.50367753367905,38
20064,3.0,0.829863757308969,39
20028,,0.0,40
13756,,0.0,41
20067,3.0,0.5203277945740442,42
19343,,0.0,43
23410,3.0,0.7118390517391079,44
20018,,0.0,45
11248,3.0,0.8725425946779497,46
15312,0.0,0.9396806372918165,47
20014,0.0,0.9725644917263371,48
20053,3.0,0.743213664847494,49
42897,1.0,0.32246502532594556,50
20033,,0.0,51
26548,,0.0,52
20034,,0.0,53
4458,2.0,0.6500116436365293,54
42704,,0.0,55
43793,0.0,0.9934570174908215,56
2173,,0.0,57
49597,0.0,0.8719962180388398,58
11466,0.0,0.4156172377476429,59
20005,,0.0,60
42470,0.0,0.9974638333816445,61
42646,0.0,0.9885247290944352,62
20009,,0.0,63
48425,0.0,0.9407465703822447,64
8041,0.0,0.8832167436407994,65
16493,2.0,0.5618093042213342,66
20057,,0.0,67
20055,3.0,0.8303830910992872,68
13674,0.0,0.6265357873321811,69
22918,0.0,0.6834060360625941,70
20020,0.0,0.9903022816807312,71
24631,0.0,0.8580235592992892,72
6616,3.0,0.9327807157875412,73
17732,1.0,0.6284972311419403,74
10476,2.0,0.8453343748387955,75
2747,1.0,0.4779645726066895,76
15026,0.0,0.9995156489204939,77
31779,2.0,0.9585036211714761,78
30261,2.0,0.4091987864135539,79
8503,2.0,0.472056862192176,80
30061,,0.0,81
2952,3.0,0.835292273365825,82
25918,0.0,0.6273905867052332,83
18090,,0.0,84
23301,,0.0,85
