comment_id,dehumanize,confidence,index
39073,2.0,0.46237898472345856,0
13076,2.0,0.5200516886015106,1
21293,,0.0,2
43507,3.0,0.5196849316220882,3
29154,2.0,0.38934640790882113,4
43935,4.0,0.45856952784875676,5
20384,,0.0,6
15802,,0.0,7
1253,1.0,0.4194835020560602,8
20070,4.0,0.7178014282880443,9
20065,0.0,0.5865038704616892,10
12121,1.0,0.5237565629111126,11
38267,3.0,0.6722375639412687,12
809,4.0,0.7084543597492977,13
20021,,0.0,14
8369,,0.0,15
20043,,0.0,16
11064,,0.0,17
20004,,0.0,18
20048,3.0,0.5189589985029402,19
19671,,0.0,20
20012,,0.0,21
42092,,0.0,22
8937,2.0,0.5253109462839823,23
19815,,0.0,24
41212,3.0,0.610622550141571,25
20007,4.0,0.7925349974873299,26
6214,3.0,0.5989269622594844,27
37970,1.0,0.4851975608123921,28
20016,,0.0,29
28621,2.0,0.5435956592085781,30
25932,,0.0,31
38787,2.0,0.42194052994351033,32
20029,4.0,0.700565539844582,33
2009,,0.0,34
38423,,0.0,35
20062,0.0,0.6748820225350505,36
29710,,0.0,37
34899,2.0,0.5157285583148761,38
20064,0.0,0.8824025021428411,39
20028,,0.0,40
13756,,0.0,41
20067,0.0,0.9190559648932354,42
19343,,0.0,43
23410,2.0,0.6105725441674378,44
20018,,0.0,45
11248,1.0,0.5171906452823625,46
15312,3.0,0.5133816728874498,47
20014,4.0,0.6330008420038348,48
20053,2.0,0.5574390637287251,49
42897,3.0,0.6237689404456876,50
20033,,0.0,51
26548,,0.0,52
20034,,0.0,53
4458,2.0,0.5845291885555254,54
42704,,0.0,55
43793,3.0,0.38470468511585626,56
2173,,0.0,57
49597,,0.0,58
11466,,0.0,59
20005,,0.0,60
42470,4.0,0.5633091849323395,61
42646,4.0,0.5004849688641355,62
20009,,0.0,63
48425,3.0,0.6909788644499462,64
8041,3.0,0.48009660894674544,65
16493,0.0,0.641017238179923,66
20057,,0.0,67
20055,1.0,0.5821464976410206,68
13674,3.0,0.6800483652685182,69
22918,3.0,0.5128068080571185,70
20020,,0.0,71
24631,,0.0,72
6616,1.0,0.5511876316985028,73
17732,2.0,0.5004134983435392,74
