comment_id,sentiment,confidence,index
39073,3.0,0.7414398828399743,0
13076,2.0,0.4623672994586187,1
21293,,0.0,2
43507,1.0,0.6829743698370753,3
29154,3.0,0.6039613323374229,4
43935,0.0,0.9895845163447973,5
20384,0.0,0.46075704016647545,6
15802,3.0,0.2903754982940542,7
1253,3.0,0.4750954400495847,8
20070,0.0,0.9535424994984515,9
20065,3.0,0.9492892434182808,10
12121,2.0,0.6898412274664332,11
38267,3.0,0.6941386563315186,12
809,0.0,0.5961142014385212,13
20021,0.0,0.9204973218951887,14
8369,0.0,0.9679754674063402,15
20043,0.0,0.933934699646657,16
11064,0.0,0.994559484836799,17
20004,0.0,0.8610138251710218,18
20048,4.0,0.35898724443887153,19
19671,0.0,0.9980227780690111,20
20012,,0.0,21
42092,,0.0,22
8937,3.0,0.8933909745571998,23
19815,0.0,0.9106673798982574,24
41212,0.0,0.5061279473859963,25
20007,0.0,0.9520319813491906,26
6214,3.0,0.4469925052062652,27
37970,2.0,0.690274168610619,28
20016,,0.0,29
28621,2.0,0.4301589909056591,30
25932,0.0,0.976615661911607,31
38787,3.0,0.7807044169008815,32
20029,0.0,0.9985364669120359,33
2009,,0.0,34
38423,,0.0,35
20062,3.0,0.8160544442680577,36
29710,,0.0,37
34899,3.0,0.5153923743316858,38
20064,3.0,0.8452089989368006,39
20028,0.0,0.8921315760497849,40
13756,0.0,0.7055229713962586,41
20067,2.0,0.568030553679317,42
19343,,0.0,43
23410,3.0,0.6590864855350287,44
20018,0.0,0.7374191175558287,45
11248,3.0,0.8084205370323393,46
15312,0.0,0.9675220771549665,47
20014,0.0,0.9803532202744754,48
20053,2.0,0.46779841077250284,49
42897,1.0,0.41140649243618804,50
20033,,0.0,51
26548,4.0,0.3049423426521206,52
20034,0.0,0.8993544363932967,53
4458,2.0,0.6202568854842402,54
42704,0.0,0.8398845356570226,55
43793,0.0,0.9950423484240803,56
2173,,0.0,57
49597,0.0,0.990820574107716,58
11466,0.0,0.6165021428875048,59
20005,,0.0,60
42470,0.0,0.9997930954868989,61
42646,0.0,0.9411140666015121,62
20009,,0.0,63
48425,0.0,0.9902010479088238,64
8041,0.0,0.9642664497992361,65
16493,2.0,0.7147941265649027,66
20057,,0.0,67
20055,3.0,0.8488989468682114,68
13674,0.0,0.9496698941076703,69
22918,0.0,0.6521933521438429,70
20020,0.0,0.9812222079461604,71
24631,0.0,0.9880001080205107,72
6616,3.0,0.906199002349847,73
17732,1.0,0.6685321832730926,74
10476,2.0,0.8209175949593778,75
2747,3.0,0.4732858701151218,76
15026,0.0,0.9994944506998004,77
31779,2.0,0.9563606056229667,78
30261,1.0,0.37655851386762534,79
8503,2.0,0.7053968673815869,80
30061,,0.0,81
2952,3.0,0.7767833120885386,82
25918,0.0,0.9649673648405345,83
18090,0.0,0.9058138452285014,84
23301,,0.0,85
39711,3.0,0.47700799041568565,86
20052,3.0,0.5005837498095788,87
18496,2.0,0.7015725639048428,88
10031,2.0,0.850255837437678,89
38528,1.0,0.9925197265027772,90
28547,,0.0,91
8603,,0.0,92
17157,1.0,0.6376500698276972,93
45259,0.0,0.5267053805796317,94
41924,3.0,0.5288507519572111,95
15118,,0.0,96
20010,,0.0,97
4762,1.0,0.435487428038166,98
36873,3.0,0.4952718866424759,99
20015,0.0,0.9006313184974771,100
5212,1.0,0.7921093252166999,101
25804,,0.0,102
25862,4.0,0.9012388793301453,103
23517,0.0,0.9723379032126404,104
4145,0.0,0.9469221332038343,105
21006,,0.0,106
39561,0.0,0.9708660611937804,107
1550,3.0,0.3407342985910658,108
29939,0.0,0.9725170268471637,109
20013,0.0,0.988296696520117,110
22394,3.0,0.8146305902346614,111
34734,,0.0,112
40455,2.0,0.6627106570027737,113
20068,,0.0,114
21406,0.0,0.9565811207121414,115
30665,2.0,0.7276071768001882,116
20026,0.0,0.9602010176106904,117
20059,3.0,0.8098567549353404,118
8994,3.0,0.9792249619714142,119
20024,1.0,0.6424985365762087,120
4587,0.0,0.9812783372599114,121
26493,3.0,0.4238123049964441,122
20038,0.0,0.9602765280538611,123
43442,0.0,0.9306713440490092,124
16178,0.0,0.9972846529802745,125
47205,0.0,0.9945834232771977,126
26842,2.0,0.7136365058463213,127
21275,,0.0,128
27786,0.0,0.9577086088243892,129
32962,0.0,0.9634009955368619,130
