comment_id,genocide,confidence,index
39073,2.0,0.6119861520973551,0
13076,0.0,0.7356290196695247,1
21293,,0.0,2
43507,0.0,0.9528185650578501,3
29154,0.0,0.9848042628254324,4
43935,3.0,0.6250067021550328,5
20384,0.0,0.7622653216587599,6
15802,3.0,0.6122773825180927,7
1253,1.0,0.568512580744362,8
20070,3.0,0.3590346212029373,9
20065,0.0,0.9958474935398338,10
12121,0.0,0.9944013855561935,11
38267,2.0,0.5044838058215094,12
809,3.0,0.486685749480135,13
20021,3.0,0.51138704561278,14
8369,3.0,0.36441958733306007,15
20043,3.0,0.4482365884249429,16
11064,3.0,0.8470688079286892,17
20004,4.0,0.4724004247098022,18
20048,2.0,0.582636822240212,19
19671,0.0,0.6595608804224588,20
20012,,0.0,21
42092,0.0,0.5708059895426755,22
8937,0.0,0.9076654839916836,23
19815,0.0,0.5802656496018325,24
41212,3.0,0.749877959087065,25
20007,4.0,0.6111412122625123,26
6214,0.0,0.7534229892531151,27
37970,0.0,0.9196458951305465,28
20016,,0.0,29
28621,2.0,0.49824605685875306,30
25932,3.0,0.40350099612837426,31
38787,0.0,0.9308443228624406,32
20029,0.0,0.8284183393454428,33
2009,3.0,0.685282256645485,34
38423,,0.0,35
20062,0.0,0.9552145242925394,36
29710,,0.0,37
34899,0.0,0.520583039966812,38
20064,0.0,0.9990964954698971,39
20028,3.0,0.35125512225446737,40
13756,0.0,0.7599997390157313,41
20067,0.0,0.9981531697858429,42
19343,,0.0,43
23410,1.0,0.4784449659272157,44
20018,3.0,0.5541553172088138,45
11248,0.0,0.9535901963844812,46
15312,0.0,0.5843660525388434,47
20014,0.0,0.47758795524876424,48
20053,2.0,0.5724243571309926,49
42897,0.0,0.6064695658345001,50
20033,,0.0,51
26548,3.0,0.7236862057690344,52
20034,4.0,0.5196844360121525,53
4458,0.0,0.501061132461875,54
42704,3.0,0.3226322862852505,55
43793,3.0,0.6453103437338995,56
2173,4.0,0.5202231330089565,57
49597,0.0,0.622654254395886,58
11466,2.0,0.42429279222904914,59
20005,,0.0,60
42470,0.0,0.983869488228134,61
42646,3.0,0.7736004825398705,62
20009,,0.0,63
48425,0.0,0.9529729180377463,64
8041,0.0,0.8996531501571402,65
16493,0.0,0.9991608752065785,66
20057,,0.0,67
20055,1.0,0.4756935503487554,68
13674,2.0,0.47113291158121035,69
22918,2.0,0.4109714862533266,70
20020,3.0,0.7967149802329563,71
24631,4.0,0.9530234870147208,72
6616,0.0,0.9855060738730288,73
17732,1.0,0.6931199932909791,74
10476,0.0,0.985543819192239,75
2747,0.0,0.7564614117700222,76
15026,0.0,0.8766411444478527,77
31779,0.0,0.9892949720515456,78
30261,0.0,0.7074728363158165,79
8503,1.0,0.5751151564701896,80
30061,,0.0,81
2952,0.0,0.592559219506698,82
25918,0.0,0.7180240267202608,83
18090,0.0,0.933351534995317,84
23301,,0.0,85
39711,0.0,0.9997024230139424,86
20052,1.0,0.5004434455162804,87
18496,0.0,0.926685265608306,88
10031,0.0,0.9820950409301503,89
38528,0.0,0.9988818764192404,90
28547,,0.0,91
8603,,0.0,92
17157,0.0,0.8979505211662465,93
45259,3.0,0.42084984514762264,94
41924,0.0,0.9629598425466617,95
15118,,0.0,96
20010,,0.0,97
4762,0.0,0.9868198281528862,98
36873,0.0,0.3636382493377243,99
20015,2.0,0.4166934674615267,100
5212,0.0,0.9921587530239986,101
25804,,0.0,102
25862,2.0,0.4197263530590427,103
23517,0.0,0.3308169868940064,104
4145,0.0,0.39801674911959783,105
21006,,0.0,106
39561,0.0,0.8368305722576007,107
1550,1.0,0.4804643220570743,108
29939,3.0,0.5447471712576953,109
20013,4.0,0.42455864621444606,110
22394,0.0,0.879429314222454,111
34734,,0.0,112
40455,0.0,0.9336678569983813,113
20068,,0.0,114
21406,0.0,0.773300524809155,115
30665,2.0,0.5903606917686518,116
20026,3.0,0.5159022060315771,117
20059,0.0,0.9914586854841935,118
8994,0.0,0.9843601571695225,119
20024,2.0,0.5465126306361461,120
4587,0.0,0.5374042679105413,121
26493,2.0,0.5533995728461321,122
20038,3.0,0.6025815969105879,123
43442,3.0,0.5448422176626913,124
16178,0.0,0.8424538595903023,125
47205,3.0,0.7171642679718296,126
26842,1.0,0.5120478744981425,127
21275,,0.0,128
27786,3.0,0.8178354039057403,129
32962,4.0,0.8061867080015784,130
49016,0.0,0.9014953455133909,131
20045,,0.0,132
7479,1.0,0.3875890783522796,133
20069,0.0,0.9683187174951717,134
20088,,0.0,135
2088,3.0,0.6484718579441365,136
18346,2.0,0.5024228784424019,137
26170,,0.0,138
36180,0.0,0.8418638991996898,139
20008,,0.0,140
22489,,0.0,141
19431,3.0,0.39889378080852983,142
1645,,0.0,143
28525,0.0,0.9891457729910412,144
20017,3.0,0.8931469752924003,145
28203,,0.0,146
12852,0.0,0.9502130373803434,147
31411,,0.0,148
17197,0.0,0.7544487007303747,149
6827,4.0,0.995638522238325,150
13252,1.0,0.640296322500005,151
28929,0.0,0.6726537237437752,152
24983,2.0,0.4005009334722435,153
20925,0.0,0.6729726211250235,154
9989,0.0,0.9926901503258782,155
23012,0.0,0.7888512496888482,156
20685,0.0,0.4789672644163658,157
20061,0.0,0.9941010041281902,158
6032,,0.0,159
616,3.0,0.38252887075586356,160
46051,0.0,0.8381621151154698,161
23093,0.0,0.8697716059007049,162
20851,3.0,0.7588531002233398,163
20025,3.0,0.37454403896713473,164
20054,0.0,0.925824928368658,165
39129,2.0,0.7624077041289032,166
18417,0.0,0.9865408318867198,167
47401,0.0,0.967287346722063,168
47047,0.0,0.9985619036059616,169
28486,1.0,0.48789834310369257,170
30007,0.0,0.9858295507074799,171
20998,3.0,0.4825590700016126,172
20050,3.0,0.612953068954712,173
32127,0.0,0.9947793281336791,174
17959,,0.0,175
12278,4.0,0.6917923044436342,176
48434,1.0,0.4932230147246617,177
23725,0.0,0.70981781303379,178
38133,0.0,0.9630029593302207,179
19687,1.0,0.7107431723826523,180
19040,0.0,0.8642194136021103,181
38354,0.0,0.9121064065897515,182
27791,,0.0,183
1787,0.0,0.7495078540963004,184
26953,0.0,0.898501050120896,185
2317,0.0,0.9851656887823323,186
20041,1.0,0.5974774546366939,187
6830,2.0,0.4542459435191381,188
48629,0.0,0.6083380754945752,189
38703,,0.0,190
19705,,0.0,191
10043,0.0,0.871505750772847,192
14213,,0.0,193
46750,2.0,0.6659336824094351,194
39511,0.0,0.9178974549271589,195
8717,1.0,0.5661517457987546,196
13734,,0.0,197
48979,1.0,0.4434162078225503,198
28698,1.0,0.49540034701589214,199
