comment_id,sentiment,sentiment_confidence,index,respect,respect_confidence,insult,insult_confidence,humiliate,humiliate_confidence,status,status_confidence,dehumanize,dehumanize_confidence,violence,violence_confidence,genocide,genocide_confidence,attack_defend,attack_defend_confidence,hatespeech,hatespeech_confidence
616,,0.0,160,0.0,0.9980794193524836,4.0,0.9322591780664476,4.0,0.9784962228915856,0.0,0.7396164168091557,4.0,0.983327777990554,4.0,0.5400724231258139,,0.0,,0.0,1.0,0.6166154056682296
809,1.0,0.6150353027839266,13,0.0,0.9185803373660084,4.0,0.867826142668309,4.0,0.9896009766577488,0.0,0.6840300220609479,4.0,0.9080100312260084,4.0,0.8129725708646157,3.0,0.4866113767764973,3.0,0.507734199180637,1.0,0.8162025927687578
1253,2.0,0.6205777772980625,8,2.0,0.6998741354490023,2.0,0.6528754959485071,2.0,0.6316406562092807,2.0,0.7910008228629616,2.0,0.5975195143985712,0.0,0.806557061369397,1.0,0.4388576641907785,3.0,0.7004620111123336,1.0,0.946180683629934
1550,1.0,0.2846737325888047,108,0.0,0.8876597145289611,4.0,0.9015893299710794,4.0,0.7368981657440997,2.0,0.5116834071939604,3.0,0.5808872254923212,3.0,0.4818779886844396,0.0,0.4860909700873061,3.0,0.7291669342444835,1.0,0.892856275790479
1645,,0.0,143,0.0,0.8933560563870638,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.4559527115625757
1787,0.0,0.7799140367335471,184,0.0,0.9994794457150143,4.0,0.8529181714977997,4.0,0.8759708654613503,0.0,0.728500818158071,4.0,0.94326706933106,4.0,0.9842790770338148,0.0,0.7925394025145943,4.0,0.6517164678801525,0.0,0.8415030264853882
2009,,0.0,34,0.0,0.9963768153220728,4.0,0.9573256347346722,4.0,0.9215981990258592,0.0,0.4979957081004932,4.0,0.8721385632613124,3.0,0.609442407204325,3.0,0.6812539827947139,4.0,0.3576506099379338,1.0,0.6831728727005455
2088,0.0,0.8360500185933385,136,0.0,0.9987033750050656,4.0,0.9838381017932032,4.0,0.9913601439471746,0.0,0.2846584958432979,4.0,0.4952598424229392,4.0,0.6019957578684377,3.0,0.5751651724859246,4.0,0.8072918066492127,2.0,0.5755082713488225
2173,,0.0,57,0.0,0.9921345791113352,4.0,0.8726873828221424,4.0,0.9161345508399138,0.0,0.7930756641772719,4.0,0.9115227457277432,4.0,0.9812953265601296,4.0,0.6467392845108095,,0.0,0.0,0.529965943744871
2317,0.0,0.9328638107939812,186,0.0,0.999897967263424,4.0,0.9335297763561872,4.0,0.9843931939732352,0.0,0.735467461562639,4.0,0.96442508959065,4.0,0.5367175930504038,0.0,0.987226069203454,4.0,0.6323824323114327,1.0,0.6283829094875424
2747,1.0,0.3745476109144703,76,1.0,0.6576750100157269,2.0,0.6197743534875719,2.0,0.6535814929698731,0.0,0.4456011220394074,2.0,0.5367427064641838,0.0,0.7758818442036547,0.0,0.6856037492513691,3.0,0.7509869761740534,1.0,0.8734243865954071
2952,3.0,0.8359955161120288,82,2.0,0.593567382080602,2.0,0.685659225961207,2.0,0.7549862224841354,2.0,0.7669059913852248,2.0,0.5575417081601562,0.0,0.8563419153622,0.0,0.6358700919572514,2.0,0.5252039362813636,1.0,0.9428737302319624
4145,0.0,0.7976382999743687,105,0.0,0.9996354717420928,4.0,0.9840162904175002,4.0,0.808281798448906,0.0,0.8971354832780049,4.0,0.9145311163110134,4.0,0.8657195697349888,,0.0,4.0,0.7348089042322116,1.0,0.4466273279780962
4458,2.0,0.5637922461472604,54,2.0,0.688137606174023,3.0,0.485021065068788,3.0,0.5754073265735988,2.0,0.4928916005586324,2.0,0.5164723829887803,1.0,0.5613205144332566,0.0,0.6529185561653553,3.0,0.8384404793258313,1.0,0.9412488088711416
4587,0.0,0.9769374243311773,121,0.0,0.99972088977241,4.0,0.9956943017731816,4.0,0.9864008148958984,0.0,0.5249718014230029,4.0,0.8402657992846781,3.0,0.5073207286147882,0.0,0.8044493475211077,4.0,0.9179379419243296,1.0,0.629941093060549
4762,2.0,0.4028794323578465,98,1.0,0.7128519346303801,2.0,0.680558555859117,2.0,0.7006208491214972,2.0,0.6315144326749669,2.0,0.5882021192401482,0.0,0.9965743753627696,0.0,0.98665744856322,3.0,0.8186818543422566,1.0,0.8998487698644015
5212,1.0,0.8514974331787125,101,1.0,0.7538982830143881,4.0,0.4447622745891043,4.0,0.7236271347164028,1.0,0.4849465420821878,3.0,0.5745332474447411,0.0,0.9958028078934976,0.0,0.9891359759309244,3.0,0.9318498157528856,1.0,0.8757080569730677
6032,,0.0,159,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
6214,1.0,0.3662739714904139,27,0.0,0.7327149535487817,4.0,0.5634451163463908,4.0,0.7901200358469902,1.0,0.3771837788670662,3.0,0.6353935163388761,2.0,0.4226920905568657,0.0,0.7199702898252968,3.0,0.6567715894868236,1.0,0.822009115418852
6616,3.0,0.9009702621053968,73,3.0,0.8562728456213071,2.0,0.4857333975585408,2.0,0.575023431750917,2.0,0.9941376444744776,1.0,0.4557636539030694,0.0,0.9924856728865926,0.0,0.9927607566411654,2.0,0.6193085125036437,1.0,0.7970463129219005
6827,0.0,0.9997322084739556,150,0.0,0.9999299098534468,4.0,0.9992146703620816,4.0,0.997932901057277,0.0,0.932274931437568,4.0,0.99005192703925,4.0,0.9958727934492866,4.0,0.9957330679029396,4.0,0.997170845789733,2.0,0.4655820473726793
6830,0.0,0.3759741503130075,188,0.0,0.9687581969066276,4.0,0.841320661079532,4.0,0.6888786754197305,1.0,0.4069682139438976,3.0,0.5632841379096778,3.0,0.6036969063165145,1.0,0.3492837311976957,4.0,0.6461351623198416,1.0,0.7195438123551643
7479,,0.0,133,0.0,0.64989534541486,4.0,0.447843193286669,4.0,0.9156787393460972,2.0,0.3714525039527701,3.0,0.6620323834606552,2.0,0.6031162379651378,1.0,0.3619524229459707,3.0,0.801715401345696,1.0,0.8849346533808968
8041,0.0,0.8573095919092405,65,0.0,0.998230256802724,4.0,0.958902548257749,4.0,0.9813529534597468,1.0,0.3791794076484934,3.0,0.5152135548046791,3.0,0.5460638054929143,0.0,0.9245923301642668,4.0,0.810679714449735,1.0,0.9047062218791933
8369,0.0,0.9280043393134308,15,0.0,0.9974798460037816,4.0,0.9505914131954776,4.0,0.7948131191105576,0.0,0.5236501816684425,4.0,0.8532000251619475,4.0,0.8121397079850853,3.0,0.2816221427460447,4.0,0.8006030117556402,1.0,0.5821048260716976
8503,,0.0,80,1.0,0.4676571212820294,2.0,0.5594605992523084,2.0,0.5295365782736952,,0.0,2.0,0.4731709281773747,1.0,0.5224108493867498,1.0,0.5457943750477386,3.0,0.505784455300542,1.0,0.973505806000442
8603,,0.0,92,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
8717,1.0,0.7154776890887863,196,1.0,0.8960764457055383,3.0,0.8158445261299074,4.0,0.6484370721359073,1.0,0.5301510210877657,3.0,0.7925844816405365,1.0,0.5071378478596432,0.0,0.9321572529649508,3.0,0.9713119000104126,1.0,0.9685843715247991
8937,3.0,0.9356730166125012,23,3.0,0.5795640022239145,2.0,0.6623951023431118,2.0,0.7538530339821362,2.0,0.7393273005698889,2.0,0.5408110311542742,0.0,0.8594500510299907,0.0,0.9797325214464973,3.0,0.8132034161585596,1.0,0.9517450979128598
8994,3.0,0.9749639091164484,119,2.0,0.5931826853576357,1.0,0.6065424815463983,1.0,0.5922445376537754,2.0,0.9496286124629132,1.0,0.6826200743995138,0.0,0.9950676070270938,0.0,0.9804514155616788,2.0,0.5510655293490172,1.0,0.9370768560406282
