comment_id,insult,confidence,index
39073,2.0,0.6316666720084357,0
13076,3.0,0.4927978328959256,1
21293,,0.0,2
43507,3.0,0.5206898843522526,3
29154,2.0,0.6241081657004418,4
43935,4.0,0.4759314109802348,5
20384,,0.0,6
15802,,0.0,7
1253,1.0,0.41547055960137597,8
20070,4.0,0.9638239454271863,9
20065,0.0,0.3293761284863137,10
12121,1.0,0.3943143982325869,11
38267,3.0,0.5793185104576726,12
809,4.0,0.8942099858279452,13
20021,,0.0,14
8369,4.0,0.6738309895431255,15
20043,,0.0,16
11064,3.0,0.33241057536766855,17
20004,,0.0,18
20048,3.0,0.46850781657209734,19
19671,,0.0,20
20012,,0.0,21
42092,,0.0,22
8937,2.0,0.6294738574270606,23
19815,,0.0,24
41212,4.0,0.5454455821329247,25
20007,4.0,0.9434912434034418,26
6214,3.0,0.5985960184867583,27
37970,2.0,0.6190861476086877,28
20016,,0.0,29
28621,2.0,0.6283001778550734,30
25932,,0.0,31
38787,2.0,0.6381374094798975,32
20029,,0.0,33
2009,,0.0,34
38423,,0.0,35
20062,2.0,0.4669484747754195,36
29710,,0.0,37
34899,3.0,0.6564539326496422,38
20064,0.0,0.7453727601831791,39
20028,,0.0,40
13756,,0.0,41
20067,0.0,0.6564610148021723,42
19343,,0.0,43
23410,3.0,0.5057619057703352,44
20018,,0.0,45
11248,2.0,0.4413232552921126,46
15312,4.0,0.8321971569204448,47
20014,4.0,0.8737999511509899,48
20053,2.0,0.6405497476495875,49
42897,3.0,0.5894228264239098,50
20033,,0.0,51
26548,,0.0,52
20034,,0.0,53
4458,2.0,0.6818566987133808,54
42704,,0.0,55
43793,4.0,0.7061533246246346,56
2173,,0.0,57
49597,,0.0,58
11466,,0.0,59
20005,,0.0,60
42470,4.0,0.8800966790093339,61
42646,4.0,0.6685622290562168,62
20009,,0.0,63
48425,3.0,0.5294576770533312,64
8041,4.0,0.7341701031988396,65
16493,1.0,0.4736073479790914,66
20057,,0.0,67
20055,2.0,0.6286523777557771,68
13674,3.0,0.5384176188889791,69
22918,4.0,0.8085677213558452,70
20020,4.0,0.47277996801207056,71
24631,,0.0,72
6616,1.0,0.4734066244719489,73
17732,2.0,0.632689855164814,74
10476,1.0,0.46082166574831995,75
2747,2.0,0.5818750441293284,76
15026,4.0,0.9867547084279502,77
31779,2.0,0.4662014973598005,78
30261,4.0,0.410284537136362,79
8503,2.0,0.48055133189078914,80
30061,,0.0,81
2952,2.0,0.7036028460515161,82
25918,,0.0,83
18090,,0.0,84
23301,,0.0,85
39711,0.0,0.8890970953575745,86
20052,3.0,0.5848156140488967,87
18496,2.0,0.6610872371148203,88
10031,1.0,0.3299755383557649,89
38528,2.0,0.6101987028055531,90
28547,,0.0,91
8603,,0.0,92
17157,3.0,0.5746958307481267,93
45259,4.0,0.7779051575734588,94
41924,3.0,0.42727110894448844,95
15118,,0.0,96
20010,,0.0,97
4762,2.0,0.6805683116794997,98
36873,2.0,0.594417696959151,99
20015,4.0,0.6417956172188103,100
5212,3.0,0.545299724376753,101
25804,,0.0,102
25862,4.0,0.6744486048273227,103
23517,4.0,0.8643937847106168,104
4145,,0.0,105
21006,,0.0,106
39561,,0.0,107
1550,4.0,0.6999240292634554,108
29939,,0.0,109
20013,,0.0,110
22394,1.0,0.44809418281660823,111
34734,,0.0,112
40455,2.0,0.649893834682149,113
20068,,0.0,114
21406,,0.0,115
30665,2.0,0.6301738361504925,116
20026,,0.0,117
20059,2.0,0.49605219626805114,118
8994,1.0,0.5724702492278914,119
20024,2.0,0.5618506615018581,120
4587,4.0,0.6318411862762375,121
26493,2.0,0.599774980845476,122
20038,,0.0,123
43442,4.0,0.9432366320421426,124
16178,4.0,0.9136635264876019,125
47205,4.0,0.9617696723229345,126
26842,2.0,0.6642304458409485,127
21275,,0.0,128
27786,4.0,0.5577934979697083,129
32962,,0.0,130
49016,4.0,0.7299445965989263,131
20045,,0.0,132
7479,,0.0,133
20069,2.0,0.442894661038932,134
20088,,0.0,135
2088,4.0,0.9816764668250518,136
18346,3.0,0.4193396835065686,137
26170,,0.0,138
36180,2.0,0.48731146357466404,139
20008,,0.0,140
22489,,0.0,141
19431,,0.0,142
1645,,0.0,143
28525,2.0,0.6586848245664662,144
20017,,0.0,145
28203,,0.0,146
12852,2.0,0.6562737743011845,147
31411,,0.0,148
17197,1.0,0.5493206897967619,149
6827,4.0,0.9246417513752182,150
13252,3.0,0.5361074585009195,151
28929,3.0,0.4897436112449476,152
24983,4.0,0.6228443209541746,153
20925,2.0,0.7012449834322433,154
9989,4.0,0.931504099584398,155
23012,1.0,0.4972567974891102,156
20685,,0.0,157
20061,0.0,0.685675532676477,158
6032,,0.0,159
616,,0.0,160
46051,2.0,0.7210984264990891,161
23093,,0.0,162
20851,4.0,0.6675788517752694,163
20025,,0.0,164
20054,3.0,0.6309926402902537,165
39129,2.0,0.615024066915091,166
18417,2.0,0.4636490340183511,167
47401,2.0,0.6527518960199433,168
47047,1.0,0.49702075073378615,169
28486,3.0,0.6326618740330544,170
30007,,0.0,171
20998,3.0,0.7587263956810637,172
20050,2.0,0.41341364624060956,173
32127,2.0,0.4185568845614414,174
17959,,0.0,175
12278,,0.0,176
48434,2.0,0.499212497444346,177
23725,,0.0,178
38133,,0.0,179
19687,2.0,0.6420475118457776,180
19040,2.0,0.5704855517737331,181
38354,,0.0,182
27791,,0.0,183
1787,,0.0,184
26953,3.0,0.5127668908488613,185
2317,,0.0,186
20041,3.0,0.7050513006869196,187
6830,4.0,0.5256017177959049,188
48629,3.0,0.807211801841716,189
38703,,0.0,190
19705,,0.0,191
10043,,0.0,192
14213,,0.0,193
46750,3.0,0.7068552717878605,194
39511,,0.0,195
8717,3.0,0.7986923216566688,196
13734,,0.0,197
48979,4.0,0.9203908607423245,198
28698,3.0,0.4080440817653871,199
