comment_id,hatespeech,confidence,index
47777,1.0,0.5793529672738538,0
39773,0.0,0.7754464654461047,1
47101,1.0,0.49858553289567104,2
43625,1.0,0.7778907325572479,3
12538,2.0,0.8871097023401651,4
11001,1.0,0.5964143124377872,5
13168,2.0,0.7021422972325025,6
17034,2.0,0.9481064446830401,7
40171,1.0,0.6036033373466712,8
1006,2.0,0.9525141870417843,9
23643,0.0,0.9878696623791913,10
14241,1.0,0.5433324429218673,11
20583,1.0,0.50972510630632,12
30879,1.0,0.7033861367432779,13
29527,2.0,0.670958329339316,14
23016,2.0,0.6257408850441027,15
22819,1.0,0.5543632266426118,16
36534,2.0,0.8374123037278325,17
7287,2.0,0.8704714085218443,18
32074,0.0,0.987092171001109,19
46526,2.0,0.6989334072264761,20
30683,2.0,0.512081783513928,21
15758,2.0,0.587497147859031,22
14868,0.0,0.9146645659327236,23
11817,2.0,0.6257832471048591,24
4373,0.0,0.9080422470746179,25
1323,0.0,0.7741229344487766,26
38126,2.0,0.5073067160969361,27
26362,0.0,0.5223498100486217,28
5410,1.0,0.5441832895619989,29
39276,2.0,0.546482204641055,30
32811,2.0,0.738379649152918,31
33729,1.0,0.5454177020870646,32
47480,1.0,0.6579494049679004,33
10694,0.0,0.9068571439000502,34
1031,2.0,0.7211385332308119,35
48834,1.0,0.6587849760854644,36
43341,2.0,0.6889409314493209,37
47870,2.0,0.5539472025079418,38
49895,0.0,0.9473481498937484,39
37291,2.0,0.8788751344353581,40
11121,1.0,0.5533518008941464,41
38307,2.0,0.5170856177362021,42
19352,0.0,0.8228064848142324,43
24301,0.0,0.6354590056209074,44
23452,1.0,0.6754828784709641,45
886,1.0,0.5635059820243752,46
32374,2.0,0.7821620887014832,47
25790,2.0,0.5395752410200119,48
5611,1.0,0.5517973881310333,49
44643,1.0,0.5114236795142697,50
31537,2.0,0.6263617873015324,51
11238,2.0,0.8174104393009503,52
19943,1.0,0.5727770826681537,53
20844,2.0,0.7922978847634062,54
39016,2.0,0.7904240908641733,55
42490,0.0,0.6731473590101145,56
1402,1.0,0.7378848851810098,57
41581,2.0,0.5614967022833701,58
48081,2.0,0.760220272133262,59
12449,2.0,0.6888150029982228,60
46066,1.0,0.7175100857202202,61
37829,1.0,0.7575583537962608,62
1192,2.0,0.8574750968328049,63
44768,2.0,0.5455566679865999,64
33748,0.0,0.6965337513407631,65
13741,1.0,0.5370008470144325,66
25323,2.0,0.7361740160112351,67
6831,2.0,0.9183728414658636,68
43075,1.0,0.7037417962341744,69
48594,0.0,0.680442287420763,70
16311,2.0,0.6638421462287215,71
48957,1.0,0.6327609851492167,72
38719,2.0,0.8534630865046838,73
17090,0.0,0.8657164174276332,74
5391,0.0,0.90712316984021,75
35794,2.0,0.5980205042993875,76
42107,2.0,0.58110107962502,77
20695,0.0,0.974497461851798,78
14184,0.0,0.6788897362917803,79
48140,2.0,0.6617327238715296,80
41025,1.0,0.5333553908026545,81
34714,2.0,0.8870576442558994,82
48242,0.0,0.6292893602091738,83
26845,2.0,0.6675658832659371,84
8070,2.0,0.8631953592241025,85
24948,1.0,0.48864930017829744,86
12635,2.0,0.9123250911994688,87
29293,2.0,0.561585787918636,88
12271,2.0,0.9206791828583617,89
28981,2.0,0.893001400245585,90
43872,1.0,0.6236224600698094,91
7737,2.0,0.626942668589365,92
16019,0.0,0.9829003899771372,93
37045,1.0,0.5931818809954812,94
49409,1.0,0.516378577989458,95
47899,2.0,0.6395547559132392,96
30201,2.0,0.5255055503418995,97
12334,2.0,0.5693943994175272,98
49530,2.0,0.7568019590619344,99
26115,0.0,0.6838440062838692,100
11314,0.0,0.8574597817164994,101
5650,1.0,0.4998342810410445,102
33903,0.0,0.8788793333410319,103
10634,0.0,0.5196010532899782,104
26214,1.0,0.6921719197689976,105
9453,2.0,0.8536666629411946,106
9411,0.0,0.8508672070075702,107
686,1.0,0.6796389026738026,108
16823,2.0,0.6528198523382833,109
37890,1.0,0.5013107829608319,110
7574,2.0,0.6220334449588812,111
38840,1.0,0.8132543875316679,112
21953,1.0,0.7475268214774106,113
16356,0.0,0.608428997053437,114
7896,1.0,0.5909323775270117,115
23646,0.0,0.8465333210527939,116
22607,2.0,0.6638421327410727,117
4267,0.0,0.8437502334354311,118
26915,1.0,0.6554330565149097,119
40331,1.0,0.577465410722031,120
3581,2.0,0.8330565681331438,121
41018,1.0,0.5247473442113255,122
43300,2.0,0.5944526247862445,123
46711,0.0,0.9773982124558662,124
13308,0.0,0.8302672719578972,125
38052,2.0,0.6743689098878293,126
37950,2.0,0.8260171173167848,127
38433,0.0,0.8189596980587552,128
29026,2.0,0.8003176495370183,129
3101,0.0,0.9361910257672383,130
1832,1.0,0.712832219325561,131
46846,1.0,0.7845175530708951,132
17601,2.0,0.8263730940744493,133
20950,1.0,0.6102310477947638,134
19924,2.0,0.7979166968912241,135
29478,1.0,0.5107184687422835,136
17037,2.0,0.5719867615713229,137
31516,2.0,0.5640567433698133,138
26033,1.0,0.5525907389358751,139
25490,2.0,0.5656195005291366,140
46657,1.0,0.6354967725120986,141
38578,0.0,0.9784378772813345,142
45835,1.0,0.49794460808568797,143
44820,2.0,0.6706538722418623,144
39890,2.0,0.5236735904926069,145
24908,2.0,0.6130463241079175,146
36126,0.0,0.7951568581638958,147
14889,2.0,0.817168653727158,148
46827,1.0,0.6708697612580042,149
43131,2.0,0.7489311902560305,150
23175,2.0,0.8405818527346823,151
32857,2.0,0.6880345033871901,152
5141,0.0,0.9156669126667055,153
34789,2.0,0.7979557539575491,154
22001,0.0,0.9667704543855317,155
12494,2.0,0.9098242699288412,156
42332,1.0,0.5255930443178871,157
1919,1.0,0.5073928978766702,158
23793,1.0,0.7826439474077955,159
35604,2.0,0.8432758909027704,160
11130,1.0,0.6576272259241907,161
47202,2.0,0.5827674830597475,162
4948,2.0,0.5832500487313745,163
17862,0.0,0.7150250092048944,164
3,1.0,0.7368451060499329,165
15365,2.0,0.6678237210329004,166
49891,2.0,0.5618879298738934,167
6946,2.0,0.9003886786018873,168
24396,1.0,0.6209591934991373,169
12809,1.0,0.5347957194374074,170
34824,0.0,0.6366431179565875,171
17470,1.0,0.7089938041897555,172
42264,2.0,0.565120090455397,173
17372,0.0,0.7087660597421771,174
34112,0.0,0.6228001371409013,175
46835,1.0,0.5072483956446381,176
15009,2.0,0.9432854853403934,177
13193,0.0,0.9435441785670285,178
29,0.0,0.5435384260038426,179
26745,1.0,0.6943693751870823,180
29783,2.0,0.7366929596662399,181
27140,1.0,0.6986266704032525,182
36829,1.0,0.53118990655756,183
29107,2.0,0.813536343286034,184
9430,1.0,0.6293567171398649,185
40281,1.0,0.5806194660002536,186
5458,1.0,0.6634973723715072,187
774,2.0,0.6288449010674079,188
15462,1.0,0.5147483441170252,189
42901,1.0,0.4987707772511902,190
33856,2.0,0.594421555657154,191
20190,1.0,0.49900646590419306,192
28859,1.0,0.519029205904496,193
11064,2.0,0.7427968398890291,194
40048,2.0,0.8148413835673632,195
12063,2.0,0.8190162120572322,196
11368,2.0,0.5920101109349001,197
14181,2.0,0.7424584528734646,198
34562,2.0,0.5746872430562624,199
23957,2.0,0.8528006850740789,200
42325,1.0,0.7036968736987782,201
23629,1.0,0.621357582579102,202
10076,2.0,0.5834219209162725,203
21238,0.0,0.9754854453640366,204
7289,2.0,0.7871336244580559,205
12292,2.0,0.6140154422840118,206
34131,2.0,0.8837027676622011,207
7644,2.0,0.7211839400504886,208
41970,1.0,0.5587851539007497,209
28228,2.0,0.6308411981549596,210
38359,2.0,0.698783816983461,211
27447,0.0,0.9789193152111443,212
10501,0.0,0.9416039151364767,213
13949,1.0,0.6926158480578055,214
36573,1.0,0.49332005834126696,215
9218,0.0,0.9881912717430829,216
9918,2.0,0.8853938244313738,217
4844,1.0,0.6102659730851482,218
4511,0.0,0.9870743089464237,219
1759,0.0,0.8386243987899752,220
20984,2.0,0.8579990604909421,221
25869,1.0,0.6318101700162627,222
24745,0.0,0.9523295970812343,223
41554,0.0,0.8702805682867086,224
37565,2.0,0.6396815991652013,225
7328,1.0,0.6294534242881982,226
18630,1.0,0.5712612177203171,227
16158,1.0,0.6021391845758515,228
6732,1.0,0.5090480810608967,229
46569,2.0,0.5868972442915276,230
46119,2.0,0.6926590735827104,231
28836,1.0,0.6328683343045536,232
18341,1.0,0.6401637514398186,233
7856,2.0,0.9817029547851833,234
33238,0.0,0.46482510715133557,235
46434,2.0,0.6872766136705997,236
15513,0.0,0.5084904607801686,237
23658,0.0,0.9214592656824879,238
47250,1.0,0.7264880471560183,239
7782,0.0,0.5836700644529748,240
34603,1.0,0.7073934012816301,241
6770,2.0,0.6332504600072398,242
43431,1.0,0.6481322557042866,243
10724,0.0,0.8327112896919522,244
15919,0.0,0.8494253758332777,245
40261,2.0,0.8307728915070691,246
29505,1.0,0.5482590975644989,247
2531,1.0,0.7041302312978129,248
11624,0.0,0.7712463700074018,249
21725,2.0,0.7920358007968376,250
22602,1.0,0.6859326083896776,251
12046,2.0,0.8353415255292738,252
19244,0.0,0.9598351509351019,253
3519,2.0,0.6649743510142779,254
20816,1.0,0.655800063538183,255
35967,2.0,0.7823019917018054,256
49507,2.0,0.641526088710146,257
20142,1.0,0.5806216588007931,258
20444,invalid,0.0,259
24678,1.0,0.531985120429022,260
40697,1.0,0.6187209544044846,261
49489,2.0,0.5552875467494234,262
9622,2.0,0.629472568218153,263
17060,2.0,0.6209520447778188,264
42563,2.0,0.7953081119982376,265
22329,0.0,0.5710661657812544,266
20811,1.0,0.6557426662274295,267
41179,1.0,0.6231238069828998,268
46699,0.0,0.9521383002039321,269
34464,2.0,0.6576199133098823,270
42434,1.0,0.646085549534408,271
3384,1.0,0.737166267812766,272
35043,1.0,0.6487330455942747,273
17467,2.0,0.8477814072760318,274
44059,2.0,0.8005296934501934,275
8960,1.0,0.5372657973279454,276
40097,2.0,0.8821956018751351,277
38065,2.0,0.6958650308055999,278
7416,2.0,0.8475446140126444,279
3591,0.0,0.802370556440283,280
20221,2.0,0.5614751500806404,281
38937,2.0,0.8285083874178734,282
37538,0.0,0.8736678604775873,283
49316,2.0,0.873998453178855,284
10598,2.0,0.6217005410119936,285
13127,2.0,0.5511283598437492,286
9679,1.0,0.5238280158103719,287
46222,1.0,0.5858964737750987,288
48930,1.0,0.604895777803959,289
1543,2.0,0.845657447373985,290
38432,1.0,0.5494454696912311,291
48024,1.0,0.6651242846715207,292
17156,2.0,0.9262635365039774,293
27161,2.0,0.7544494374899051,294
28716,1.0,0.5783602401812663,295
38942,1.0,0.4983343462684718,296
26616,2.0,0.7158525325242133,297
28104,1.0,0.5694417234537804,298
11150,2.0,0.7338981066751289,299
37452,2.0,0.735894973830784,300
38738,1.0,0.5769107193788958,301
2867,0.0,0.5564924544232085,302
7795,1.0,0.6819669393511385,303
48965,0.0,0.6980632353173089,304
7847,2.0,0.7270156344521989,305
4382,2.0,0.8990083354601284,306
18677,0.0,0.9693406915684771,307
37271,2.0,0.5196598405676305,308
49633,1.0,0.6710864132027603,309
14160,0.0,0.6606770568428917,310
39475,2.0,0.5499124270663269,311
37299,1.0,0.5548587585571355,312
33863,2.0,0.8351153038432189,313
315,2.0,0.6616440737965076,314
22111,2.0,0.8372829570524793,315
39578,1.0,0.6442479881443821,316
48173,2.0,0.49332005834126696,317
3514,1.0,0.5021850555924969,318
26652,2.0,0.698659611780325,319
24572,2.0,0.6103895680107113,320
42021,1.0,0.5226276021044202,321
15263,1.0,0.7260729133498186,322
44293,1.0,0.492716223421326,323
8230,2.0,0.6648591481694739,324
48126,2.0,0.5843929533317856,325
12194,1.0,0.56260627280359,326
15138,2.0,0.6438697636957875,327
43427,0.0,0.7585696475391034,328
27010,1.0,0.5909130003456026,329
45100,1.0,0.5279946635972871,330
305,1.0,0.5352812343582123,331
37798,invalid,0.0,332
41214,1.0,0.7336885107326431,333
23286,2.0,0.5014672683274617,334
45504,1.0,0.5015891871410646,335
9446,0.0,0.6984848732677958,336
16512,1.0,0.5630881806786948,337
29585,1.0,0.6952521017596455,338
23048,0.0,0.9147049778768807,339
4574,2.0,0.8757144177749324,340
35937,2.0,0.515293888119009,341
40001,2.0,0.8614884098779576,342
42215,2.0,0.7652466908638468,343
14190,2.0,0.8217656802600093,344
33050,0.0,0.9338130432191846,345
25695,1.0,0.6097583892203522,346
197,2.0,0.6329259552757004,347
45936,2.0,0.6352426276433909,348
20585,2.0,0.5123167155978355,349
42739,2.0,0.9135182179563454,350
27660,1.0,0.5155227334883641,351
28987,2.0,0.5015784373209599,352
541,0.0,0.6813499756684683,353
31494,2.0,0.7234647464676192,354
12106,2.0,0.5765888753758667,355
17996,0.0,0.5436606051283651,356
2603,0.0,0.8629847170902187,357
46548,1.0,0.5937631156395362,358
569,1.0,0.5962490584810968,359
48483,0.0,0.9738134525239642,360
30948,2.0,0.9002402837583631,361
10369,1.0,0.6169783979759901,362
1136,2.0,0.9796399523092347,363
23440,2.0,0.876857620913227,364
9810,0.0,0.973923727141597,365
4919,0.0,0.9588154550118118,366
47769,2.0,0.6185290386937446,367
8498,0.0,0.9544620197244132,368
14830,1.0,0.6228958866284312,369
12502,0.0,0.9570793616091275,370
39133,1.0,0.6424199592084152,371
25444,2.0,0.5391787290613234,372
8062,1.0,0.5104489339454081,373
16876,2.0,0.9362214098209927,374
24971,0.0,0.6612297559033022,375
40969,0.0,0.5415909222731683,376
49969,1.0,0.6966064828528511,377
10026,1.0,0.7826833076768247,378
30355,2.0,0.7145665888847665,379
47703,1.0,0.7686928808725989,380
40127,1.0,0.6676555984543239,381
21787,0.0,0.9682822530823276,382
13202,2.0,0.7215081829831275,383
21157,1.0,0.5078152377892905,384
24976,1.0,0.6208400511794614,385
13212,1.0,0.5865924306082575,386
43173,1.0,0.5843507004141635,387
22993,0.0,0.9825709954149785,388
42706,1.0,0.6754106100718419,389
34588,0.0,0.9899153313392556,390
26615,1.0,0.6613974478082351,391
32963,1.0,0.6058740687060286,392
15256,0.0,0.991596814585162,393
24486,1.0,0.5292498218587349,394
35529,2.0,0.7051349548996683,395
24937,1.0,0.6697673997876443,396
40821,0.0,0.5403647053490153,397
42859,2.0,0.5755190823945049,398
49457,2.0,0.6871795406726596,399
13573,0.0,0.9384276673973758,400
48097,2.0,0.9837752826751927,401
16637,1.0,0.781512889067474,402
10189,1.0,0.7790596799833553,403
38982,2.0,0.5410330243862355,404
35372,2.0,0.5314995089256848,405
16917,0.0,0.5544936494778334,406
37383,2.0,0.507646975692264,407
13619,2.0,0.6172195859705112,408
12759,0.0,0.719748865246823,409
1639,1.0,0.5867822639945629,410
40914,2.0,0.5501226804027618,411
20726,2.0,0.9517959437413458,412
33196,0.0,0.589887702605494,413
48952,2.0,0.7477203752068663,414
26397,2.0,0.7334271365571502,415
45649,1.0,0.7194089279801668,416
40501,2.0,0.7930047147249861,417
22749,0.0,0.8544613142252117,418
24484,1.0,0.7376838890119668,419
19443,1.0,0.5374866022721646,420
49247,2.0,0.8437931637556974,421
12514,2.0,0.7243605907555896,422
21093,2.0,0.7955003099411212,423
36411,0.0,0.6577612563792532,424
31223,0.0,0.593860996035207,425
12857,2.0,0.7397854860239222,426
7108,0.0,0.7488091175657802,427
9733,2.0,0.5921242643322095,428
10782,2.0,0.6308298762197277,429
43921,0.0,0.942189614829666,430
6858,2.0,0.5342981334559239,431
8722,2.0,0.8259247145278276,432
11525,1.0,0.49810026521345235,433
24502,1.0,0.5652592171780743,434
8641,0.0,0.6318495557792858,435
43914,2.0,0.5051349052341866,436
12987,1.0,0.5797552539848455,437
18441,0.0,0.8555454471464571,438
15308,2.0,0.9229604240184448,439
23861,1.0,0.5621008533060396,440
16345,2.0,0.7927689085205701,441
32292,1.0,0.5342229955748216,442
39192,0.0,0.9795935335951816,443
37406,1.0,0.5983900338365475,444
9835,1.0,0.5537498579358939,445
47148,0.0,0.9182917668969278,446
14195,1.0,0.5894658805076679,447
23595,2.0,0.7931583491264925,448
34252,1.0,0.7360625346074927,449
23699,1.0,0.5631628236735587,450
39079,2.0,0.5629829407574583,451
15902,0.0,0.8203767570466343,452
46947,2.0,0.6413753024644905,453
6223,2.0,0.7556301108950771,454
37839,2.0,0.6469634790508001,455
35287,2.0,0.8236912416250568,456
12722,1.0,0.5292491559809499,457
22048,0.0,0.7849760089540099,458
19338,2.0,0.9160320570932189,459
16201,0.0,0.5364815436524356,460
30783,2.0,0.7364919719544267,461
9382,2.0,0.8029673562801093,462
40038,0.0,0.5764191984932359,463
43864,2.0,0.5329278829559946,464
17576,0.0,0.47700665696818484,465
26245,2.0,0.6347005527991552,466
7761,0.0,0.816364084886456,467
10424,2.0,0.6098342598840192,468
31892,0.0,0.9869338825956588,469
12594,0.0,0.9836274994054865,470
43580,1.0,0.5516938770074542,471
14835,1.0,0.5414826501435618,472
13919,1.0,0.6864200745123408,473
39114,2.0,0.5979519456138634,474
613,1.0,0.6694813213243747,475
31156,2.0,0.7660159547044296,476
48051,1.0,0.5485404944061932,477
38587,1.0,0.608557800899921,478
15641,1.0,0.575546548671708,479
8332,1.0,0.6521093224389857,480
45356,0.0,0.7917536314042203,481
47713,0.0,0.5563057071716668,482
38651,1.0,0.5766813326867665,483
14561,2.0,0.759696481187451,484
41119,2.0,0.9678240642935361,485
42690,1.0,0.562310269800396,486
28882,2.0,0.5993636861255655,487
13690,2.0,0.6405065438154963,488
35918,0.0,0.9821527906441595,489
44087,1.0,0.5884832371860212,490
19082,1.0,0.5674439624819552,491
45918,2.0,0.6140103521990986,492
27628,0.0,0.8105641282263519,493
5783,2.0,0.6034413593584754,494
15590,2.0,0.5690362168849876,495
15391,1.0,0.5491953780029487,496
25209,0.0,0.9341524104573764,497
19788,2.0,0.5870175430439012,498
35789,2.0,0.5260518416806654,499
43063,2.0,0.833037041571208,500
31439,2.0,0.5015326837053126,501
26943,1.0,0.536856925361434,502
27040,2.0,0.6366371224853632,503
38715,1.0,0.5355242396017728,504
35201,2.0,0.765550942358805,505
19702,1.0,0.6745737255369406,506
46500,1.0,0.6422029927260823,507
11037,0.0,0.9772858979843052,508
27687,2.0,0.6185000252199919,509
19580,0.0,0.9846473855567545,510
7214,0.0,0.9784883755454877,511
19857,1.0,0.796916551264508,512
37620,2.0,0.6605948951023551,513
44019,2.0,0.7276914833000053,514
24425,1.0,0.6827190356836416,515
8451,2.0,0.8284697627927577,516
15694,2.0,0.7928413716215342,517
34657,0.0,0.9751159790400192,518
38658,1.0,0.6953266807310512,519
18838,2.0,0.5308521036899855,520
29078,2.0,0.6150493539718165,521
31488,0.0,0.8864291762076134,522
12421,2.0,0.6788710944694987,523
5937,0.0,0.5481543371497912,524
33605,2.0,0.5843929388551389,525
35959,2.0,0.8613150647192398,526
46800,2.0,0.5719867622217357,527
12450,1.0,0.7091312384156466,528
29582,1.0,0.5101518722404241,529
28729,0.0,0.9043142961198806,530
23421,2.0,0.6045062028894939,531
27568,1.0,0.530220747863936,532
33941,1.0,0.5216372517648984,533
48322,2.0,0.7209421104914983,534
15398,2.0,0.6721379289948776,535
25187,1.0,0.6878413658314008,536
10590,1.0,0.7011016472972271,537
11925,0.0,0.8622896515628771,538
25721,0.0,0.7458113631350997,539
39524,0.0,0.959641061305391,540
49032,1.0,0.6101633869448898,541
22661,0.0,0.8900068092153515,542
4573,2.0,0.5559040643010106,543
39900,1.0,0.5150867842634225,544
31712,1.0,0.6336512638338561,545
47045,2.0,0.5602442539219804,546
38255,2.0,0.8265727736036356,547
5419,2.0,0.5458732581622261,548
49337,1.0,0.5416802042319246,549
44281,1.0,0.5406225046247021,550
46509,2.0,0.7860206556260894,551
24585,0.0,0.8433896444400977,552
46174,2.0,0.5460537384057785,553
45140,1.0,0.6468863273952158,554
14356,1.0,0.6151854030487212,555
30721,2.0,0.9262690823478866,556
35982,2.0,0.8413304697059075,557
37239,2.0,0.7400031058374968,558
13391,0.0,0.8054040770296329,559
20163,2.0,0.7980926682387723,560
43107,2.0,0.7999302463146369,561
23739,2.0,0.7121988414641555,562
45446,1.0,0.6841619713950219,563
16075,1.0,0.5294212508270657,564
28136,0.0,0.9735820331513174,565
25584,1.0,0.49499425999538627,566
42136,0.0,0.6213209063449872,567
27204,0.0,0.5777796352351887,568
31105,1.0,0.5342699410776223,569
38215,2.0,0.7871210874040637,570
6803,2.0,0.8477376527184556,571
29262,2.0,0.787672088305974,572
24809,2.0,0.8310057645123485,573
47675,2.0,0.7395997987520594,574
20974,1.0,0.6416813058684082,575
35339,0.0,0.5768100476609338,576
6126,2.0,0.9148387902173535,577
44852,2.0,0.7069057775584568,578
31614,2.0,0.7824185231922435,579
23143,1.0,0.4830525481510537,580
42192,2.0,0.6251539341544893,581
37873,0.0,0.5773955058003738,582
4782,1.0,0.5001387313656683,583
10500,1.0,0.7049242504598591,584
24686,2.0,0.5609467644554886,585
28740,1.0,0.49554891691973035,586
5035,2.0,0.8251721456743656,587
27095,1.0,0.7602772281024403,588
18340,1.0,0.6819270114357279,589
39809,2.0,0.6912970789558874,590
39180,0.0,0.9755671550898096,591
31432,2.0,0.6088344080731461,592
20599,1.0,0.5137767584406175,593
31374,2.0,0.7946302947790592,594
32629,2.0,0.768833372188676,595
48062,2.0,0.6820926531598553,596
43600,2.0,0.7954692622572811,597
17235,2.0,0.6810708255036526,598
28704,2.0,0.5443035329183389,599
27857,2.0,0.7993350408105132,600
10697,2.0,0.7081365998511874,601
15614,2.0,0.8396884732081141,602
11468,0.0,0.8970572956420602,603
3670,2.0,0.965858197907833,604
26733,0.0,0.6184555048422089,605
4826,2.0,0.7744429001412929,606
22707,0.0,0.9844879295453663,607
12050,2.0,0.786296441283922,608
3764,2.0,0.977986553560955,609
23165,2.0,0.6850280474413118,610
20819,0.0,0.8022930187548518,611
27690,1.0,0.622960886326921,612
39039,0.0,0.7999983565086829,613
35935,2.0,0.5690233784738633,614
7679,0.0,0.9684938645583226,615
32174,2.0,0.8830196133618421,616
10980,1.0,0.672353692527251,617
15158,2.0,0.8630418492151689,618
41029,2.0,0.5141481739610965,619
31422,0.0,0.9913483704086059,620
2041,2.0,0.9146718372354788,621
33260,1.0,0.76342875020208,622
3461,1.0,0.4593212052280727,623
5861,1.0,0.6486742649835952,624
18955,2.0,0.6504704945496501,625
9989,1.0,0.5122632197487748,626
13982,1.0,0.767027067210481,627
19038,2.0,0.7575620850853434,628
3038,1.0,0.6651529548975568,629
49827,2.0,0.863039093149607,630
15322,1.0,0.7460813096391179,631
17763,1.0,0.7222694797890787,632
48418,2.0,0.7623946589546271,633
27218,2.0,0.6093011177711325,634
30401,2.0,0.812390953064123,635
11849,2.0,0.8024866574452242,636
31888,2.0,0.6871865392452591,637
13329,2.0,0.9217953210308172,638
48500,1.0,0.6867127629340678,639
14655,0.0,0.929044469142966,640
26823,2.0,0.9122968444217432,641
46405,0.0,0.594510346757682,642
28051,1.0,0.6475327998215391,643
43202,1.0,0.5633012673299046,644
28948,0.0,0.7845406589912208,645
12020,1.0,0.5836385966458912,646
17780,2.0,0.6783431865992583,647
22741,0.0,0.9083810696191671,648
16798,2.0,0.8215634764920673,649
43308,2.0,0.8457945567502934,650
13761,0.0,0.8664308616519661,651
42437,1.0,0.7545524154240794,652
46956,2.0,0.6721777073461026,653
26477,1.0,0.5905288859461112,654
6916,2.0,0.914800064312694,655
23075,2.0,0.5842064769280135,656
42020,2.0,0.7209104911708587,657
44050,1.0,0.5650400677594667,658
44328,1.0,0.5825470859155242,659
7882,0.0,0.9878415805581061,660
3556,1.0,0.6693528914266569,661
34396,0.0,0.7672313037626454,662
12249,1.0,0.5833366363396681,663
9445,2.0,0.7362758626624596,664
11676,0.0,0.5105439823198261,665
44175,2.0,0.5149967310191623,666
4529,2.0,0.5388865460071913,667
28032,2.0,0.6361162425900904,668
12931,0.0,0.8781539838279987,669
19432,2.0,0.695520360451913,670
27326,2.0,0.6939534720177197,671
27405,0.0,0.6718367023885903,672
14230,0.0,0.5949601018540138,673
27953,2.0,0.5985505259737802,674
30702,0.0,0.5952096505306678,675
29985,0.0,0.7505209698267619,676
46416,2.0,0.6134717499439137,677
47424,0.0,0.7851108534649892,678
23666,0.0,0.8351376105968064,679
16023,1.0,0.5194181373881342,680
19070,0.0,0.9423173466114784,681
31380,1.0,0.7542200962145382,682
9944,2.0,0.5247553215452638,683
6701,0.0,0.9648241431958711,684
