comment_id,status,confidence,index
39073,2.0,0.6177310078133024,0
13076,3.0,0.355226773898689,1
21293,,0.0,2
43507,1.0,0.4698080014787672,3
29154,2.0,0.9041277949119717,4
43935,0.0,0.5506750295212166,5
20384,0.0,0.34185318634994527,6
15802,3.0,0.576747391633002,7
1253,2.0,0.8202308125305868,8
20070,0.0,0.8161060414530332,9
20065,2.0,0.9605837607012295,10
12121,2.0,0.991163944115417,11
38267,3.0,0.6218734026346251,12
809,0.0,0.8490310061051503,13
20021,0.0,0.5944673719727431,14
8369,0.0,0.575418370297253,15
20043,0.0,0.8101139003589402,16
11064,0.0,0.47563710179000207,17
20004,0.0,0.7836523468951538,18
20048,3.0,0.4678752067420143,19
19671,0.0,0.9758920475310983,20
20012,,0.0,21
42092,,0.0,22
8937,2.0,0.6765942225860068,23
19815,0.0,0.8768977256770075,24
41212,0.0,0.34946381973821095,25
20007,0.0,0.8544913245478243,26
6214,1.0,0.32783514994181223,27
37970,2.0,0.7304818145252929,28
20016,,0.0,29
28621,2.0,0.5655357237605949,30
25932,0.0,0.8795962947365067,31
38787,2.0,0.9409347241718077,32
20029,0.0,0.9881757354863792,33
2009,0.0,0.4672220071875606,34
38423,,0.0,35
20062,2.0,0.841604852348209,36
29710,,0.0,37
34899,2.0,0.6602205462559985,38
20064,2.0,0.999373232937323,39
20028,0.0,0.9312660448564221,40
13756,0.0,0.4729145179113308,41
20067,2.0,0.9853428542183933,42
19343,,0.0,43
23410,2.0,0.7514307241172691,44
20018,0.0,0.7721213235666761,45
11248,2.0,0.9595652827415264,46
15312,0.0,0.4916784072927817,47
20014,0.0,0.6055311931799723,48
20053,2.0,0.6746544415106001,49
42897,1.0,0.33817132026943625,50
20033,,0.0,51
26548,,0.0,52
20034,0.0,0.9338716869028033,53
4458,2.0,0.5952454228080765,54
42704,0.0,0.6268928085292906,55
43793,0.0,0.9386852839229436,56
2173,0.0,0.5292834101495788,57
49597,0.0,0.9674797852159884,58
11466,3.0,0.29850943511827466,59
20005,,0.0,60
42470,0.0,0.995241269401932,61
42646,0.0,0.6131202752298236,62
20009,,0.0,63
48425,0.0,0.4173195034126672,64
8041,0.0,0.41480454683824375,65
16493,2.0,0.9956089796892632,66
20057,,0.0,67
20055,2.0,0.9351552266645696,68
13674,0.0,0.3583176204958346,69
22918,3.0,0.5202523741060179,70
20020,0.0,0.7616411475589421,71
24631,0.0,0.9305129770746547,72
6616,2.0,0.992358047619068,73
17732,2.0,0.5628525036433677,74
10476,2.0,0.9830835858415349,75
2747,1.0,0.37246320825022916,76
15026,0.0,0.9619385263675401,77
31779,2.0,0.9881509407954584,78
30261,1.0,0.38003253113761326,79
8503,2.0,0.508821876131586,80
30061,,0.0,81
2952,2.0,0.7950155289724774,82
25918,0.0,0.9660467446427916,83
18090,0.0,0.8761521118264347,84
23301,,0.0,85
39711,2.0,0.991909336906131,86
20052,2.0,0.7856893675380233,87
18496,2.0,0.9129249446400983,88
10031,2.0,0.9247172867489161,89
38528,1.0,0.5038789883368467,90
28547,,0.0,91
8603,,0.0,92
17157,0.0,0.32088549044670767,93
45259,0.0,0.5637952033630332,94
41924,2.0,0.7728029111562054,95
15118,,0.0,96
20010,,0.0,97
4762,2.0,0.7868747271898571,98
36873,2.0,0.589429396207765,99
20015,0.0,0.700838746258012,100
5212,1.0,0.5149292668070172,101
25804,0.0,0.5670209820033844,102
25862,3.0,0.38485947207296606,103
23517,0.0,0.7807355019708261,104
4145,0.0,0.9612068640857806,105
21006,,0.0,106
39561,0.0,0.9827992131243104,107
1550,3.0,0.6275553724439468,108
29939,0.0,0.8657313735230328,109
20013,0.0,0.9357293743572994,110
22394,2.0,0.9771416910760969,111
34734,0.0,0.8070685203116688,112
40455,2.0,0.6950388526733653,113
20068,,0.0,114
21406,0.0,0.985011716525831,115
30665,2.0,0.7580454302683033,116
20026,0.0,0.7987891338612627,117
20059,2.0,0.9571227970452855,118
8994,2.0,0.9518411049834983,119
20024,2.0,0.5602459586802233,120
4587,0.0,0.5651358457666489,121
26493,2.0,0.46418436874504937,122
20038,0.0,0.7460723132725356,123
43442,0.0,0.7198303622618776,124
16178,0.0,0.9460901923007417,125
47205,0.0,0.8601695180684151,126
26842,2.0,0.6023817538321713,127
21275,,0.0,128
27786,0.0,0.458335262980237,129
32962,0.0,0.7449605409265734,130
49016,0.0,0.4826118813221815,131
20045,,0.0,132
7479,1.0,0.3250948567593386,133
20069,2.0,0.9965322286100617,134
20088,,0.0,135
2088,3.0,0.36875810802792075,136
18346,2.0,0.3390154007996694,137
26170,1.0,0.27581816350939276,138
36180,2.0,0.9085432518145219,139
20008,,0.0,140
22489,0.0,0.8677411343803562,141
19431,0.0,0.9114000406564079,142
1645,,0.0,143
28525,2.0,0.5057045717872043,144
20017,0.0,0.6912849408545642,145
28203,,0.0,146
12852,2.0,0.8016604613187757,147
31411,,0.0,148
17197,2.0,0.9897544016013313,149
6827,0.0,0.8953123965349984,150
13252,0.0,0.8276866030355651,151
28929,1.0,0.3818743730183688,152
24983,0.0,0.5181504383291116,153
20925,2.0,0.6629729931174752,154
9989,0.0,0.5320260601198082,155
23012,2.0,0.9788171700426938,156
20685,,0.0,157
20061,2.0,0.9886334262055657,158
6032,,0.0,159
616,0.0,0.6483602021183945,160
46051,2.0,0.9547610610707084,161
23093,0.0,0.48220748708887345,162
20851,0.0,0.6178308155023378,163
20025,0.0,0.9648281920476489,164
20054,2.0,0.6600012924737058,165
39129,2.0,0.8585415814218894,166
18417,1.0,0.4581399743862298,167
47401,2.0,0.6008026538038631,168
47047,2.0,0.8638773162488281,169
28486,1.0,0.4115146720422563,170
30007,0.0,0.4751901728516368,171
20998,3.0,0.39682613551637336,172
20050,2.0,0.5986779433130227,173
32127,2.0,0.986201237488424,174
17959,0.0,0.6634794887004524,175
12278,0.0,0.62830570169667,176
48434,2.0,0.463888807502168,177
23725,0.0,0.9840433018401354,178
38133,0.0,0.5031437638812384,179
19687,2.0,0.7486273304849754,180
19040,2.0,0.916764209037495,181
38354,0.0,0.8645938802246724,182
27791,,0.0,183
1787,0.0,0.8048979747583633,184
26953,1.0,0.3567540923806118,185
2317,0.0,0.8839794737573526,186
20041,1.0,0.4145647659509023,187
6830,1.0,0.32756396189876974,188
48629,1.0,0.3108481984176035,189
38703,,0.0,190
19705,,0.0,191
10043,,0.0,192
14213,,0.0,193
46750,3.0,0.5991297302244332,194
39511,0.0,0.7769877993285074,195
8717,1.0,0.3781463988542771,196
13734,0.0,0.7504749804102344,197
48979,0.0,0.6270491848984181,198
28698,1.0,0.3989063346929451,199
