comment_id,attack_defend,confidence,index
39073,3.0,0.590219463071384,0
13076,3.0,0.8097326229287438,1
21293,,0.0,2
43507,3.0,0.6840261487920982,3
29154,2.0,0.4581403293808829,4
43935,4.0,0.9578916800564597,5
20384,4.0,0.6834194988397101,6
15802,3.0,0.6612769939770138,7
1253,2.0,0.39118593788882594,8
20070,4.0,0.9576167759655211,9
20065,1.0,0.7874147473917109,10
12121,1.0,0.7028149161132002,11
38267,3.0,0.9173315420716989,12
809,4.0,0.7818021479680304,13
20021,4.0,0.8863671592614748,14
8369,4.0,0.8483770591890935,15
20043,4.0,0.9633596158507038,16
11064,4.0,0.9367960844760235,17
20004,4.0,0.7750741363624892,18
20048,3.0,0.8501184952372465,19
19671,4.0,0.9823712977687673,20
20012,,0.0,21
42092,,0.0,22
8937,3.0,0.8476470943574114,23
19815,4.0,0.9437069173020605,24
41212,3.0,0.5773018123347671,25
20007,4.0,0.7553665065181887,26
6214,3.0,0.855077952862305,27
37970,2.0,0.3912270936741313,28
20016,,0.0,29
28621,3.0,0.9367598885821581,30
25932,4.0,0.6867378978306237,31
38787,3.0,0.6920380204488719,32
20029,4.0,0.9760833853005982,33
2009,4.0,0.7321884656611808,34
38423,,0.0,35
20062,1.0,0.689049384520569,36
29710,,0.0,37
34899,3.0,0.9361806096400869,38
20064,1.0,0.854761241259804,39
20028,4.0,0.6737486193282355,40
13756,4.0,0.5825767114141677,41
20067,1.0,0.8018794792864198,42
19343,,0.0,43
23410,3.0,0.80935356313498,44
20018,4.0,0.7076824034554128,45
11248,1.0,0.5913831963886919,46
15312,4.0,0.8429268967795925,47
20014,4.0,0.9499480020524598,48
20053,3.0,0.4754437645134332,49
42897,3.0,0.9040825821512241,50
20033,,0.0,51
26548,3.0,0.7424574895494193,52
20034,4.0,0.9616321858845096,53
4458,3.0,0.7264752442969588,54
42704,4.0,0.8933940231393102,55
43793,4.0,0.9745188989517989,56
2173,4.0,0.5267385023829202,57
49597,4.0,0.8954805046935029,58
11466,3.0,0.6676928024561396,59
20005,,0.0,60
42470,4.0,0.96794597807245,61
42646,4.0,0.5662251802764321,62
20009,,0.0,63
48425,4.0,0.6035002545113903,64
8041,4.0,0.7176606175805699,65
16493,1.0,0.7626032933372562,66
20057,,0.0,67
20055,1.0,0.6765338741886482,68
13674,3.0,0.5627480429243799,69
22918,4.0,0.553804977249776,70
20020,4.0,0.8425195171668929,71
24631,4.0,0.965670530511043,72
6616,1.0,0.5805329958580141,73
17732,3.0,0.8761989699287484,74
10476,1.0,0.7139378948522297,75
2747,3.0,0.8442950250673557,76
15026,4.0,0.9831536402713885,77
31779,1.0,0.5872197297108982,78
30261,3.0,0.7275166718121098,79
8503,3.0,0.5674077524967677,80
30061,,0.0,81
2952,2.0,0.4519915109901553,82
25918,4.0,0.8713117548394163,83
18090,4.0,0.821863586987623,84
23301,,0.0,85
39711,1.0,0.7079142901747869,86
20052,3.0,0.7764241774117085,87
18496,2.0,0.43029554277318516,88
10031,1.0,0.521614197185804,89
38528,3.0,0.797592351039105,90
28547,,0.0,91
8603,,0.0,92
17157,3.0,0.5424654636922257,93
45259,3.0,0.6551067610095411,94
41924,3.0,0.6403699463130923,95
15118,4.0,0.47396105069240635,96
20010,,0.0,97
4762,3.0,0.7656775746389324,98
36873,3.0,0.7654896378521325,99
20015,3.0,0.6077512947849061,100
5212,3.0,0.8764204080330599,101
25804,,0.0,102
25862,3.0,0.6216870599792279,103
23517,4.0,0.8704639388276888,104
4145,4.0,0.8832860256254613,105
21006,,0.0,106
39561,4.0,0.9245779603441119,107
1550,3.0,0.8179981003073343,108
29939,4.0,0.9748497013762604,109
20013,4.0,0.9733220276803422,110
22394,1.0,0.5915730084573996,111
34734,4.0,0.4674424530112555,112
40455,3.0,0.7218873838278352,113
20068,,0.0,114
21406,4.0,0.7877769349385878,115
30665,3.0,0.6365821538787898,116
20026,4.0,0.9139131783434752,117
20059,2.0,0.36215592338150476,118
8994,1.0,0.606929656399127,119
20024,3.0,0.9693484832470052,120
4587,4.0,0.8815211431499373,121
26493,3.0,0.3169741041615288,122
20038,4.0,0.8288430706948996,123
43442,4.0,0.776391713731576,124
16178,4.0,0.9634253396813087,125
47205,4.0,0.8461841938657558,126
26842,3.0,0.6237522470618403,127
21275,,0.0,128
27786,4.0,0.9257343974213169,129
32962,4.0,0.9532921823661614,130
49016,4.0,0.9077470923748334,131
20045,,0.0,132
7479,3.0,0.7369165695237866,133
20069,1.0,0.775703539495257,134
20088,,0.0,135
2088,4.0,0.8474932004959682,136
18346,3.0,0.8483347481285314,137
26170,3.0,0.8712733892734307,138
36180,1.0,0.4723538267437008,139
20008,,0.0,140
22489,4.0,0.4426117850458975,141
19431,4.0,0.8449161497681354,142
1645,,0.0,143
28525,3.0,0.6285949754148965,144
20017,4.0,0.5733496307580591,145
28203,,0.0,146
12852,3.0,0.4656009183348399,147
31411,,0.0,148
17197,1.0,0.6245303581497873,149
6827,4.0,0.9973780891281663,150
13252,4.0,0.811466895444948,151
28929,3.0,0.839706287284407,152
24983,4.0,0.6365689877061032,153
20925,3.0,0.9268231763172484,154
9989,4.0,0.9842931665266085,155
23012,1.0,0.606648165238245,156
20685,,0.0,157
20061,1.0,0.8469205214029369,158
6032,,0.0,159
616,4.0,0.7525787747775607,160
46051,2.0,0.5138058100555999,161
23093,4.0,0.8683025966012562,162
20851,3.0,0.6121386458611893,163
20025,4.0,0.9001623958012727,164
20054,3.0,0.8466991180870858,165
39129,3.0,0.6621311202558469,166
18417,3.0,0.8703443810665296,167
