comment_id,attack_defend,confidence,index
39073,2.0,0.3858311484651111,0
13076,3.0,0.8677633102148504,1
21293,,0.0,2
43507,3.0,0.6897757300140664,3
29154,2.0,0.4985164393828341,4
43935,4.0,0.9822370593346396,5
20384,3.0,0.6207659889883271,6
15802,3.0,0.8376997532178684,7
1253,3.0,0.7004620111123336,8
20070,4.0,0.9777094223786812,9
20065,1.0,0.6289125712388262,10
12121,1.0,0.6195686792680071,11
38267,3.0,0.9470097935954919,12
809,3.0,0.507734199180637,13
20021,4.0,0.7127982301955237,14
8369,4.0,0.8006030117556402,15
20043,4.0,0.9307236906030832,16
11064,4.0,0.8864174431627164,17
20004,,0.0,18
20048,3.0,0.8385405601296883,19
19671,4.0,0.9226777685527635,20
20012,,0.0,21
42092,,0.0,22
8937,3.0,0.8132034161585596,23
19815,4.0,0.6326325743630069,24
41212,3.0,0.6193058547255463,25
20007,4.0,0.7242541505944136,26
6214,3.0,0.6567715894868236,27
37970,3.0,0.554846343769086,28
20016,,0.0,29
28621,3.0,0.7792847124966232,30
25932,4.0,0.7005495679893969,31
38787,3.0,0.7208330473171076,32
20029,4.0,0.9635983109997417,33
2009,4.0,0.3576506099379338,34
38423,,0.0,35
20062,1.0,0.5860595433726987,36
29710,,0.0,37
34899,3.0,0.951923192201679,38
20064,1.0,0.6124331064258293,39
20028,4.0,0.5225253879211951,40
13756,3.0,0.36236472186289626,41
20067,1.0,0.5221435970688697,42
19343,,0.0,43
23410,3.0,0.930578210659067,44
20018,,0.0,45
11248,1.0,0.520325840698651,46
15312,4.0,0.6546601133988925,47
20014,4.0,0.9755729026621881,48
20053,3.0,0.644620331651914,49
42897,3.0,0.947223875824697,50
20033,,0.0,51
26548,,0.0,52
20034,4.0,0.7646989245084757,53
4458,3.0,0.8384404793258313,54
42704,4.0,0.7505145690926177,55
43793,4.0,0.8973174517999959,56
2173,,0.0,57
49597,4.0,0.8454590134390951,58
11466,3.0,0.5488469528060532,59
20005,,0.0,60
42470,4.0,0.9410512495679035,61
42646,4.0,0.642631073196076,62
20009,,0.0,63
48425,3.0,0.7345645518971871,64
8041,4.0,0.810679714449735,65
16493,1.0,0.45933157219119175,66
20057,,0.0,67
20055,1.0,0.5350718243323243,68
13674,3.0,0.7714101508993318,69
22918,3.0,0.7583381598422364,70
20020,4.0,0.8462039778174052,71
24631,4.0,0.9549523522276475,72
6616,2.0,0.6193085125036437,73
17732,3.0,0.9180601044789604,74
10476,1.0,0.6225084170508697,75
2747,3.0,0.7509869761740534,76
15026,4.0,0.9955741223612417,77
31779,1.0,0.5135800905817123,78
30261,3.0,0.7606779940207175,79
8503,3.0,0.505784455300542,80
30061,,0.0,81
2952,2.0,0.5252039362813636,82
25918,,0.0,83
18090,,0.0,84
23301,,0.0,85
39711,1.0,0.7060133050182403,86
20052,3.0,0.8198974778842878,87
18496,3.0,0.7280575055899438,88
10031,2.0,0.5008667751659759,89
38528,3.0,0.7875609707905147,90
28547,,0.0,91
8603,,0.0,92
17157,4.0,0.5383497160951602,93
45259,3.0,0.7147953621124206,94
41924,3.0,0.5951043379887441,95
15118,,0.0,96
20010,,0.0,97
4762,3.0,0.8186818543422566,98
36873,3.0,0.8006497068028001,99
20015,3.0,0.6065685663157933,100
5212,3.0,0.9318498157528857,101
25804,,0.0,102
25862,3.0,0.8276563248677842,103
23517,4.0,0.9065478289833031,104
4145,4.0,0.7348089042322116,105
21006,,0.0,106
39561,4.0,0.7873893215372584,107
1550,3.0,0.7291669342444835,108
29939,4.0,0.5091694036849443,109
20013,4.0,0.9749062361036814,110
22394,2.0,0.47352103095918846,111
34734,,0.0,112
40455,3.0,0.7188819238809387,113
20068,,0.0,114
21406,4.0,0.5250625837597096,115
30665,3.0,0.7120048195893345,116
20026,4.0,0.824324568948369,117
20059,3.0,0.6237158875181807,118
8994,2.0,0.5510655293490172,119
20024,3.0,0.9382336243200607,120
4587,4.0,0.9179379419243296,121
26493,2.0,0.41113149952764855,122
20038,4.0,0.521108442547166,123
43442,4.0,0.9174673840142417,124
16178,4.0,0.9006071418768882,125
47205,4.0,0.6355591539510911,126
26842,3.0,0.5398269916789187,127
21275,,0.0,128
27786,4.0,0.889594745222834,129
32962,4.0,0.8654052869681114,130
49016,4.0,0.8857959366337087,131
20045,,0.0,132
7479,3.0,0.801715401345696,133
20069,2.0,0.5329066794666094,134
20088,,0.0,135
2088,4.0,0.8072918066492127,136
18346,3.0,0.8431871923766823,137
26170,3.0,0.7439973280944975,138
36180,2.0,0.4571805291195506,139
20008,,0.0,140
22489,,0.0,141
19431,4.0,0.7566262737040941,142
1645,,0.0,143
28525,3.0,0.6601049592550763,144
20017,4.0,0.5960860969414508,145
