comment_id,sentiment,confidence,index
47777,3.0,0.5469475959466139,0
39773,2.0,0.7353893323470169,1
47101,3.0,0.7474457272050347,2
43625,2.0,0.8042390396071857,3
12538,2.0,0.7831900541934032,4
11001,2.0,0.7531309768575553,5
13168,2.0,0.570156285292608,6
17034,2.0,0.4892223368021096,7
40171,3.0,0.6621114318807962,8
1006,2.0,0.6297109210898818,9
23643,invalid,0.0,10
14241,3.0,0.5874557088050223,11
20583,2.0,0.572603045039803,12
30879,2.0,0.5017854269105476,13
29527,2.0,0.6643523869656096,14
23016,2.0,0.666069737174194,15
22819,3.0,0.45589041775443356,16
36534,3.0,0.5429665706949259,17
7287,2.0,0.5734629289286073,18
32074,3.0,0.7235235333579627,19
46526,2.0,0.5736928221638408,20
30683,3.0,0.46839882290249646,21
15758,2.0,0.594292375286556,22
14868,3.0,0.6727389100656817,23
11817,2.0,0.677693709996619,24
4373,3.0,0.5307559343656808,25
1323,3.0,0.9129082305425714,26
38126,2.0,0.6863239971219363,27
26362,3.0,0.5471017424620923,28
5410,3.0,0.48848898845770466,29
39276,2.0,0.5714757446525991,30
32811,2.0,0.7437860630604054,31
33729,2.0,0.45384621993103846,32
47480,2.0,0.6677323131474472,33
10694,3.0,0.9150897441727626,34
1031,2.0,0.6105142044876726,35
48834,3.0,0.6733855628449709,36
43341,2.0,0.7820660933890161,37
47870,2.0,0.6151270441442979,38
49895,2.0,0.6653785115529431,39
37291,2.0,0.49836189546036913,40
11121,2.0,0.6106259944913903,41
38307,2.0,0.7377100855042799,42
19352,3.0,0.8644019878508353,43
24301,3.0,0.6037059017927884,44
23452,3.0,0.6832530469665228,45
886,2.0,0.7075541471193577,46
32374,2.0,0.8486564498539033,47
25790,3.0,0.5248819490170585,48
5611,2.0,0.7558162364624947,49
44643,2.0,0.45501150746856955,50
31537,3.0,0.5717044125259145,51
11238,2.0,0.4979031237859927,52
19943,2.0,0.6880014910179868,53
20844,2.0,0.5667401192340333,54
39016,2.0,0.3969307260981879,55
42490,2.0,0.6759699347782581,56
1402,3.0,0.47768271934786,57
41581,2.0,0.6826735081613355,58
48081,2.0,0.6862065541802617,59
12449,2.0,0.7585740701091954,60
46066,2.0,0.7449441784901527,61
37829,3.0,0.5237554233630793,62
1192,2.0,0.6960197843874099,63
44768,2.0,0.6327901144805567,64
33748,3.0,0.5035264689598012,65
13741,2.0,0.6344113138952893,66
25323,2.0,0.6342203657327397,67
6831,2.0,0.6541145035678267,68
43075,2.0,0.6003817658447824,69
48594,3.0,0.48273483451557214,70
16311,2.0,0.5947225216223797,71
48957,3.0,0.692654968024578,72
38719,2.0,0.6069032111236541,73
17090,3.0,0.6845227032848936,74
5391,3.0,0.617334522916711,75
35794,2.0,0.7844521192636229,76
42107,2.0,0.6405222704216055,77
20695,3.0,0.6498287694305428,78
14184,2.0,0.8844655273289072,79
48140,3.0,0.538611258475864,80
41025,2.0,0.7519653387593855,81
34714,2.0,0.6510740660649014,82
48242,2.0,0.47052044458617986,83
26845,2.0,0.47450804680920067,84
8070,2.0,0.7197617276282438,85
