comment_id,attack_defend,confidence,index
39073,2.0,0.36905325954348267,0
13076,3.0,0.8152211816463715,1
21293,,0.0,2
43507,3.0,0.6090238439965785,3
29154,2.0,0.5062350837878368,4
43935,4.0,0.9883354701005751,5
20384,4.0,0.720434614153726,6
15802,3.0,0.6118921028202255,7
1253,3.0,0.5370504011510476,8
20070,4.0,0.9820307707687139,9
20065,1.0,0.7530256625971393,10
12121,1.0,0.7048792530532826,11
38267,3.0,0.8826020251974781,12
809,4.0,0.8714032677539244,13
20021,4.0,0.9635171839796279,14
8369,4.0,0.9504744465169053,15
20043,4.0,0.9779646318161765,16
11064,4.0,0.9573412553257507,17
20004,4.0,0.9725343861669496,18
20048,3.0,0.8269554514504304,19
19671,4.0,0.9921202646479549,20
20012,,0.0,21
42092,4.0,0.6109128039356081,22
8937,3.0,0.9381696225358794,23
19815,4.0,0.9663443252329469,24
41212,4.0,0.5125633797445017,25
20007,4.0,0.9260415902079087,26
6214,3.0,0.8736613444766597,27
37970,2.0,0.49058202203489226,28
20016,4.0,0.7025831293640413,29
28621,3.0,0.9327474270412021,30
25932,4.0,0.8787789810054,31
38787,3.0,0.5689349909207266,32
20029,4.0,0.9897277754045662,33
2009,4.0,0.8916417145460553,34
38423,4.0,0.5612017535483617,35
20062,1.0,0.6949523366329472,36
29710,4.0,0.5918180491408681,37
34899,3.0,0.9496861291924847,38
20064,1.0,0.7678370295780607,39
20028,4.0,0.930623431053145,40
13756,4.0,0.7683624044649927,41
20067,1.0,0.7310828280606049,42
19343,,0.0,43
23410,3.0,0.5339549269524596,44
20018,4.0,0.8511847620568005,45
11248,1.0,0.5291436089894356,46
15312,4.0,0.8857131737376738,47
20014,4.0,0.9704268004585741,48
20053,2.0,0.39244191115741556,49
42897,3.0,0.8753229984451243,50
20033,,0.0,51
26548,3.0,0.6629786044515265,52
20034,4.0,0.9919594203891348,53
4458,3.0,0.6116513281538436,54
42704,4.0,0.9093336122342774,55
43793,4.0,0.9855366415593768,56
2173,4.0,0.6514015278096338,57
49597,4.0,0.9798890824886196,58
11466,4.0,0.5214055586218251,59
20005,,0.0,60
42470,4.0,0.9828276574948573,61
42646,4.0,0.7320293211926459,62
20009,,0.0,63
48425,4.0,0.7483514855559115,64
8041,4.0,0.886424192808158,65
16493,1.0,0.8015780404209025,66
20057,,0.0,67
20055,1.0,0.6786124651635618,68
13674,4.0,0.7579615074385586,69
22918,4.0,0.8157841322364043,70
20020,4.0,0.8913351215639166,71
24631,4.0,0.9910148831328736,72
6616,1.0,0.5891309489850838,73
17732,3.0,0.8436683602823258,74
10476,1.0,0.7329538631366972,75
2747,3.0,0.5718828013591601,76
15026,4.0,0.994839731945895,77
31779,1.0,0.6129760132698936,78
30261,3.0,0.7212664580815733,79
8503,3.0,0.5466202354331805,80
30061,,0.0,81
2952,2.0,0.5120807155357288,82
25918,4.0,0.9820780231502648,83
18090,4.0,0.9471038834716298,84
23301,,0.0,85
39711,1.0,0.6422939924601847,86
20052,3.0,0.6317697856815179,87
18496,2.0,0.4953737133299988,88
10031,1.0,0.40911001590393087,89
38528,3.0,0.803763958153405,90
28547,,0.0,91
8603,,0.0,92
17157,4.0,0.6989411177320382,93
45259,4.0,0.47675208676132574,94
41924,3.0,0.42096198827295195,95
15118,4.0,0.8468702570394353,96
20010,4.0,0.7237808287069402,97
4762,3.0,0.5728761022475181,98
36873,3.0,0.7629795919583766,99
20015,4.0,0.525744468929266,100
5212,3.0,0.7905238947256891,101
25804,4.0,0.7078329851180811,102
25862,3.0,0.5906844067252583,103
23517,4.0,0.9679403925808148,104
4145,4.0,0.966102596105295,105
21006,,0.0,106
