comment_id,sentiment,sentiment_confidence,index,respect,respect_confidence,insult,insult_confidence,humiliate,humiliate_confidence,status,status_confidence,dehumanize,dehumanize_confidence,violence,violence_confidence,genocide,genocide_confidence,attack_defend,attack_defend_confidence,hatespeech,hatespeech_confidence
616,,0.0,160,0.0,0.91963682326517,,0.0,4.0,0.6750913514072641,,0.0,3.0,0.4729438624275371,3.0,0.7131479977074094,0.0,0.8335819784031966,,0.0,1.0,0.4972342428625984
809,3.0,0.5639203615760106,13,0.0,0.8370500062254421,3.0,0.4739414171544266,4.0,0.9159663870080804,1.0,0.5767273159175453,3.0,0.5764876988390273,4.0,0.5731905714538499,0.0,0.4667605332672708,3.0,0.7869221107442872,1.0,0.910008638643031
1253,2.0,0.4396310246421169,8,3.0,0.6549256256167852,2.0,0.6937625661757749,2.0,0.5903578415281472,2.0,0.8338442341244096,2.0,0.6363998626527716,0.0,0.9549819224154426,0.0,0.706852364695679,3.0,0.7218154018387372,1.0,0.960579037154402
1550,4.0,0.5688999617625591,108,0.0,0.9971496285193072,4.0,0.8503107374503382,4.0,0.8951122476303086,2.0,0.425134867350814,3.0,0.757794999525023,3.0,0.5391167193610797,0.0,0.8137942340495308,3.0,0.9339483172481412,1.0,0.9683450978077645
1645,,0.0,143,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
1787,,0.0,184,0.0,0.9097695090773256,,0.0,,0.0,,0.0,4.0,0.9606977376238018,4.0,0.8082698144220658,0.0,0.995232531642024,,0.0,0.0,0.643028502171203
2009,,0.0,34,0.0,0.7416287667954514,,0.0,,0.0,,0.0,3.0,0.4782991494410922,3.0,0.8063493459840123,3.0,0.7728448523307218,,0.0,1.0,0.5369150129651399
2088,4.0,0.6389053987494127,136,0.0,0.9906366353497208,4.0,0.9585612326450182,4.0,0.9765247099066856,3.0,0.4023055110043554,3.0,0.7295112759364609,3.0,0.4980437075937921,3.0,0.8194583913074959,4.0,0.88933350130615,1.0,0.818213510442983
2173,0.0,0.5382277628765789,57,0.0,0.9678596499490976,4.0,0.6002560742786385,4.0,0.507683631696914,,0.0,4.0,0.9880366477257768,4.0,0.9807581665988544,4.0,0.8064169482546011,4.0,0.7966614037961802,0.0,0.6324821002723515
2317,,0.0,186,0.0,0.942764793496744,,0.0,,0.0,,0.0,3.0,0.4452797569901628,3.0,0.6352534417556153,0.0,0.9983889824998972,,0.0,1.0,0.5419168161575535
2747,3.0,0.5033660966855958,76,2.0,0.5942635253537281,2.0,0.6910697875326213,2.0,0.6562965016514867,3.0,0.5997378741424604,2.0,0.5260802246920432,0.0,0.960627547654554,0.0,0.9490320279897008,3.0,0.9722035780636183,1.0,0.8969725110318463
2952,3.0,0.8864284064093534,82,3.0,0.6560429074728444,2.0,0.8212309445172998,2.0,0.8796788596432029,2.0,0.9162715399169484,2.0,0.7350891774257043,0.0,0.8736333289663917,0.0,0.6675189693067067,2.0,0.5690448058796149,1.0,0.9427816375471124
4145,,0.0,105,0.0,0.747650352448311,,0.0,,0.0,,0.0,4.0,0.9059889675328868,4.0,0.5350078512682981,0.0,0.957579383203706,,0.0,,0.0
4458,2.0,0.7897482390720487,54,2.0,0.7452243865062383,3.0,0.5788910133002081,3.0,0.5652628177429544,2.0,0.5415369954928986,2.0,0.6269356124264225,1.0,0.7131161819777223,0.0,0.7503094239361998,3.0,0.9434628092716164,1.0,0.947242913265725
4587,0.0,0.4781941343645925,121,0.0,0.9795874512877438,4.0,0.7309541814407063,4.0,0.8173177063185467,,0.0,4.0,0.622931365225748,3.0,0.7617793950351462,0.0,0.9317621459190072,4.0,0.5850882998850085,1.0,0.8026557349904372
4762,2.0,0.6462196646140915,98,1.0,0.5738876840411327,2.0,0.7478606100059085,2.0,0.61485406925996,2.0,0.9504214635637313,1.0,0.7208642620637945,0.0,0.9990759097758232,0.0,0.9839748518605448,3.0,0.8907726235159285,1.0,0.924047645676916
5212,1.0,0.9157407087412304,101,1.0,0.9465632261667588,3.0,0.5802198588457146,2.0,0.5247321376510901,1.0,0.7806189044436618,1.0,0.5860737608166054,0.0,0.9998771103264718,0.0,0.9994004984895364,3.0,0.9552022334804768,1.0,0.9389219962641012
6032,,0.0,159,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
6214,1.0,0.4244708193287342,27,1.0,0.8227464861738433,3.0,0.6658015385423118,3.0,0.6154275870675118,3.0,0.5815718597542426,3.0,0.8217470921802846,1.0,0.4801769693653514,0.0,0.902092916836441,3.0,0.6451267835899764,1.0,0.9205409481903448
6616,3.0,0.6834184397311428,73,3.0,0.9325789305464776,2.0,0.6965637724348489,2.0,0.766132240639753,2.0,0.9965956866664096,1.0,0.5476533146765359,0.0,0.9961010248327136,0.0,0.9936720190862798,2.0,0.5521714478319991,1.0,0.8573986120925858
6827,0.0,0.935021182546152,150,0.0,0.9922112100932362,4.0,0.982849074609823,4.0,0.9304273116432914,0.0,0.439424506629071,4.0,0.7269654070804461,4.0,0.9831460332203628,4.0,0.8180191511911131,4.0,0.9451855788128948,0.0,0.7382722226666141
6830,3.0,0.5384522153822514,188,0.0,0.6326608747298076,3.0,0.4792685190746779,3.0,0.4261265125011305,3.0,0.3493364903574412,3.0,0.6540208945417855,3.0,0.6947857557597906,1.0,0.4170013347448878,3.0,0.6526276970962825,1.0,0.8560452216015098
7479,,0.0,133,1.0,0.5747634874484641,,0.0,4.0,0.6218331496714596,,0.0,3.0,0.88276224833014,2.0,0.5300629606979953,0.0,0.9450698265245157,3.0,0.9190325056557948,1.0,0.9170924560783944
8041,0.0,0.6385065981099515,65,0.0,0.9663111526027514,4.0,0.6410912123707992,4.0,0.813323511186697,1.0,0.5960555423545166,3.0,0.7642288925794504,2.0,0.5190912512197663,0.0,0.9876615998471656,3.0,0.6705588907650808,1.0,0.9462861373546424
8369,0.0,0.7321830977353492,15,0.0,0.9971836478321232,4.0,0.9424557185704712,4.0,0.7578935401453688,3.0,0.3058871366123479,4.0,0.8239950222634389,4.0,0.7117678171573131,0.0,0.6507761964332408,4.0,0.9041072360282966,1.0,0.8585960696729016
8503,2.0,0.7010361317425092,80,2.0,0.7313395571559335,2.0,0.4829679331994293,2.0,0.6564381448111466,2.0,0.4118149083955251,3.0,0.5286214478937264,1.0,0.6819724158108937,1.0,0.630803320688066,3.0,0.9253205302874612,1.0,0.9854258483023955
8603,,0.0,92,,0.0,,0.0,,0.0,,0.0,3.0,0.744502375191453,3.0,0.4535393173887718,2.0,0.4136545118828201,,0.0,,0.0
8717,3.0,0.558259284494069,196,1.0,0.9655978333291432,3.0,0.9242395557228535,3.0,0.793889508904643,3.0,0.5914041700258835,3.0,0.8343046669117865,1.0,0.6777941406634281,0.0,0.9624536060409928,3.0,0.9815245034000774,1.0,0.9904855107886364
8937,3.0,0.7237724378895856,23,2.0,0.5465489200469462,3.0,0.5176403286350992,2.0,0.8614722898868098,2.0,0.4599659268694302,2.0,0.6787391210939687,0.0,0.9405311911295346,0.0,0.9780467275359284,3.0,0.9775496844604072,1.0,0.9759012435240628
8994,3.0,0.9951703091827312,119,3.0,0.9745149364155844,2.0,0.5421172471245258,2.0,0.5151791003231184,2.0,0.9006794656575648,1.0,0.7941664590975875,0.0,0.99948420923048,0.0,0.972154566284113,1.0,0.6011428436209412,1.0,0.9616219368098772
9989,0.0,0.9990193933128924,155,0.0,0.999561502199991,4.0,0.97253901090287,4.0,0.6429525415819802,2.0,0.4005388674251315,2.0,0.5006161539669528,2.0,0.5226530043222637,0.0,0.9985268390871972,4.0,0.9696850857815776,1.0,0.7744804882946148
10031,2.0,0.9511620303418312,89,2.0,0.8907136975555702,2.0,0.5138438479778241,2.0,0.4618378315990315,2.0,0.9931281646056656,0.0,0.4834301589285923,0.0,0.9975329852821808,0.0,0.9895269682290652,2.0,0.5174931153918058,1.0,0.8818777441195637
10043,,0.0,192,,0.0,,0.0,,0.0,,0.0,3.0,0.465238424430099,0.0,0.4013342058471992,0.0,0.9669809382810142,,0.0,1.0,0.4669384552556493
10476,2.0,0.9164910805195812,75,2.0,0.6251641730720253,2.0,0.3903022163618047,2.0,0.5039626386553718,2.0,0.9935971639392857,1.0,0.627487915764361,0.0,0.9999353927404022,0.0,0.999020582841908,1.0,0.6016321703605507,1.0,0.8849628532757547
11064,0.0,0.9937255778927504,17,0.0,0.9641906363879852,4.0,0.629643543769948,4.0,0.5569924200843954,0.0,0.462856624452196,3.0,0.7865322574460446,3.0,0.9347774721364528,3.0,0.6886111574839995,4.0,0.9664414053667416,1.0,0.8890874968138038
11248,3.0,0.885780882859571,46,3.0,0.9624971160850032,2.0,0.6176177057715514,2.0,0.7384446522487814,2.0,0.9889902060350644,1.0,0.5228831788536147,0.0,0.9981498441381534,0.0,0.8523474911856482,2.0,0.4877849403559317,1.0,0.9163553216839512
11466,,0.0,59,0.0,0.9850798468932196,4.0,0.8472495913025764,4.0,0.9063798446545216,3.0,0.4728039496999084,3.0,0.6107723924114623,3.0,0.8542655107133762,0.0,0.775237509772012,3.0,0.895744815658535,1.0,0.8648298213158704
12121,2.0,0.9615152397201282,11,3.0,0.8684313204981148,2.0,0.5119019160800365,2.0,0.6304521140322739,2.0,0.9977095258691836,1.0,0.6470412681386156,0.0,0.9999456435183514,0.0,0.9805405781405396,1.0,0.7927438675949203,1.0,0.8645398744774037
12278,0.0,0.7316748941972014,176,0.0,0.8840742997931257,4.0,0.8561132779285412,4.0,0.9248743021210803,0.0,0.4181779972381472,4.0,0.6939043541821965,4.0,0.6131821487254618,3.0,0.5603546308910071,4.0,0.7908843186214705,1.0,0.6279034122294471
12852,2.0,0.5763034483987279,147,2.0,0.5987400366687767,2.0,0.7872993813798491,2.0,0.7753846261217927,2.0,0.8817330472730246,1.0,0.3841089391040529,0.0,0.9985290975909948,0.0,0.9667810141383804,3.0,0.7629609238259016,1.0,0.8649083838444465
13076,2.0,0.449207652257293,1,1.0,0.7218059152081661,3.0,0.604181073593126,2.0,0.72399686642338,2.0,0.3547199114995361,2.0,0.6466765496009065,1.0,0.4370108855577146,0.0,0.9213012252173604,3.0,0.9393636919463686,1.0,0.9049255197362788
13252,0.0,0.913046263175767,151,0.0,0.7586707274504784,3.0,0.6579295095951051,2.0,0.5645857726692003,1.0,0.489427895688612,3.0,0.6014288781075365,1.0,0.6786861662503214,1.0,0.7307706949448838,4.0,0.6370394963426387,1.0,0.7193196065833296
13674,0.0,0.888245474107978,69,0.0,0.9960713372958666,3.0,0.6238714528218917,4.0,0.6205287129074509,1.0,0.3813049641497953,3.0,0.8726158374424403,1.0,0.4150349421696551,0.0,0.7124653657331949,4.0,0.488947286842767,1.0,0.940871813958237
13734,,0.0,197,0.0,0.9610263777658146,,0.0,,0.0,,0.0,4.0,0.4699214822806381,3.0,0.758947028559346,0.0,0.7296084217740024,4.0,0.4943799906131841,1.0,0.5507032250192195
13756,,0.0,41,0.0,0.4306934184959244,3.0,0.4406539875111561,3.0,0.3805606598184404,,0.0,3.0,0.6978366853113569,0.0,0.5548855347849119,0.0,0.9684814911214824,3.0,0.5858564497416774,1.0,0.8817547266358791
14213,,0.0,193,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.9469641473735236,,0.0,,0.0
15026,0.0,0.9992278819942348,77,0.0,0.9999796156284348,4.0,0.9946646764597336,4.0,0.9984159566575508,0.0,0.9886763049194224,3.0,0.6958671302795301,3.0,0.8432285556207486,0.0,0.9946333059874912,4.0,0.9960110201078102,1.0,0.6579915516859205
15118,,0.0,96,0.0,0.8205222094269283,,0.0,,0.0,,0.0,4.0,0.750084059278007,4.0,0.5277632921392273,,0.0,,0.0,0.0,0.3470153284386369
15312,0.0,0.9332702322418956,47,0.0,0.998393616860714,4.0,0.9678817594842892,4.0,0.9899549516031346,3.0,0.4907042645051722,3.0,0.7031142074729251,3.0,0.7977570235491109,0.0,0.9663602441799688,4.0,0.6512738591905842,1.0,0.9299642850302672
15802,3.0,0.5354623023053939,7,0.0,0.7720175048761461,4.0,0.6962257075944925,4.0,0.8833876946672773,3.0,0.7887888811876465,3.0,0.711679664156768,3.0,0.8633597540798769,0.0,0.5392343099792346,3.0,0.7975792062797007,1.0,0.8881854778494945
16178,0.0,0.9843849942590572,125,0.0,0.9998361140890488,4.0,0.9680197030917193,4.0,0.995256973370858,0.0,0.3750068449905058,3.0,0.77033440363217,3.0,0.8667336566351301,0.0,0.966174812992686,4.0,0.901248656063408,1.0,0.8553778930339668
16493,2.0,0.9620735621345284,66,2.0,0.818435038511222,2.0,0.6234209813996093,2.0,0.6813977022382571,2.0,0.9880797076060246,1.0,0.5349429292995231,0.0,0.9999436171890476,0.0,0.993817759420031,1.0,0.7658607187724115,1.0,0.9128390076783264
17157,1.0,0.7708080758400717,93,1.0,0.5648778796956787,3.0,0.5878456713746528,4.0,0.3888288911992683,1.0,0.5647952948290306,3.0,0.7322338545747096,0.0,0.6803148071696937,0.0,0.990002267178546,3.0,0.7046270666625214,1.0,0.8328244099872294
