comment_id,dehumanize,confidence,index
39073,0.0,0.9505535768970734,0
13076,1.0,0.5664479904402655,1
21293,3.0,0.971953223689599,2
43507,3.0,0.8709381773031124,3
29154,0.0,0.7278670804298982,4
43935,2.0,0.9303404215003613,5
20384,3.0,0.9998908637015803,6
15802,3.0,0.9211819131125288,7
1253,2.0,0.820555299470027,8
20070,4.0,0.903061030692777,9
20065,0.0,0.9970667914996357,10
12121,0.0,0.9948156291348619,11
38267,3.0,0.9616129859245668,12
809,3.0,0.7521307046209578,13
20021,4.0,0.9990836905894582,14
8369,4.0,0.8514791888808566,15
20043,3.0,0.9983818494876577,16
11064,3.0,0.6574328975828674,17
20004,4.0,0.9980305553093204,18
20048,4.0,0.9173345277202157,19
19671,3.0,0.9997698186293483,20
20012,4.0,0.9973481555794128,21
42092,3.0,0.8937673544777076,22
8937,2.0,0.6909543900090095,23
19815,3.0,0.942473726353675,24
41212,3.0,0.9928291991084867,25
20007,4.0,0.9975670313704836,26
6214,3.0,0.9876537070244142,27
37970,2.0,0.5456246144120005,28
20016,4.0,0.9999472109342205,29
28621,2.0,0.8717314564052892,30
25932,4.0,0.7791806498651137,31
38787,0.0,0.9444871011855691,32
20029,3.0,0.7972474023625608,33
2009,4.0,0.6792286607493021,34
38423,4.0,0.9849100471919436,35
20062,0.0,0.9953811928464756,36
29710,4.0,0.6227918846970513,37
34899,0.0,0.38212379476103464,38
20064,0.0,0.9999997760586377,39
20028,4.0,0.6979275701186949,40
13756,2.0,0.4817536922625422,41
20067,0.0,0.9904485352269569,42
19343,4.0,0.9994864261407255,43
23410,2.0,0.6193558251584712,44
20018,4.0,0.9994364460575627,45
11248,0.0,0.8886489190038442,46
15312,4.0,0.9174647971195062,47
20014,3.0,0.9974085697234055,48
20053,2.0,0.5131426033803198,49
42897,2.0,0.485729992458086,50
20033,4.0,0.9950260849374191,51
26548,3.0,0.7549061942105928,52
20034,4.0,0.9899051400578323,53
4458,3.0,0.9756258632705741,54
42704,3.0,0.9990221714953521,55
43793,3.0,0.9681263547977663,56
2173,4.0,0.9999883192176294,57
49597,3.0,0.9944510706665214,58
11466,3.0,0.9085485860293095,59
20005,4.0,0.9997588633933886,60
42470,1.0,0.657054969128925,61
42646,4.0,0.9997340697762074,62
20009,4.0,0.9999783062297151,63
48425,2.0,0.7464822391383134,64
8041,2.0,0.864040293675993,65
16493,0.0,0.9726591220866848,66
20057,4.0,0.9999867883249208,67
20055,2.0,0.9100660922381586,68
13674,3.0,0.9918987062858525,69
22918,4.0,0.8899765955824726,70
20020,4.0,0.99560779330952,71
24631,4.0,0.9950548929991297,72
6616,0.0,0.9887658314320645,73
17732,2.0,0.5623398759249884,74
10476,0.0,0.9601250453286219,75
2747,0.0,0.9804363753447098,76
15026,3.0,0.9861271533424517,77
31779,0.0,0.594818751352359,78
30261,4.0,0.7232000171805859,79
8503,3.0,0.9534997538643758,80
30061,3.0,0.9962982735651901,81
2952,0.0,0.7005355898309782,82
25918,3.0,0.9992747734658833,83
18090,3.0,0.6277862840181406,84
23301,3.0,0.9921821297325755,85
39711,0.0,0.9918394499295932,86
20052,2.0,0.8140798806956168,87
18496,0.0,0.9616746299562255,88
10031,0.0,0.9716076726757666,89
38528,2.0,0.7714841256572869,90
28547,3.0,0.9906415970264919,91
8603,4.0,0.9972596488521174,92
17157,0.0,0.4655801135495146,93
45259,3.0,0.9145865217823822,94
41924,0.0,0.9764216613969944,95
15118,4.0,0.9829911585252565,96
20010,4.0,0.999996535821235,97
4762,2.0,0.628497698521341,98
36873,2.0,0.7991763369668546,99
20015,3.0,0.5996957330705593,100
5212,0.0,0.9166936246698377,101
25804,3.0,0.9850193396686856,102
25862,3.0,0.5196896264586147,103
23517,3.0,0.724676869140715,104
4145,3.0,0.9584562065232057,105
21006,3.0,0.8514195264799517,106
39561,3.0,0.9990370499572068,107
1550,1.0,0.5118977872501581,108
29939,4.0,0.7553171792305095,109
20013,3.0,0.7958974016888365,110
22394,0.0,0.9073166001766333,111
34734,3.0,0.9748312841761027,112
40455,0.0,0.9641745408850401,113
20068,4.0,0.9930073012433294,114
21406,3.0,0.9997604133905038,115
30665,0.0,0.8779915395329594,116
20026,4.0,0.9993090989696573,117
20059,0.0,0.9962861349720223,118
8994,0.0,0.9978095695812699,119
20024,2.0,0.4765277613042611,120
4587,3.0,0.9601042459493109,121
26493,2.0,0.9490916851124512,122
20038,3.0,0.9936814163988416,123
43442,3.0,0.7354925432556975,124
16178,3.0,0.9290700213614909,125
47205,4.0,0.999401618866847,126
26842,2.0,0.5532387149508002,127
21275,3.0,0.9909774752061872,128
27786,4.0,0.99977452488684,129
32962,4.0,0.9351768642572896,130
49016,3.0,0.9701236155062388,131
20045,3.0,0.924951962553259,132
7479,3.0,0.8760893985007249,133
20069,0.0,0.8866104284804103,134
20088,3.0,0.7467931302783001,135
2088,3.0,0.9596289916233663,136
18346,4.0,0.8823473989493984,137
26170,2.0,0.3316113457482845,138
36180,0.0,0.46608883828023756,139
20008,4.0,0.9530345583771282,140
22489,3.0,0.998170311499654,141
19431,3.0,0.9238841316926519,142
1645,3.0,0.6966521606274625,143
28525,0.0,0.5566755747539817,144
20017,4.0,0.8006990943659411,145
28203,3.0,0.9964935971925034,146
12852,3.0,0.9627468786193658,147
31411,3.0,0.9867878777276341,148
17197,2.0,0.7424588324811286,149
6827,3.0,0.7119595608913755,150
13252,2.0,0.796496898784562,151
28929,0.0,0.990976060398229,152
24983,3.0,0.962988836040538,153
20925,2.0,0.8554941275673024,154
9989,3.0,0.8187271971415861,155
23012,0.0,0.9810972558055249,156
20685,3.0,0.9996857970112519,157
20061,0.0,0.9998942132543629,158
6032,3.0,0.7229278477123193,159
616,3.0,0.996423800281727,160
46051,0.0,0.9272922799711246,161
23093,3.0,0.9951697257658157,162
20851,3.0,0.99460026680848,163
