comment_id,attack_defend,confidence,index
39073,3.0,0.6161982516621327,0
13076,3.0,0.8623881270206583,1
21293,,0.0,2
43507,3.0,0.708150579292438,3
29154,2.0,0.46569403552900973,4
43935,4.0,0.9356041356613453,5
20384,4.0,0.4116185129522618,6
15802,3.0,0.8002978192175435,7
1253,2.0,0.40403746288011905,8
20070,4.0,0.9155170437408278,9
20065,1.0,0.6971530851550588,10
12121,1.0,0.6789313345534742,11
38267,3.0,0.9495572361376314,12
809,4.0,0.708180991575878,13
20021,4.0,0.7573396161009054,14
8369,4.0,0.875015647237559,15
20043,4.0,0.9264205080639513,16
11064,4.0,0.8992886780028819,17
20004,4.0,0.5752476964210849,18
20048,3.0,0.855884331682992,19
19671,4.0,0.9532201471679009,20
20012,,0.0,21
42092,,0.0,22
8937,3.0,0.8963252855416934,23
19815,4.0,0.709395002703018,24
41212,3.0,0.654962106344136,25
20007,4.0,0.4837883139698246,26
6214,3.0,0.8417354883917125,27
37970,2.0,0.39664218396128115,28
20016,,0.0,29
28621,3.0,0.9440997950613368,30
25932,4.0,0.43707918843255805,31
38787,3.0,0.5986837955153538,32
20029,4.0,0.9499174553451223,33
2009,,0.0,34
38423,,0.0,35
20062,1.0,0.6274656811482815,36
29710,,0.0,37
34899,3.0,0.94526534544544,38
20064,1.0,0.8156486512531249,39
20028,,0.0,40
13756,4.0,0.44737744660674833,41
20067,1.0,0.7336220176129191,42
19343,,0.0,43
23410,3.0,0.8558877496734814,44
20018,,0.0,45
11248,1.0,0.5377772152690553,46
15312,4.0,0.6471113475636058,47
20014,4.0,0.9203949066445274,48
20053,3.0,0.48867085120986375,49
42897,3.0,0.9329360141044537,50
20033,,0.0,51
26548,3.0,0.5063151416395822,52
20034,4.0,0.6254706033405667,53
4458,3.0,0.6830175628626676,54
42704,4.0,0.5345431441625074,55
43793,4.0,0.946732013289483,56
2173,,0.0,57
49597,4.0,0.9091468564676141,58
11466,3.0,0.7819528521347981,59
20005,,0.0,60
42470,4.0,0.9104355116673647,61
42646,3.0,0.47567361822415827,62
20009,,0.0,63
48425,3.0,0.6778896522334379,64
8041,4.0,0.6187839332394851,65
16493,1.0,0.7407478964290841,66
20057,,0.0,67
20055,1.0,0.49356103550921154,68
13674,3.0,0.561345173012234,69
22918,3.0,0.6509234960123581,70
20020,4.0,0.7297375927178503,71
24631,4.0,0.8646099202721657,72
6616,1.0,0.5065416535133078,73
17732,3.0,0.851255768042552,74
10476,1.0,0.6529865282063602,75
2747,3.0,0.8941261103527383,76
15026,4.0,0.9814879833199671,77
31779,1.0,0.5473801962025735,78
30261,3.0,0.8413295872250914,79
8503,3.0,0.4462970827386077,80
30061,,0.0,81
2952,2.0,0.4956619174460004,82
25918,,0.0,83
18090,,0.0,84
23301,,0.0,85
39711,1.0,0.6942519886617512,86
20052,3.0,0.7737960605399468,87
18496,3.0,0.4136559912292798,88
10031,2.0,0.4133911739187476,89
38528,3.0,0.8780859487937126,90
28547,,0.0,91
8603,,0.0,92
17157,3.0,0.5488282408156167,93
45259,3.0,0.7050197201084747,94
41924,3.0,0.5705496861466961,95
15118,,0.0,96
20010,,0.0,97
4762,3.0,0.778156506013608,98
36873,3.0,0.7937478233002296,99
20015,3.0,0.7485031586872882,100
5212,3.0,0.9092415573330688,101
25804,,0.0,102
25862,3.0,0.7814275232283576,103
23517,4.0,0.7987542234605571,104
4145,4.0,0.8175721161425328,105
21006,,0.0,106
39561,4.0,0.7561440094484904,107
1550,3.0,0.8555243585353237,108
29939,4.0,0.9600203625235267,109
20013,4.0,0.9309350205996844,110
22394,2.0,0.4359536328301665,111
34734,,0.0,112
40455,3.0,0.6282163899424579,113
20068,,0.0,114
21406,,0.0,115
30665,3.0,0.6346996564149897,116
20026,4.0,0.8018138703664266,117
20059,1.0,0.3791161983292295,118
8994,1.0,0.5612567818763421,119
20024,3.0,0.9599867453794255,120
4587,4.0,0.7930951518836616,121
26493,2.0,0.36639196862134826,122
20038,4.0,0.5119185452439983,123
43442,4.0,0.7699278602454945,124
16178,4.0,0.932876669080063,125
47205,4.0,0.7984575525981267,126
26842,2.0,0.45109153497574583,127
21275,,0.0,128
27786,4.0,0.876868953067876,129
32962,4.0,0.8685448043414492,130
49016,4.0,0.8153502616256465,131
20045,,0.0,132
7479,3.0,0.8217437982856842,133
20069,1.0,0.7474111296526786,134
20088,,0.0,135
2088,4.0,0.8805986207679538,136
18346,3.0,0.8753902263448257,137
26170,3.0,0.8775764815315567,138
36180,2.0,0.446362207665742,139
20008,,0.0,140
22489,,0.0,141
19431,4.0,0.645921991423722,142
1645,,0.0,143
28525,3.0,0.5841520556607377,144
20017,4.0,0.8242146644725699,145
28203,,0.0,146
12852,3.0,0.5600337513106711,147
31411,,0.0,148
17197,1.0,0.6033112902695144,149
6827,4.0,0.9950674893325272,150
13252,4.0,0.6531080509686712,151
28929,3.0,0.8924089942362935,152
24983,3.0,0.5314041228588388,153
20925,3.0,0.9575884583591671,154
9989,4.0,0.9705498579598201,155
23012,1.0,0.5404116921757173,156
20685,,0.0,157
20061,1.0,0.7911136072996208,158
6032,,0.0,159
616,,0.0,160
46051,2.0,0.5505632464472231,161
23093,,0.0,162
