comment_id,dehumanize,confidence,index
39073,2.0,0.5139435500967644,0
13076,2.0,0.5362426110917992,1
21293,,0.0,2
43507,3.0,0.49851804393576166,3
29154,2.0,0.3603401715183937,4
43935,4.0,0.6793163094465777,5
20384,,0.0,6
15802,4.0,0.4557208157168193,7
1253,1.0,0.43005875224387846,8
20070,4.0,0.7666167171734397,9
20065,0.0,0.6187977089679297,10
12121,1.0,0.5151443718006231,11
38267,3.0,0.7534373597932477,12
809,4.0,0.9072488660755809,13
20021,,0.0,14
8369,4.0,0.8574154257826058,15
20043,4.0,0.8060292193950296,16
11064,4.0,0.6062236258330077,17
20004,,0.0,18
20048,2.0,0.4382459424583182,19
19671,4.0,0.884178760498188,20
20012,,0.0,21
42092,,0.0,22
8937,2.0,0.5817971872263865,23
19815,,0.0,24
41212,4.0,0.5284752381266072,25
20007,4.0,0.9875907873147365,26
6214,3.0,0.6764991556322911,27
37970,1.0,0.5362457434308816,28
20016,,0.0,29
28621,2.0,0.6174155625003203,30
25932,4.0,0.673051205696914,31
38787,1.0,0.45399158940359974,32
20029,4.0,0.9965548406914752,33
2009,,0.0,34
38423,,0.0,35
20062,0.0,0.7382569752809015,36
29710,,0.0,37
34899,2.0,0.5436943286780547,38
20064,0.0,0.9794568315289223,39
20028,4.0,0.5027432009715787,40
13756,,0.0,41
20067,0.0,0.972033467117826,42
19343,,0.0,43
23410,2.0,0.5903864149319842,44
20018,4.0,0.5536747376756134,45
11248,1.0,0.44349711640946793,46
15312,3.0,0.4892450203202567,47
20014,4.0,0.876605143639008,48
20053,2.0,0.5765430232582024,49
42897,3.0,0.5563021028447699,50
20033,,0.0,51
26548,,0.0,52
20034,4.0,0.5597092856411714,53
4458,2.0,0.6139240201035265,54
42704,4.0,0.5211934930911134,55
43793,4.0,0.6164595736630263,56
2173,,0.0,57
49597,4.0,0.7260544342945557,58
11466,4.0,0.607399146890879,59
20005,,0.0,60
42470,4.0,0.8074720179192754,61
42646,4.0,0.9623384456848666,62
20009,,0.0,63
48425,3.0,0.6940203370969211,64
8041,3.0,0.5790718456066929,65
16493,0.0,0.8455104035524026,66
20057,,0.0,67
20055,1.0,0.6295496139883912,68
13674,3.0,0.6181755807353049,69
22918,3.0,0.5432729779888323,70
20020,4.0,0.9047414488706906,71
24631,4.0,0.8446199283734218,72
6616,1.0,0.4606077191612098,73
17732,2.0,0.5225087567878406,74
10476,0.0,0.7010499000383771,75
2747,2.0,0.5929233671887917,76
15026,4.0,0.8509795908385261,77
31779,1.0,0.6024694037041869,78
30261,3.0,0.5037752031536115,79
8503,2.0,0.4497833591031545,80
30061,,0.0,81
2952,2.0,0.5667513791831251,82
25918,4.0,0.6908301182567084,83
18090,4.0,0.6609474863615754,84
23301,,0.0,85
39711,0.0,0.9954070775352313,86
20052,2.0,0.6534988714714884,87
18496,1.0,0.5519656546491803,88
10031,0.0,0.6738360702395612,89
38528,1.0,0.5898399245212522,90
28547,,0.0,91
8603,,0.0,92
17157,3.0,0.6261505111876438,93
45259,4.0,0.579869630709766,94
41924,2.0,0.565041165946931,95
15118,,0.0,96
20010,,0.0,97
4762,1.0,0.5175758174266064,98
36873,2.0,0.5639190843110894,99
20015,4.0,0.6997834512857507,100
5212,3.0,0.47860831376989715,101
25804,,0.0,102
25862,4.0,0.4636188016182966,103
23517,4.0,0.7719306778895408,104
4145,4.0,0.6590722450156301,105
21006,,0.0,106
39561,4.0,0.9688198461921099,107
1550,3.0,0.6276846020633489,108
29939,,0.0,109
20013,4.0,0.9775257608917234,110
22394,1.0,0.5921752820727643,111
34734,,0.0,112
40455,1.0,0.6689117399712119,113
20068,,0.0,114
21406,,0.0,115
30665,2.0,0.5847399428198197,116
20026,4.0,0.5787526319192073,117
20059,0.0,0.6437280715897551,118
8994,1.0,0.7228876559703308,119
20024,2.0,0.547292894912967,120
4587,4.0,0.6621827636487737,121
26493,1.0,0.39472930276076357,122
20038,,0.0,123
43442,4.0,0.9340960987361986,124
16178,4.0,0.8052952872457927,125
47205,4.0,0.8814084986817806,126
26842,2.0,0.644636930327676,127
21275,,0.0,128
27786,4.0,0.9253444189128468,129
32962,4.0,0.6966526690788818,130
49016,4.0,0.7056370058185933,131
20045,,0.0,132
7479,3.0,0.4871326309642118,133
20069,0.0,0.8541920898353689,134
20088,,0.0,135
2088,4.0,0.6352206901917119,136
18346,3.0,0.6074493274448063,137
26170,,0.0,138
36180,1.0,0.6614956267015217,139
20008,,0.0,140
22489,,0.0,141
19431,4.0,0.8365208062639771,142
1645,,0.0,143
28525,1.0,0.614915421337848,144
20017,4.0,0.9578038544486576,145
28203,,0.0,146
12852,2.0,0.5396313958504944,147
31411,,0.0,148
17197,1.0,0.7025536065457539,149
6827,4.0,0.9942916533154249,150
13252,3.0,0.6881947441092694,151
28929,2.0,0.5194439041600869,152
24983,4.0,0.4154496345693586,153
20925,1.0,0.4848609906328475,154
9989,2.0,0.47152042997105764,155
23012,1.0,0.6174963456181646,156
20685,,0.0,157
20061,0.0,0.9822740939679858,158
6032,,0.0,159
616,4.0,0.5567379057481129,160
46051,1.0,0.6684546642166271,161
23093,,0.0,162
20851,4.0,0.8898071581252489,163
20025,,0.0,164
20054,2.0,0.4688540498936635,165
39129,2.0,0.6104102349483705,166
18417,2.0,0.5237256888987992,167
47401,2.0,0.505577808989632,168
47047,0.0,0.5930239915153227,169
28486,3.0,0.7779238436023995,170
30007,,0.0,171
20998,3.0,0.8417760278144878,172
20050,3.0,0.4276556859855264,173
32127,1.0,0.7314805011967689,174
17959,,0.0,175
12278,4.0,0.7564608030739817,176
48434,2.0,0.5714125959450664,177
23725,4.0,0.6542206723158951,178
38133,0.0,0.3101056693497644,179
19687,2.0,0.6059680334909104,180
19040,1.0,0.6186969337825878,181
38354,4.0,0.6014224255103163,182
27791,,0.0,183
1787,4.0,0.6676572044588049,184
26953,3.0,0.6306598223628297,185
2317,4.0,0.8813208072587366,186
20041,3.0,0.6679310534420209,187
6830,3.0,0.5234458454812365,188
48629,3.0,0.8953009298518937,189
38703,,0.0,190
19705,,0.0,191
10043,,0.0,192
14213,,0.0,193
46750,3.0,0.8655955042437817,194
39511,,0.0,195
8717,3.0,0.6688396385163087,196
13734,,0.0,197
48979,3.0,0.5999938426902361,198
28698,3.0,0.6298103852972299,199
