comment_id,insult,confidence,index
39073,2.0,0.7322050497456865,0
13076,3.0,0.6978984971900333,1
21293,,0.0,2
43507,3.0,0.5420139855521303,3
29154,2.0,0.6829652919142373,4
43935,4.0,0.8075322537130152,5
20384,4.0,0.8089349857618728,6
15802,4.0,0.7615948209721768,7
1253,2.0,0.6855196538937087,8
20070,4.0,0.9733601983529057,9
20065,1.0,0.45623973556998504,10
12121,1.0,0.4249762178003339,11
38267,3.0,0.6274453920473618,12
809,4.0,0.8869676153782381,13
20021,4.0,0.9910591397908798,14
8369,4.0,0.9847309680428998,15
20043,4.0,0.9962187284544388,16
11064,4.0,0.8868030676762284,17
20004,4.0,0.9441003261354031,18
20048,3.0,0.5428386878347414,19
19671,4.0,0.9982796750996388,20
20012,,0.0,21
42092,,0.0,22
8937,2.0,0.6628086653205032,23
19815,4.0,0.7053402561555103,24
41212,4.0,0.8634520787070697,25
20007,4.0,0.9932265863424159,26
6214,3.0,0.6247965729801376,27
37970,2.0,0.7424153167662818,28
20016,4.0,0.5605279021194521,29
28621,2.0,0.5448744664179965,30
25932,4.0,0.97498521479963,31
38787,2.0,0.6929667177201024,32
20029,4.0,0.9994220499281046,33
2009,4.0,0.9415207363424528,34
38423,,0.0,35
20062,2.0,0.3726638219106787,36
29710,4.0,0.5136226120749439,37
34899,3.0,0.726201523413972,38
20064,0.0,0.8132896622260538,39
20028,4.0,0.9848604539583842,40
13756,4.0,0.6745807962664924,41
20067,0.0,0.7451205425061851,42
19343,,0.0,43
23410,2.0,0.5387894710850634,44
20018,4.0,0.8491562150545235,45
11248,1.0,0.43365418566690095,46
15312,4.0,0.9655259257361134,47
20014,4.0,0.9743513737862146,48
20053,2.0,0.5634937815856679,49
42897,3.0,0.6426498997879903,50
20033,,0.0,51
26548,4.0,0.5723052936800921,52
20034,4.0,0.996923641423992,53
4458,2.0,0.591328633167033,54
42704,4.0,0.9632725556367796,55
43793,4.0,0.9469697000153396,56
2173,4.0,0.9275348959869935,57
49597,4.0,0.9777336946434657,58
11466,4.0,0.9539504387273446,59
20005,,0.0,60
42470,4.0,0.9887618413957275,61
42646,4.0,0.8829673129652154,62
20009,,0.0,63
48425,4.0,0.5845498842707497,64
8041,4.0,0.944307671833836,65
16493,1.0,0.4566335114669545,66
20057,4.0,0.796275280429008,67
20055,2.0,0.7221717032356384,68
13674,4.0,0.6402081682624667,69
22918,4.0,0.8397349666504714,70
20020,4.0,0.9084452597569581,71
24631,4.0,0.9930765515616924,72
6616,1.0,0.47269061805020923,73
17732,2.0,0.5767478385318794,74
10476,1.0,0.5025607421850137,75
2747,2.0,0.6562596532286741,76
15026,4.0,0.9961055197394706,77
31779,2.0,0.4996220399094018,78
30261,4.0,0.5438788837857772,79
8503,2.0,0.6138698652619496,80
30061,,0.0,81
2952,2.0,0.7394557019168978,82
25918,4.0,0.9971811586880138,83
18090,4.0,0.9940694329448044,84
23301,,0.0,85
39711,0.0,0.8813122841754347,86
20052,3.0,0.5630087948270358,87
18496,2.0,0.702100597389143,88
10031,2.0,0.42685629461909164,89
38528,2.0,0.6684062766411211,90
28547,,0.0,91
8603,,0.0,92
17157,4.0,0.5396763315804256,93
45259,4.0,0.8539638355146073,94
41924,3.0,0.41269951606498606,95
15118,,0.0,96
20010,,0.0,97
4762,2.0,0.7341761420965283,98
36873,2.0,0.71315790189159,99
20015,4.0,0.9132288597618945,100
5212,3.0,0.596246925151127,101
25804,4.0,0.5360902992119218,102
25862,4.0,0.8275238046269889,103
23517,4.0,0.9345483637295063,104
4145,4.0,0.9910219068417553,105
21006,,0.0,106
39561,4.0,0.9938228227357936,107
1550,4.0,0.8349577945946859,108
29939,4.0,0.9901819964327626,109
20013,4.0,0.9907061309574123,110
22394,2.0,0.5487075768861783,111
34734,4.0,0.6859955946848807,112
40455,2.0,0.6111819024139233,113
20068,4.0,0.5962610343352698,114
21406,4.0,0.9907152570985903,115
30665,2.0,0.7013227310140292,116
20026,4.0,0.9810098064783661,117
20059,2.0,0.5685212556240947,118
8994,1.0,0.6883730999422194,119
20024,2.0,0.5767098877380963,120
4587,4.0,0.9791311243110846,121
26493,2.0,0.6287185543211857,122
20038,4.0,0.9481885548984057,123
43442,4.0,0.985369357861132,124
16178,4.0,0.9658731143290966,125
47205,4.0,0.9878372223393318,126
26842,2.0,0.7089572103599923,127
21275,,0.0,128
27786,4.0,0.9733024896759971,129
32962,4.0,0.9757556029200096,130
49016,4.0,0.863836034245351,131
20045,,0.0,132
7479,4.0,0.48682701348989776,133
20069,0.0,0.5036066278390829,134
20088,,0.0,135
2088,4.0,0.9903652992094303,136
18346,3.0,0.5132773071282926,137
26170,,0.0,138
36180,2.0,0.60751303665251,139
20008,,0.0,140
22489,4.0,0.948944961664773,141
19431,4.0,0.9947629308454047,142
1645,,0.0,143
28525,2.0,0.7567361414806344,144
20017,4.0,0.8720378250388098,145
28203,,0.0,146
12852,2.0,0.7189791113053253,147
31411,,0.0,148
17197,1.0,0.5606400041008784,149
6827,4.0,0.9991218417481897,150
13252,4.0,0.6330182922723884,151
28929,3.0,0.5963551870350934,152
24983,4.0,0.8771418996519086,153
20925,2.0,0.8023659125891226,154
9989,4.0,0.9940462280561027,155
23012,2.0,0.5184917281354532,156
20685,,0.0,157
20061,0.0,0.7371112868247757,158
6032,,0.0,159
616,4.0,0.970385044895523,160
46051,2.0,0.6197301361730457,161
23093,4.0,0.9748038208451222,162
20851,4.0,0.8910384991385147,163
20025,4.0,0.9870721518343948,164
20054,3.0,0.7215062362979393,165
39129,2.0,0.5195471392894272,166
18417,3.0,0.480461544188296,167
47401,2.0,0.7663341067066886,168
47047,1.0,0.542844220688862,169
28486,3.0,0.7496752444862047,170
30007,4.0,0.46927510378322723,171
20998,3.0,0.6596571647221549,172
20050,3.0,0.5123318542714528,173
32127,1.0,0.491488392554412,174
17959,4.0,0.9807754830310254,175
12278,4.0,0.9720889983774527,176
48434,3.0,0.5207279973847785,177
23725,4.0,0.9978632191290454,178
38133,4.0,0.4219403035970324,179
19687,2.0,0.6909772788080997,180
19040,2.0,0.5712677279862836,181
38354,4.0,0.9844488757263142,182
27791,,0.0,183
1787,4.0,0.9149448681204809,184
26953,4.0,0.6411022175252837,185
2317,4.0,0.9864436151515475,186
20041,3.0,0.7778596499290996,187
6830,4.0,0.7097192200654954,188
48629,3.0,0.8065376755412409,189
38703,,0.0,190
19705,4.0,0.6466723096729435,191
10043,,0.0,192
14213,4.0,0.6779685079028327,193
46750,3.0,0.7663143516275922,194
39511,4.0,0.9323355510588264,195
8717,3.0,0.8585423746047786,196
13734,4.0,0.9591129411980477,197
48979,4.0,0.9400773230685188,198
28698,3.0,0.5556252920345506,199
