comment_id,sentiment,sentiment_confidence,index,respect,respect_confidence,insult,insult_confidence,humiliate,humiliate_confidence,status,status_confidence,dehumanize,dehumanize_confidence,violence,violence_confidence,genocide,genocide_confidence,attack_defend,attack_defend_confidence,hatespeech,hatespeech_confidence
616,,0.0,160,0.0,0.9423675283577588,4.0,0.630141928644445,4.0,0.8365705186849914,,0.0,4.0,0.8414820107599374,3.0,0.4996433329159847,3.0,0.3825288707558635,,0.0,0.0,0.7047659711971329
809,0.0,0.4831824161575713,13,0.0,0.9905417668567804,4.0,0.8680056650130511,4.0,0.9868191315150642,0.0,0.7201131418242972,4.0,0.9161512603898838,4.0,0.8285470396617037,3.0,0.486685749480135,4.0,0.708180991575878,1.0,0.6108708027063903
1253,2.0,0.4823677780343086,8,3.0,0.6270376174290206,2.0,0.6802056960792007,2.0,0.7562661131101798,2.0,0.860989704909976,2.0,0.592106740436144,0.0,0.8473468094008525,1.0,0.568512580744362,2.0,0.404037462880119,1.0,0.9481619713496596
1550,3.0,0.2856689032641888,108,0.0,0.8682144366597135,4.0,0.84010843837531,4.0,0.5297480599550783,3.0,0.590891780287531,3.0,0.692736362108418,3.0,0.5069057819168459,1.0,0.4804643220570743,3.0,0.8555243585353237,1.0,0.8736638961198163
1645,,0.0,143,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.5601829491395812
1787,,0.0,184,0.0,0.9776433323181468,4.0,0.5994526081528847,,0.0,0.0,0.5205379875656557,4.0,0.9327132986225528,4.0,0.962061093467821,0.0,0.7495078540963004,,0.0,0.0,0.9576812767384364
2009,,0.0,34,0.0,0.968723072066061,4.0,0.7953291599186408,,0.0,,0.0,4.0,0.4719477322326684,3.0,0.4384366185880656,3.0,0.685282256645485,,0.0,0.0,0.545789690477145
2088,0.0,0.830726568644443,136,0.0,0.9975769960247572,4.0,0.988873387318176,4.0,0.990232024054561,3.0,0.4558082620515489,4.0,0.5399245265393753,4.0,0.5388966473461709,3.0,0.6484718579441365,4.0,0.8805986207679538,2.0,0.4762993406498683
2173,,0.0,57,0.0,0.8712498644218142,4.0,0.7167593395623122,4.0,0.61673236525781,,0.0,4.0,0.6309288567978901,4.0,0.9184569422689788,4.0,0.5202231330089565,,0.0,0.0,0.8661851221534712
2317,0.0,0.7571689348013086,186,0.0,0.99944634113431,4.0,0.9335580363256242,4.0,0.7698400981812372,0.0,0.7985199716556745,4.0,0.946752423399604,3.0,0.5103663714617478,0.0,0.9851656887823323,4.0,0.8235839675560579,0.0,0.7594310352986331
2747,3.0,0.7438598913040786,76,2.0,0.6722202345465165,2.0,0.6669818987120149,2.0,0.7293549304838481,3.0,0.4087887496945614,2.0,0.5979753457027315,0.0,0.857080785513051,0.0,0.7564614117700222,3.0,0.8941261103527383,1.0,0.8526495101803633
2952,3.0,0.8017831288605168,82,3.0,0.5194709340515049,2.0,0.7425219260455503,2.0,0.7887469679998679,2.0,0.810384615844396,2.0,0.5971787766285168,0.0,0.8354747886484992,0.0,0.592559219506698,2.0,0.4956619174460004,1.0,0.9224009058403848
4145,0.0,0.7059260961390921,105,0.0,0.9991611133669642,4.0,0.8943721496215884,4.0,0.7844916837691995,0.0,0.8106489108587664,4.0,0.847379083225224,4.0,0.8993692852952508,0.0,0.3980167491195978,4.0,0.8175721161425328,0.0,0.8071746710459919
4458,2.0,0.6093925341987675,54,2.0,0.7820971988482704,2.0,0.6300277209030121,2.0,0.5020520651155473,2.0,0.6405750422268638,2.0,0.5990481363407737,1.0,0.5498412404330363,0.0,0.501061132461875,3.0,0.6830175628626676,1.0,0.9186688682136464
4587,0.0,0.908274988417728,121,0.0,0.9994395537713286,4.0,0.9728551572980372,4.0,0.9524948642619137,0.0,0.3360265162841646,4.0,0.6843972259714639,3.0,0.6229922793171337,0.0,0.5374042679105413,4.0,0.7930951518836616,2.0,0.5075345913278
