comment_id,insult,confidence,index
39073,2.0,0.7241600700631299,0
13076,3.0,0.5999204269342352,1
21293,,0.0,2
43507,3.0,0.5347388718109074,3
29154,2.0,0.6961506827360392,4
43935,4.0,0.9019060152442735,5
20384,4.0,0.9259990692728859,6
15802,4.0,0.9325999631499761,7
1253,2.0,0.7216759759786613,8
20070,4.0,0.9893213396756522,9
20065,2.0,0.3693096389625938,10
12121,1.0,0.35746276562731444,11
38267,3.0,0.6495554996790975,12
809,4.0,0.9653505945196147,13
20021,4.0,0.9942023287448886,14
8369,4.0,0.9884897833131536,15
20043,4.0,0.998850595388329,16
11064,4.0,0.9238609035237351,17
20004,4.0,0.9925198434338216,18
20048,4.0,0.38639867957787244,19
19671,4.0,0.9987510563959016,20
20012,,0.0,21
42092,4.0,0.7862582272887665,22
8937,2.0,0.6307104020786799,23
19815,4.0,0.9839824708229503,24
41212,4.0,0.8645158229080997,25
20007,4.0,0.9983715154777997,26
6214,3.0,0.6002567182838854,27
37970,2.0,0.7189588628417919,28
20016,4.0,0.9447453056181753,29
28621,2.0,0.5437369451683107,30
25932,4.0,0.989946306352628,31
38787,2.0,0.6218352993955273,32
20029,4.0,0.9996142683327107,33
2009,4.0,0.9867106026357236,34
38423,4.0,0.9460655390199548,35
20062,2.0,0.4898967711435904,36
29710,4.0,0.9422935314814672,37
34899,3.0,0.7210284571261997,38
20064,0.0,0.856984749221871,39
20028,4.0,0.9986765042279896,40
13756,4.0,0.8492263684774585,41
20067,0.0,0.7484288350122681,42
19343,4.0,0.651401819008874,43
23410,2.0,0.5528531133863831,44
20018,4.0,0.9936647207158298,45
11248,2.0,0.3971615539442158,46
15312,4.0,0.9709012293763467,47
20014,4.0,0.9891485707212718,48
20053,2.0,0.5659232689198855,49
42897,3.0,0.5789206535045653,50
20033,,0.0,51
26548,4.0,0.7174047349623431,52
20034,4.0,0.9991295767731357,53
4458,2.0,0.5226683004465017,54
42704,4.0,0.9840554230377796,55
43793,4.0,0.9711549221695325,56
2173,4.0,0.9971331529249862,57
49597,4.0,0.9848010252190957,58
11466,4.0,0.9602481711454327,59
20005,,0.0,60
42470,4.0,0.9980693255949635,61
42646,4.0,0.8995177140782903,62
20009,,0.0,63
48425,4.0,0.927080485427272,64
8041,4.0,0.9712704030608825,65
16493,1.0,0.42104163556050184,66
20057,4.0,0.9492287626719386,67
20055,2.0,0.7060900872041694,68
13674,4.0,0.6342449388635037,69
22918,4.0,0.8408880822231338,70
20020,4.0,0.9374979651245354,71
24631,4.0,0.9979503527379272,72
6616,2.0,0.5092592138856231,73
17732,2.0,0.49772673534578005,74
10476,2.0,0.4589412415084084,75
2747,2.0,0.6319064179227911,76
15026,4.0,0.9978932509620636,77
31779,2.0,0.5046820333450868,78
30261,4.0,0.7244376632976539,79
8503,2.0,0.6476288665258275,80
30061,,0.0,81
2952,2.0,0.756426018036277,82
25918,4.0,0.9990566339305121,83
18090,4.0,0.997915093961228,84
23301,,0.0,85
39711,0.0,0.8800377708154352,86
20052,3.0,0.6002450905177575,87
18496,2.0,0.7114639941240594,88
10031,2.0,0.45267351932430033,89
38528,2.0,0.6676697202515863,90
28547,,0.0,91
8603,4.0,0.575499867183497,92
17157,4.0,0.6502455621405885,93
45259,4.0,0.9153848665367195,94
41924,3.0,0.3883045171068339,95
15118,,0.0,96
20010,4.0,0.8702060631909702,97
4762,2.0,0.7395373773919341,98
36873,2.0,0.6780545868204517,99
20015,4.0,0.9484558234906234,100
5212,3.0,0.5677323833665969,101
25804,4.0,0.877983947954452,102
25862,4.0,0.8960723264442124,103
23517,4.0,0.9701382608631824,104
4145,4.0,0.9988792595415378,105
21006,4.0,0.8006721724572511,106
39561,4.0,0.9984489930521278,107
1550,4.0,0.8551420203007066,108
29939,4.0,0.9961084765415238,109
20013,4.0,0.9959718776936693,110
22394,1.0,0.40761275235067773,111
34734,4.0,0.9780387464642498,112
40455,2.0,0.5848275006545797,113
20068,4.0,0.966690544087027,114
21406,4.0,0.9986165852115886,115
30665,2.0,0.6801906140945805,116
20026,4.0,0.994411169477136,117
20059,2.0,0.5443954133206605,118
8994,1.0,0.5586009886005739,119
20024,2.0,0.5766888165006031,120
4587,4.0,0.9914680595589783,121
26493,2.0,0.6001707496940842,122
20038,4.0,0.9632044237682519,123
43442,4.0,0.9928407735247808,124
16178,4.0,0.9907991567646807,125
47205,4.0,0.9927007222082989,126
26842,2.0,0.615642766616694,127
21275,,0.0,128
27786,4.0,0.9819258201533942,129
32962,4.0,0.9899862621109817,130
49016,4.0,0.9432867968170672,131
20045,,0.0,132
7479,4.0,0.7831366472485709,133
20069,0.0,0.48613159232259545,134
20088,,0.0,135
2088,4.0,0.9934278403618182,136
18346,3.0,0.4728125450780361,137
26170,4.0,0.8401341018793685,138
36180,2.0,0.6315102733367902,139
20008,4.0,0.8611204242882877,140
22489,4.0,0.9828516064698857,141
19431,4.0,0.9916063559275711,142
1645,,0.0,143
28525,2.0,0.7414800114067057,144
20017,4.0,0.9086996332075238,145
28203,,0.0,146
12852,2.0,0.6863948646020581,147
31411,,0.0,148
17197,1.0,0.525043117903564,149
6827,4.0,0.9993345400800737,150
13252,4.0,0.8313015271434958,151
28929,3.0,0.5705948837865384,152
24983,4.0,0.9410892555107786,153
20925,2.0,0.7557445496183102,154
9989,4.0,0.995533596636259,155
23012,2.0,0.649206293094047,156
20685,4.0,0.8057763482574731,157
20061,0.0,0.7336849657325961,158
6032,,0.0,159
616,4.0,0.9937478271212536,160
46051,2.0,0.6541208537792468,161
23093,4.0,0.9971148999605741,162
20851,4.0,0.9712432990218741,163
20025,4.0,0.996437530736093,164
20054,3.0,0.639479281422912,165
39129,2.0,0.4804410972772619,166
18417,3.0,0.603850429907931,167
47401,2.0,0.7301706561155126,168
47047,1.0,0.49202284779988836,169
28486,3.0,0.6908723462365144,170
30007,4.0,0.7373211295053683,171
20998,4.0,0.5313749834361375,172
20050,3.0,0.4900717987398514,173
32127,1.0,0.46869439432987664,174
17959,4.0,0.9950033997583415,175
12278,4.0,0.991189943380785,176
48434,3.0,0.5989596989801681,177
23725,4.0,0.9991945560106801,178
38133,4.0,0.41444585384755556,179
19687,2.0,0.6183987059229796,180
19040,2.0,0.5324557303519598,181
38354,4.0,0.9960192990395798,182
27791,4.0,0.6479106236206962,183
1787,4.0,0.9931853107476296,184
26953,4.0,0.8635763645816222,185
2317,4.0,0.9959242248687713,186
20041,3.0,0.6955963387388483,187
6830,4.0,0.8040294366220256,188
48629,3.0,0.6452851506372407,189
38703,4.0,0.9097817440110438,190
19705,4.0,0.9586678162144654,191
10043,4.0,0.5189039418108161,192
14213,4.0,0.9827305934164335,193
46750,3.0,0.7387868800388631,194
39511,4.0,0.9916687194366458,195
8717,3.0,0.7626278847255789,196
13734,4.0,0.985654524737047,197
48979,4.0,0.9632767577442053,198
28698,4.0,0.45354986040077455,199
