comment_id,humiliate,confidence,index
39073,2.0,0.7852405763311793,0
13076,2.0,0.4072530930845864,1
21293,,0.0,2
43507,4.0,0.5223344109118128,3
29154,2.0,0.6799237142501715,4
43935,4.0,0.9553222197778641,5
20384,,0.0,6
15802,4.0,0.7866671690231074,7
1253,2.0,0.6579179606861565,8
20070,4.0,0.9858435705807347,9
20065,2.0,0.46209269810268755,10
12121,2.0,0.518250574492141,11
38267,3.0,0.6127993130589532,12
809,4.0,0.9806204717468789,13
20021,4.0,0.8353956506424184,14
8369,4.0,0.9560292623011954,15
20043,,0.0,16
11064,4.0,0.8590115683147977,17
20004,,0.0,18
20048,2.0,0.41972034886834564,19
19671,4.0,0.9507107813531723,20
20012,,0.0,21
42092,,0.0,22
8937,2.0,0.7884452493857695,23
19815,,0.0,24
41212,4.0,0.9173329500112125,25
20007,4.0,0.9796662727336252,26
6214,3.0,0.4846901930169835,27
37970,2.0,0.6556276260743231,28
20016,,0.0,29
28621,2.0,0.7237789305186649,30
25932,4.0,0.6104100166486983,31
38787,2.0,0.738882926899212,32
20029,4.0,0.9931188765755538,33
2009,,0.0,34
38423,,0.0,35
20062,2.0,0.4818116737658296,36
29710,,0.0,37
34899,2.0,0.5866100835599345,38
20064,0.0,0.6967520632280995,39
20028,,0.0,40
13756,4.0,0.580273189513905,41
20067,0.0,0.42223772696764394,42
19343,,0.0,43
23410,2.0,0.715967344984623,44
20018,,0.0,45
11248,2.0,0.7310026745274049,46
15312,4.0,0.9735338236380557,47
20014,4.0,0.990210749464469,48
20053,2.0,0.7407483158733476,49
42897,3.0,0.46565534314306434,50
20033,,0.0,51
26548,,0.0,52
20034,,0.0,53
4458,2.0,0.6118448009686125,54
42704,4.0,0.6550220140973477,55
43793,4.0,0.882397505604657,56
2173,,0.0,57
49597,4.0,0.966002915796258,58
11466,4.0,0.7304742603554298,59
20005,,0.0,60
42470,4.0,0.986498949836293,61
42646,4.0,0.9686869380792948,62
20009,,0.0,63
48425,4.0,0.8685444290140724,64
8041,4.0,0.9607376751530828,65
16493,2.0,0.5446593159797972,66
20057,,0.0,67
20055,2.0,0.6779850964403634,68
13674,4.0,0.9474609554169862,69
22918,4.0,0.7419759640281781,70
20020,4.0,0.9567510954014672,71
24631,,0.0,72
6616,2.0,0.62655655118657,73
17732,2.0,0.7062916038711821,74
10476,2.0,0.5128471868937095,75
2747,2.0,0.6589174065971835,76
15026,4.0,0.9950349130310695,77
31779,2.0,0.6082264962713264,78
30261,3.0,0.5493012740955955,79
8503,2.0,0.6719739650298863,80
