comment_id,hatespeech,confidence,index
39073,1.0,0.7256146215398629,0
13076,1.0,0.806902226322724,1
21293,,0.0,2
43507,1.0,0.7212303036988555,3
29154,1.0,0.7832975064896474,4
43935,1.0,0.6728025063344433,5
20384,,0.0,6
15802,1.0,0.4881854570929888,7
1253,1.0,0.9294752491532513,8
20070,2.0,0.6607154085932188,9
20065,1.0,0.8205243735616482,10
12121,1.0,0.8149310115904659,11
38267,1.0,0.86977892867443,12
809,1.0,0.6174360609058416,13
20021,2.0,0.39399014364012924,14
8369,1.0,0.4858654075095675,15
20043,0.0,0.9395673897494627,16
11064,1.0,0.7716686226912505,17
20004,0.0,0.6478581239207662,18
20048,1.0,0.7744160479380225,19
19671,0.0,0.8108141646867376,20
20012,,0.0,21
42092,,0.0,22
8937,1.0,0.9390941716482755,23
19815,,0.0,24
41212,1.0,0.7116178405469449,25
20007,1.0,0.6051938586598484,26
6214,1.0,0.781170497001677,27
37970,1.0,0.8742127376134499,28
20016,,0.0,29
28621,1.0,0.8477742973255782,30
25932,0.0,0.5882455947239428,31
38787,1.0,0.8211854475160093,32
20029,0.0,0.7857430842280115,33
2009,1.0,0.31567168770959536,34
38423,,0.0,35
20062,1.0,0.7051285456408786,36
29710,,0.0,37
34899,1.0,0.8749677441842568,38
20064,1.0,0.6326385322297603,39
20028,,0.0,40
13756,1.0,0.7119906876110647,41
20067,1.0,0.6516372670681021,42
19343,,0.0,43
23410,1.0,0.8599459966679959,44
20018,,0.0,45
11248,1.0,0.8338642887147818,46
15312,1.0,0.5327388346794978,47
20014,1.0,0.5661607896043384,48
20053,1.0,0.7795357167963437,49
42897,1.0,0.8960942515472876,50
20033,,0.0,51
26548,1.0,0.7234402483322263,52
20034,0.0,0.8717437599208261,53
4458,1.0,0.907080522062409,54
42704,,0.0,55
43793,1.0,0.4106741167801203,56
2173,,0.0,57
49597,0.0,0.4320705461414915,58
11466,1.0,0.6035783175373922,59
20005,,0.0,60
42470,1.0,0.5435185831079266,61
42646,1.0,0.5854938852914392,62
20009,,0.0,63
48425,1.0,0.7472984287380703,64
8041,1.0,0.818375940610225,65
16493,1.0,0.8237154763646716,66
20057,,0.0,67
20055,1.0,0.9171449955304166,68
13674,1.0,0.8390599851316641,69
22918,1.0,0.7340549141725345,70
20020,1.0,0.6653023711086326,71
24631,0.0,0.7431890350191288,72
6616,1.0,0.8402816384181541,73
17732,1.0,0.8239556092767563,74
10476,1.0,0.8249214507694507,75
2747,1.0,0.8181930763507047,76
15026,1.0,0.5868963393332662,77
31779,1.0,0.8506576410037785,78
30261,1.0,0.801412698598753,79
8503,1.0,0.9578348046256107,80
30061,,0.0,81
2952,1.0,0.9005297984968135,82
25918,,0.0,83
18090,0.0,0.3803431675834395,84
23301,,0.0,85
39711,1.0,0.6947865218906891,86
20052,1.0,0.9149749037448142,87
18496,1.0,0.8490186203301188,88
10031,1.0,0.7815863892443323,89
38528,1.0,0.825268780992168,90
28547,,0.0,91
8603,,0.0,92
17157,1.0,0.8107791395148903,93
45259,1.0,0.7763031917339175,94
41924,1.0,0.6983758309203077,95
15118,,0.0,96
20010,,0.0,97
4762,1.0,0.8181308262294499,98
36873,1.0,0.8943540381625037,99
20015,1.0,0.7814042235765775,100
5212,1.0,0.8046396433174462,101
25804,,0.0,102
25862,1.0,0.6901772206517488,103
23517,1.0,0.46700227770680425,104
4145,0.0,0.5992665900788762,105
21006,,0.0,106
39561,0.0,0.8849315809191681,107
1550,1.0,0.8533885515891312,108
29939,2.0,0.5377871200524116,109
20013,0.0,0.6554801801188734,110
22394,1.0,0.8265321554091611,111
34734,0.0,0.6499600584295321,112
40455,1.0,0.8853352394430615,113
20068,,0.0,114
21406,,0.0,115
30665,1.0,0.8906570516082116,116
20026,0.0,0.3660474292590538,117
20059,1.0,0.8851353161391419,118
8994,1.0,0.909037095740217,119
20024,1.0,0.9329339357831942,120
4587,2.0,0.5459690666613088,121
26493,1.0,0.8123917796971839,122
20038,1.0,0.38985513253038634,123
43442,1.0,0.5264842870468971,124
16178,1.0,0.41331019006020076,125
47205,0.0,0.49817484667338613,126
26842,1.0,0.8457526808997164,127
21275,,0.0,128
27786,1.0,0.563500163122673,129
32962,,0.0,130
49016,1.0,0.8019020033459432,131
20045,,0.0,132
7479,1.0,0.6238713040793641,133
20069,1.0,0.7951076183513881,134
20088,,0.0,135
2088,2.0,0.5867446081282284,136
18346,1.0,0.8408545645824567,137
26170,,0.0,138
36180,1.0,0.8340637550095934,139
20008,,0.0,140
22489,,0.0,141
19431,,0.0,142
1645,,0.0,143
28525,1.0,0.834283408277395,144
20017,1.0,0.7844123956116665,145
28203,,0.0,146
12852,1.0,0.7608144114659492,147
31411,,0.0,148
17197,1.0,0.9481756904305663,149
6827,0.0,0.6783309012243217,150
13252,1.0,0.684178568276095,151
28929,1.0,0.7590011336623992,152
24983,1.0,0.6585123749996061,153
20925,1.0,0.9366953522468199,154
9989,1.0,0.6781026017813184,155
23012,1.0,0.9277960801943277,156
20685,,0.0,157
20061,2.0,0.5380177382976431,158
6032,,0.0,159
616,,0.0,160
46051,1.0,0.9117245465661546,161
23093,,0.0,162
20851,1.0,0.6734296151364234,163
20025,0.0,0.7120592282024316,164
20054,1.0,0.8680436409260499,165
39129,1.0,0.7942980522717882,166
18417,1.0,0.8280801842962171,167
47401,1.0,0.9305946359053408,168
47047,1.0,0.7806476712265505,169
28486,1.0,0.9210548117614522,170
30007,1.0,0.6065080289549732,171
20998,1.0,0.8496554376853716,172
20050,1.0,0.8933740344814899,173
32127,1.0,0.9400823800581053,174
17959,,0.0,175
12278,0.0,0.28096335944587014,176
48434,1.0,0.9102782279335699,177
23725,0.0,0.6063060163672882,178
38133,1.0,0.5392542055444772,179
19687,1.0,0.9318610979071875,180
19040,1.0,0.9472973599887912,181
38354,0.0,0.49200841920269645,182
27791,,0.0,183
1787,,0.0,184
26953,1.0,0.8465990349279354,185
2317,0.0,0.46448944829808775,186
20041,1.0,0.9168135055445963,187
6830,1.0,0.568240439739588,188
48629,1.0,0.9504899517769481,189
38703,,0.0,190
19705,,0.0,191
10043,,0.0,192
14213,,0.0,193
46750,1.0,0.7944625773627833,194
39511,0.0,0.708664027556592,195
8717,1.0,0.9549099551849558,196
13734,,0.0,197
48979,1.0,0.7172553875441001,198
28698,1.0,0.8224506104524912,199
