comment_id,attack_defend,confidence,index
39073,3.0,0.6029594868031423,0
13076,3.0,0.7674093678103031,1
21293,,0.0,2
43507,3.0,0.6188825646276812,3
29154,2.0,0.43535151205865374,4
43935,4.0,0.9611362681262483,5
20384,,0.0,6
15802,3.0,0.7114239846609985,7
1253,2.0,0.42608242191098666,8
20070,4.0,0.9547529090067363,9
20065,1.0,0.764577236638997,10
12121,1.0,0.6875844175995499,11
38267,3.0,0.9135804468787756,12
809,4.0,0.8076712126617185,13
20021,4.0,0.78292371684188,14
8369,4.0,0.9095221208088221,15
20043,4.0,0.6922528562918018,16
11064,4.0,0.8957582835264091,17
20004,,0.0,18
20048,3.0,0.8271502576747114,19
19671,4.0,0.8834147592428672,20
20012,,0.0,21
42092,,0.0,22
8937,3.0,0.9017634877332374,23
19815,4.0,0.8620131770970069,24
41212,3.0,0.4979053023243078,25
20007,4.0,0.7123761497387149,26
6214,3.0,0.878165375302333,27
37970,3.0,0.4552049008455263,28
20016,,0.0,29
28621,3.0,0.9065484166082604,30
25932,4.0,0.6468977196541026,31
38787,3.0,0.5910769955155016,32
20029,4.0,0.9686911854579485,33
2009,4.0,0.5533352554733095,34
38423,,0.0,35
20062,1.0,0.7133374550161394,36
29710,,0.0,37
34899,3.0,0.9415676635257542,38
20064,1.0,0.8106345120914136,39
20028,,0.0,40
13756,,0.0,41
20067,1.0,0.7661691160470103,42
19343,,0.0,43
23410,3.0,0.8006837813509959,44
20018,,0.0,45
11248,1.0,0.5638185255854978,46
15312,4.0,0.8485081648187308,47
20014,4.0,0.9572634758666089,48
20053,2.0,0.41623634748994154,49
42897,3.0,0.9208192353504334,50
20033,,0.0,51
26548,3.0,0.5249497106128415,52
20034,4.0,0.6886336912411462,53
4458,3.0,0.6127016876791511,54
42704,4.0,0.7567758800192166,55
43793,4.0,0.9134965717066217,56
2173,,0.0,57
49597,4.0,0.7463046129765761,58
11466,3.0,0.6987504652919724,59
20005,,0.0,60
42470,4.0,0.9603938387527869,61
42646,4.0,0.610955572783785,62
20009,,0.0,63
48425,4.0,0.5804677046821834,64
