comment_id,attack_defend,confidence,index
39073,3.0,0.6310464626274991,0
13076,3.0,0.8106485243113356,1
21293,,0.0,2
43507,3.0,0.6463045824484495,3
29154,2.0,0.43149454332311366,4
43935,4.0,0.9277441678744464,5
20384,,0.0,6
15802,3.0,0.6112905806179614,7
1253,3.0,0.5247750194471992,8
20070,4.0,0.9093246420946223,9
20065,1.0,0.6769483561331769,10
12121,1.0,0.630849794526446,11
38267,3.0,0.938879128732876,12
809,4.0,0.739683913371277,13
20021,,0.0,14
8369,4.0,0.6199877639222778,15
20043,,0.0,16
11064,4.0,0.5949987147768289,17
20004,,0.0,18
20048,3.0,0.8433002801740722,19
19671,,0.0,20
20012,,0.0,21
42092,,0.0,22
8937,3.0,0.8733430984536219,23
19815,,0.0,24
41212,3.0,0.6624952160746139,25
20007,4.0,0.5182977149917526,26
6214,3.0,0.9050033350487992,27
37970,3.0,0.43666718878506733,28
20016,,0.0,29
28621,3.0,0.9065587034838655,30
25932,,0.0,31
38787,3.0,0.7028527866276816,32
20029,,0.0,33
2009,,0.0,34
38423,,0.0,35
20062,1.0,0.6437356495480088,36
29710,,0.0,37
34899,3.0,0.9327313460139598,38
20064,1.0,0.7790968954239957,39
20028,,0.0,40
13756,,0.0,41
20067,1.0,0.6706730103266451,42
19343,,0.0,43
23410,3.0,0.8764815817173339,44
20018,,0.0,45
11248,1.0,0.5145220199888296,46
15312,4.0,0.6479860692186608,47
20014,4.0,0.9074178565631914,48
20053,2.0,0.40387587747897574,49
42897,3.0,0.9155806939502231,50
20033,,0.0,51
26548,,0.0,52
20034,,0.0,53
4458,3.0,0.6836006509170367,54
42704,,0.0,55
43793,4.0,0.7993845475540656,56
2173,,0.0,57
49597,,0.0,58
11466,3.0,0.7444578675948688,59
20005,,0.0,60
42470,,0.0,61
42646,3.0,0.5843337303288229,62
20009,,0.0,63
48425,3.0,0.7853271567763906,64
8041,4.0,0.4723675381754629,65
16493,1.0,0.6788274422970724,66
20057,,0.0,67
20055,2.0,0.4667287348379893,68
13674,3.0,0.6571270196542678,69
22918,3.0,0.6270039253536922,70
20020,4.0,0.3992788273802168,71
24631,,0.0,72
6616,1.0,0.5361330546621325,73
17732,3.0,0.8397722813233336,74
10476,1.0,0.6522573803579014,75
2747,3.0,0.8675049419574533,76
15026,4.0,0.9667436884990736,77
31779,1.0,0.5660862837526415,78
30261,3.0,0.7611228862277891,79
8503,,0.0,80
30061,,0.0,81
2952,2.0,0.4490811588449055,82
25918,,0.0,83
18090,,0.0,84
23301,,0.0,85
39711,1.0,0.6806825118262695,86
20052,3.0,0.8077530925422876,87
18496,3.0,0.36601304550589175,88
10031,2.0,0.37548828378914356,89
38528,3.0,0.6759440621367666,90
28547,,0.0,91
8603,,0.0,92
17157,3.0,0.6378616133415841,93
45259,3.0,0.6889443340781908,94
41924,3.0,0.6438803001355053,95
15118,,0.0,96
20010,,0.0,97
4762,3.0,0.7212815265252467,98
36873,3.0,0.7501667074819627,99
20015,3.0,0.6346657985305258,100
5212,3.0,0.8767439429934909,101
25804,,0.0,102
25862,3.0,0.8372748251251425,103
23517,4.0,0.8713311265216644,104
4145,,0.0,105
21006,,0.0,106
39561,,0.0,107
1550,3.0,0.8155896573268799,108
29939,,0.0,109
20013,4.0,0.5882641078408659,110
22394,1.0,0.46860816271119143,111
34734,,0.0,112
40455,3.0,0.5958488426390588,113
20068,,0.0,114
21406,,0.0,115
30665,3.0,0.6558065125479564,116
20026,,0.0,117
20059,1.0,0.3789418341262738,118
8994,1.0,0.523931539619763,119
20024,3.0,0.9681994685477643,120
4587,,0.0,121
26493,2.0,0.3371726282844242,122
20038,,0.0,123
43442,4.0,0.6758276156409668,124
16178,4.0,0.9175015082869655,125
47205,4.0,0.7030331184807853,126
26842,2.0,0.4062295258239287,127
21275,,0.0,128
27786,4.0,0.5446114008913503,129
32962,,0.0,130
49016,4.0,0.6440941792955943,131
20045,,0.0,132
7479,3.0,0.49614409906280177,133
20069,1.0,0.6894715136087786,134
20088,,0.0,135
2088,4.0,0.8761199954328136,136
18346,3.0,0.8017345637453448,137
26170,3.0,0.4654188732096393,138
36180,1.0,0.4625888736929129,139
20008,,0.0,140
22489,,0.0,141
19431,,0.0,142
1645,,0.0,143
28525,3.0,0.4167465969049119,144
20017,3.0,0.4880587221322892,145
28203,,0.0,146
12852,3.0,0.5112801597660399,147
31411,,0.0,148
17197,1.0,0.5948841748638402,149
6827,4.0,0.7539092699071682,150
13252,4.0,0.6646140767285914,151
28929,3.0,0.8389593797793424,152
24983,3.0,0.5090673203497779,153
20925,3.0,0.9252481718539769,154
9989,4.0,0.9164346046405634,155
23012,1.0,0.5347421866049136,156
20685,,0.0,157
20061,1.0,0.834644095200509,158
6032,,0.0,159
616,,0.0,160
46051,2.0,0.5208251858279378,161
23093,,0.0,162
20851,3.0,0.7897373182896823,163
20025,,0.0,164
20054,3.0,0.9020508234691494,165
39129,3.0,0.5657765552396327,166
18417,3.0,0.8871366551372394,167
