comment_id,sentiment,confidence,index
39073,3.0,0.7251675759139435,0
13076,1.0,0.3756600960765615,1
21293,,0.0,2
43507,1.0,0.6186762275751325,3
29154,3.0,0.6335300913873106,4
43935,0.0,0.9970154698668611,5
20384,0.0,0.6665425495303058,6
15802,0.0,0.45579201570394157,7
1253,3.0,0.45109909032836526,8
20070,0.0,0.9676043271864119,9
20065,3.0,0.967071014002941,10
12121,2.0,0.6082982998219234,11
38267,3.0,0.6281024001557746,12
809,0.0,0.7912554711752354,13
20021,0.0,0.9817401140066905,14
8369,0.0,0.9703981763483425,15
20043,0.0,0.9869497486756289,16
11064,0.0,0.9991700390426685,17
20004,0.0,0.9819067404260209,18
20048,3.0,0.3670931794006083,19
19671,0.0,0.9997542508559912,20
20012,,0.0,21
42092,0.0,0.6520017326963137,22
8937,3.0,0.6205217595044307,23
19815,0.0,0.963513644856247,24
41212,0.0,0.7183984104123908,25
20007,0.0,0.9616944779611927,26
6214,3.0,0.5025914769081187,27
37970,2.0,0.7507915245962756,28
20016,0.0,0.8937469634896805,29
28621,2.0,0.351824845507099,30
25932,0.0,0.9928036414603276,31
38787,3.0,0.8139500863539118,32
20029,0.0,0.9997681916809124,33
2009,0.0,0.7415403630264313,34
38423,,0.0,35
20062,3.0,0.8645501291260508,36
29710,0.0,0.7826768115589212,37
34899,3.0,0.5175937106910863,38
20064,3.0,0.8781220758421107,39
20028,0.0,0.9940060612251255,40
13756,0.0,0.8362694472663096,41
20067,3.0,0.6067849341742397,42
19343,0.0,0.4927722202708581,43
23410,3.0,0.7694561736304756,44
20018,0.0,0.9723489474880429,45
11248,3.0,0.8407124771543716,46
15312,0.0,0.9753137230173154,47
20014,0.0,0.986138168987398,48
20053,3.0,0.6259829228577706,49
42897,1.0,0.4717053958752492,50
20033,,0.0,51
26548,4.0,0.4020611165376142,52
20034,0.0,0.9970580124369522,53
4458,2.0,0.6896950488271404,54
42704,0.0,0.9703492357031237,55
43793,0.0,0.9971401461680279,56
2173,0.0,0.8347309733276901,57
49597,0.0,0.9983037919894057,58
11466,0.0,0.7115141204421184,59
20005,,0.0,60
42470,0.0,0.9999306250083795,61
42646,0.0,0.9389802287284289,62
20009,0.0,0.7280951522540386,63
48425,0.0,0.9962267739132201,64
8041,0.0,0.9900457335969861,65
16493,2.0,0.7261529376449765,66
20057,0.0,0.9050184727620468,67
20055,3.0,0.9084307957059408,68
13674,0.0,0.992997554226835,69
22918,0.0,0.8456635719236455,70
20020,0.0,0.9916198355037795,71
24631,0.0,0.9995903263953362,72
6616,3.0,0.9369508366453747,73
17732,1.0,0.7518099118344933,74
10476,2.0,0.8942440179308061,75
2747,1.0,0.6124553011735079,76
15026,0.0,0.9995258910901397,77
31779,2.0,0.9590183156462422,78
30261,2.0,0.3311998997176401,79
8503,2.0,0.6927464989524088,80
30061,,0.0,81
2952,3.0,0.8648148467880324,82
25918,0.0,0.9997500805832837,83
18090,0.0,0.9864962827123009,84
23301,,0.0,85
39711,3.0,0.598623884514831,86
20052,3.0,0.4978372862121776,87
18496,2.0,0.6321335195074881,88
10031,2.0,0.901232486908048,89
38528,1.0,0.9956918207514632,90
28547,,0.0,91
8603,0.0,0.6040401390720195,92
17157,0.0,0.597375504944475,93
45259,0.0,0.6089440785424665,94
41924,3.0,0.5646381711624688,95
15118,0.0,0.6774545856441788,96
20010,0.0,0.6331975768316953,97
4762,2.0,0.5278465657672262,98
36873,3.0,0.4818202318695064,99
20015,0.0,0.9937207515311539,100
5212,1.0,0.8144041576127344,101
25804,0.0,0.7850372978349792,102
25862,4.0,0.9480703475320036,103
23517,0.0,0.988210542237567,104
4145,0.0,0.98968959240628,105
21006,,0.0,106
39561,0.0,0.9993169208676973,107
1550,3.0,0.375143128453382,108
29939,0.0,0.9847419494856392,109
20013,0.0,0.9987780501028908,110
22394,3.0,0.8522596812207859,111
34734,0.0,0.88574879627374,112
40455,2.0,0.5669853272005907,113
20068,0.0,0.7003388362396533,114
21406,0.0,0.998582230224088,115
30665,2.0,0.7260704683098653,116
20026,0.0,0.9824168537531932,117
20059,3.0,0.8225084215320431,118
8994,3.0,0.98319719607525,119
20024,3.0,0.5627774268314382,120
4587,0.0,0.9913313243031998,121
26493,1.0,0.7482827520616729,122
20038,0.0,0.9820856127912225,123
43442,0.0,0.9610548937032288,124
16178,0.0,0.9988784270586402,125
47205,0.0,0.9988504764323478,126
26842,2.0,0.6627227245561167,127
21275,,0.0,128
27786,0.0,0.9569472235696809,129
32962,0.0,0.9828033576254566,130
49016,0.0,0.9932181192597308,131
20045,,0.0,132
7479,1.0,0.36622668723226914,133
20069,3.0,0.6847384445862804,134
20088,,0.0,135
2088,0.0,0.8091554847597597,136
18346,1.0,0.355425052392126,137
26170,1.0,0.281796569581721,138
36180,3.0,0.8908470779493972,139
20008,0.0,0.6926188598675131,140
22489,0.0,0.9941938459368489,141
19431,0.0,0.9933767839513663,142
1645,,0.0,143
28525,1.0,0.6045991013693401,144
20017,0.0,0.9464851517614904,145
28203,,0.0,146
12852,2.0,0.6342214630485802,147
31411,,0.0,148
17197,2.0,0.9891855471959891,149
6827,0.0,0.9994751586926784,150
13252,0.0,0.9919932028096123,151
28929,1.0,0.4886378222485844,152
24983,0.0,0.8773810819661539,153
20925,3.0,0.9274735796078414,154
9989,0.0,0.9996211772391362,155
