comment_id,respect,confidence,index
39073,3.0,0.7302679115235184,0
13076,1.0,0.73614933752306,1
21293,,0.0,2
43507,1.0,0.48597978335836806,3
29154,3.0,0.7522967207740627,4
43935,0.0,0.9971423979367915,5
20384,0.0,0.943098668073325,6
15802,0.0,0.821018985219532,7
1253,3.0,0.6137045030197554,8
20070,0.0,0.9997193409218241,9
20065,3.0,0.9623817246582158,10
12121,3.0,0.8780129795677857,11
38267,1.0,0.5427929387927328,12
809,0.0,0.9951249764448641,13
20021,0.0,0.9970774485573799,14
8369,0.0,0.9979723164192796,15
20043,0.0,0.9633566299785311,16
11064,0.0,0.994213523217858,17
20004,0.0,0.9959937546981726,18
20048,2.0,0.33317267133052075,19
19671,0.0,0.9995021915183533,20
20012,,0.0,21
42092,0.0,0.8971056522776348,22
8937,2.0,0.7758484783154309,23
19815,0.0,0.9722323079450851,24
41212,0.0,0.9555288655473604,25
20007,0.0,0.9983536927681375,26
6214,1.0,0.6802956678755409,27
37970,2.0,0.8012179843921547,28
20016,0.0,0.9272154360243254,29
28621,2.0,0.5649022904984979,30
25932,0.0,0.9954944915269976,31
38787,3.0,0.6051915861051224,32
20029,0.0,0.9998854530039396,33
2009,0.0,0.9373393653380803,34
38423,,0.0,35
20062,3.0,0.8584195423340794,36
29710,0.0,0.6598791754043173,37
34899,2.0,0.5847252349473994,38
20064,3.0,0.7648562815024048,39
20028,0.0,0.9825682909811706,40
13756,0.0,0.8014161617803791,41
20067,3.0,0.8504892091523777,42
19343,0.0,0.9279897712692193,43
23410,3.0,0.8548246480740902,44
20018,0.0,0.8143406789325138,45
11248,3.0,0.8415398428876424,46
15312,0.0,0.9914101729239712,47
20014,0.0,0.9992954929154196,48
20053,2.0,0.6449280914010806,49
42897,1.0,0.5834622973297757,50
20033,,0.0,51
26548,0.0,0.6510722647867835,52
20034,0.0,0.8927064387078084,53
4458,2.0,0.808683480521951,54
42704,0.0,0.9575425483731704,55
43793,0.0,0.9941614436004709,56
2173,,0.0,57
49597,0.0,0.993478549189599,58
11466,0.0,0.9819895017928834,59
20005,,0.0,60
42470,0.0,0.999523866484138,61
42646,0.0,0.9860497242966549,62
20009,,0.0,63
48425,0.0,0.9901492706906753,64
8041,0.0,0.9982230109469603,65
16493,3.0,0.826358181508311,66
20057,0.0,0.8555142491881003,67
20055,3.0,0.8954334827316185,68
13674,0.0,0.9887449429075683,69
22918,0.0,0.862762160118351,70
20020,0.0,0.9965750856161986,71
24631,0.0,0.9944089301273717,72
6616,3.0,0.9583575333706765,73
17732,2.0,0.5433851594072086,74
10476,3.0,0.6325528650114882,75
2747,1.0,0.6327401262635576,76
15026,0.0,0.9999394453479565,77
31779,3.0,0.7416267775947551,78
30261,0.0,0.44043664552123085,79
8503,2.0,0.6479605978643302,80
30061,,0.0,81
2952,2.0,0.6128398213828492,82
25918,0.0,0.9712660141163125,83
18090,0.0,0.9939091344632273,84
23301,,0.0,85
39711,3.0,0.6333710983552725,86
20052,3.0,0.7991790842261512,87
18496,3.0,0.5460743511270271,88
10031,2.0,0.7643488621116038,89
38528,1.0,0.7819769138963458,90
28547,,0.0,91
8603,,0.0,92
17157,0.0,0.8787489681738676,93
45259,0.0,0.9843878821201901,94
41924,3.0,0.47185761143098387,95
15118,0.0,0.927885271097544,96
20010,0.0,0.8864432070073995,97
4762,1.0,0.4259394382643075,98
36873,3.0,0.8472803084910371,99
20015,0.0,0.9801108475583626,100
5212,1.0,0.4691257625402027,101
25804,0.0,0.9043935127158805,102
25862,4.0,0.7031291690996163,103
23517,0.0,0.9996473840907131,104
4145,0.0,0.9973914892515917,105
21006,,0.0,106
39561,0.0,0.9998701979342554,107
1550,0.0,0.6302879764586088,108
29939,0.0,0.9983295733944448,109
20013,0.0,0.9996855056251142,110
22394,3.0,0.9200424998390079,111
34734,0.0,0.8255311152695817,112
40455,2.0,0.7914684621112051,113
20068,,0.0,114
21406,0.0,0.9902388033569627,115
30665,2.0,0.7563097488788914,116
20026,0.0,0.9934798436137936,117
20059,2.0,0.6277830618778643,118
8994,3.0,0.7925318561155503,119
20024,2.0,0.6504328854889531,120
4587,0.0,0.9979207922438617,121
26493,2.0,0.5933181159931309,122
20038,0.0,0.9727245220659755,123
43442,0.0,0.9975280031658672,124
16178,0.0,0.9990905456423989,125
47205,0.0,0.9996317789463356,126
26842,2.0,0.7943397988114068,127
21275,,0.0,128
27786,0.0,0.9914880970333668,129
32962,0.0,0.9987478457233352,130
49016,0.0,0.9988932951053122,131
20045,,0.0,132
7479,0.0,0.8303576759653395,133
20069,4.0,0.47809489863916094,134
20088,,0.0,135
2088,0.0,0.9983489400450586,136
18346,0.0,0.45190856789831313,137
26170,0.0,0.5353464596116301,138
36180,2.0,0.6744256307645948,139
20008,0.0,0.7384268485046434,140
22489,0.0,0.9088631651687709,141
19431,0.0,0.980441446206017,142
1645,,0.0,143
28525,1.0,0.8722703124199569,144
20017,0.0,0.9795859642204638,145
28203,,0.0,146
12852,2.0,0.7551604627414554,147
31411,,0.0,148
17197,3.0,0.8643463987562562,149
6827,0.0,0.9997275617895017,150
13252,0.0,0.9710884811118932,151
28929,1.0,0.5456364556215978,152
24983,0.0,0.9921897331209839,153
20925,3.0,0.7770684791634306,154
9989,0.0,0.9999075021477618,155
23012,3.0,0.9075047368719827,156
20685,,0.0,157
20061,3.0,0.677699248460638,158
6032,,0.0,159
616,0.0,0.8925452485816157,160
46051,3.0,0.8409980294629121,161
23093,0.0,0.8884403012856324,162
20851,0.0,0.9971419238553487,163
20025,0.0,0.9966007782895836,164
20054,1.0,0.7703317864526321,165
39129,2.0,0.6539950105524255,166
18417,1.0,0.6581559209100886,167
47401,2.0,0.7377807465722078,168
47047,2.0,0.8706952540931828,169
28486,1.0,0.7144399320557793,170
30007,0.0,0.862195955093673,171
20998,0.0,0.6647640725816557,172
20050,2.0,0.675528000676754,173
32127,3.0,0.8307942833881734,174
17959,0.0,0.9935649184611214,175
12278,0.0,0.9294096566339818,176
48434,1.0,0.8937483885026465,177
23725,0.0,0.9541635449162371,178
38133,0.0,0.78917207988517,179
19687,2.0,0.7251682674879656,180
19040,3.0,0.7592318700713163,181
38354,0.0,0.9959248157034628,182
27791,,0.0,183
1787,0.0,0.937167204456167,184
26953,0.0,0.5472376373922868,185
2317,0.0,0.9994694426915007,186
20041,1.0,0.6481628707112703,187
6830,0.0,0.9246136235347023,188
48629,1.0,0.7965480895714152,189
38703,0.0,0.7425793084428908,190
19705,0.0,0.86214456574158,191
10043,,0.0,192
14213,0.0,0.9256485926021413,193
46750,2.0,0.43491895013737797,194
39511,0.0,0.99391796566642,195
8717,1.0,0.7907010227168164,196
13734,0.0,0.975952223870788,197
48979,0.0,0.995788149765176,198
28698,0.0,0.6834149772722806,199
