comment_id,dehumanize,confidence,index
39073,2.0,0.6120634990359922,0
13076,2.0,0.5809608115419359,1
21293,3.0,0.8069545798182646,2
43507,2.0,0.47269589566377673,3
29154,2.0,0.5084016779049871,4
43935,3.0,0.917538421808979,5
20384,3.0,0.9010201449302219,6
15802,3.0,0.8132332948201186,7
1253,2.0,0.5399820063597864,8
20070,3.0,0.8085634231008804,9
20065,invalid,0.0,10
12121,1.0,0.5246785262111273,11
38267,3.0,0.8335077005411199,12
809,3.0,0.7681632499325611,13
20021,4.0,0.8490431071122576,14
8369,4.0,0.7374588037715757,15
20043,3.0,0.5692876533528728,16
11064,3.0,0.8781043257414893,17
20004,4.0,0.8793742063294643,18
20048,3.0,0.8691013696950952,19
19671,3.0,0.6659966722217627,20
20012,4.0,0.6135294469376263,21
42092,3.0,0.7344729073180573,22
8937,2.0,0.5877267061878184,23
19815,3.0,0.8451482105136928,24
41212,3.0,0.8333813512970959,25
20007,3.0,0.8216227078750927,26
6214,3.0,0.7822849198635229,27
37970,1.0,0.5582868761112151,28
20016,3.0,0.5108494399589675,29
28621,2.0,0.5088602371223933,30
25932,3.0,0.5966411205025032,31
38787,1.0,0.4503330981147312,32
20029,4.0,0.6925888142508393,33
2009,3.0,0.8559586683880995,34
38423,4.0,0.9088312781389378,35
20062,0.0,0.6300138317596011,36
29710,3.0,0.6077133689876987,37
34899,2.0,0.5748279793739373,38
20064,invalid,0.0,39
20028,4.0,0.658130287947004,40
13756,3.0,0.7907398176107732,41
20067,0.0,0.8184145550274236,42
19343,4.0,0.9056918879690828,43
23410,2.0,0.6986485490982344,44
20018,4.0,0.9600790096813913,45
11248,1.0,0.4569849033910759,46
15312,3.0,0.8145808744508549,47
20014,3.0,0.7906200626992284,48
20053,2.0,0.519039003347775,49
42897,3.0,0.7544332416841169,50
20033,4.0,0.9324888031938028,51
26548,3.0,0.9203638158731487,52
20034,4.0,0.9737434150923794,53
4458,2.0,0.6123532151313922,54
42704,3.0,0.674134031060688,55
43793,3.0,0.8394517777280364,56
2173,4.0,0.9984244237220953,57
49597,3.0,0.8281192731462924,58
11466,3.0,0.8290800852348077,59
20005,4.0,0.9589816151132187,60
42470,3.0,0.8578095709790786,61
42646,4.0,0.5014407355936942,62
20009,invalid,0.0,63
48425,3.0,0.7793042010400226,64
8041,3.0,0.7320302950292922,65
16493,0.0,0.48674243026105785,66
20057,invalid,0.0,67
20055,2.0,0.5282671570581091,68
13674,3.0,0.8491075147141469,69
22918,3.0,0.8012031491605761,70
20020,3.0,0.8520113777180548,71
24631,4.0,0.9969058516986566,72
6616,1.0,0.545584890938151,73
17732,3.0,0.4924151752790915,74
10476,0.0,0.43937487302176614,75
2747,2.0,0.48243253477237114,76
15026,3.0,0.8208180267372801,77
31779,1.0,0.5849400793427065,78
30261,3.0,0.6646495204457762,79
8503,2.0,0.4903088966047235,80
30061,3.0,0.8039996982553741,81
2952,2.0,0.688302021313857,82
25918,3.0,0.5368995533317233,83
